,label,A,B
3219,2,1,1
3220,0,0,0
3221,1,0,0
3222,1,0,0
3223,2,1,1
3224,0,0,0
3225,0,0,0
3226,1,0,0
3227,2,1,1
3228,0,0,0
3229,1,0,0
3230,2,1,1
3231,1,0,0
3232,2,1,1
3233,0,0,0
3234,1,0,0
3235,2,1,1
3236,0,0,0
3237,2,1,1
3238,1,0,0
3239,0,0,0
3240,1,0,0
3241,0,0,0
3242,2,1,1
3243,2,1,1
3244,1,0,0
3245,0,0,0
3246,0,0,0
3247,2,1,1
3248,2,1,1
3249,0,0,0
3250,1,0,0
3251,1,0,0
3252,1,0,0
3253,0,0,0
3254,2,1,1
3255,0,0,0
3256,2,1,1
3257,1,0,0
3258,1,0,0
3259,2,1,1
3260,0,0,0
3261,1,0,0
3262,2,1,1
3263,0,0,0
3264,2,1,1
3265,0,0,0
3266,1,0,0
3267,0,0,0
3268,1,0,0
3269,1,0,0
3270,1,0,0
3271,0,0,0
3272,2,1,1
3273,2,1,1
3274,2,1,1
3275,1,0,0
3276,0,0,0
3277,2,1,1
3278,1,0,0
3279,2,1,1
3280,1,0,0
3281,0,0,0
3282,2,1,1
3283,1,0,0
3284,0,0,0
3285,0,0,0
3286,2,1,1
3287,1,0,0
3288,1,0,0
3289,0,0,0
3290,0,0,0
3291,2,1,1
3292,1,0,0
3293,1,0,0
3294,0,0,0
3295,2,1,1
3296,0,0,0
3297,0,0,0
3298,0,0,0
3299,1,0,0
3300,1,0,0
3301,0,0,0
3302,1,0,0
3303,2,1,1
3304,0,0,0
3305,2,1,1
3306,0,0,0
3307,1,0,0
3308,2,1,1
3309,1,0,0
3310,0,0,0
3311,0,0,0
3312,2,1,1
3313,1,0,0
3314,2,1,1
3315,0,0,0
3316,1,0,0
3317,1,0,0
3318,0,0,0
3319,2,1,1
3320,0,0,0
3321,1,0,0
3322,2,1,1
3323,2,1,1
3324,0,0,0
3325,1,0,0
3326,2,1,1
3327,1,0,0
3328,0,0,0
3329,1,0,0
3330,0,0,0
3331,1,0,0
3332,1,0,0
3333,1,0,0
3334,0,0,0
3335,0,0,0
3336,2,1,1
3337,1,0,0
3338,1,0,0
3339,2,1,1
3340,0,0,0
3341,0,0,0
3342,1,0,0
3343,2,1,1
3344,2,1,1
3345,1,0,0
3346,0,0,0
3347,0,0,0
3348,2,1,1
3349,1,0,0
3350,0,0,0
3351,2,1,1
3352,1,0,0
3353,1,0,0
3354,0,0,0
3355,2,1,1
3356,1,0,0
3357,0,0,0
3358,1,0,0
3359,2,1,1
3360,1,0,0
3361,0,0,0
3362,1,0,0
3363,0,0,0
3364,2,1,1
3365,1,0,0
3366,0,0,0
3367,2,1,1
3368,1,0,0
3369,0,0,0
3370,2,1,1
3371,0,0,0
3372,2,1,1
3373,1,0,0
3374,0,0,0
3375,1,0,0
3376,2,1,1
3377,2,1,1
3378,1,0,0
3379,0,0,0
3380,2,1,1
3381,0,0,0
3382,1,0,0
3383,2,1,1
3384,0,0,0
3385,2,1,1
3386,1,0,0
3387,0,0,0
3388,2,1,1
3389,0,0,0
3390,1,0,0
3391,2,1,1
3392,0,0,0
3393,1,0,0
3394,1,0,0
3395,2,1,1
3396,0,0,0
3397,2,1,1
3398,1,0,0
3399,0,0,0
3400,0,0,0
3401,2,1,1
3402,1,0,0
3403,0,0,0
3404,2,1,1
3405,1,0,0
3406,1,0,0
3407,0,0,0
3408,2,1,1
3409,0,0,0
3410,1,0,0
3411,2,1,1
3412,0,0,0
3413,1,0,0
3414,2,1,1
3415,2,1,1
3416,0,0,0
3417,1,0,0
3418,2,1,1
3419,0,0,0
3420,1,0,0
3421,1,0,0
3422,0,0,0
3423,2,1,1
3424,0,0,0
3425,1,0,0
3426,2,1,1
3427,2,1,1
3428,1,0,0
3429,0,0,0
3430,2,1,1
3431,0,0,0
3432,2,1,1
3433,1,0,0
3434,1,0,0
3435,0,0,0
3436,2,1,1
3437,1,0,0
3438,0,0,0
3439,2,1,1
3440,1,0,0
3441,0,0,0
3442,1,0,0
3443,2,1,1
3444,0,0,0
3445,1,0,0
3446,2,1,1
3447,0,0,0
3448,1,0,0
3449,2,1,1
3450,0,0,0
3451,1,0,0
3452,2,1,1
3453,0,0,0
3454,1,0,0
3455,2,1,1
3456,0,0,0
3457,0,0,0
3458,1,0,0
3459,2,1,1
3460,1,0,0
3461,1,0,0
3462,0,0,0
3463,0,0,0
3464,2,1,1
3465,1,0,0
3466,1,0,0
3467,0,0,0
3468,1,0,0
3469,0,0,0
3470,2,1,1
3471,1,0,0
3472,2,1,1
3473,0,0,0
3474,2,1,1
3475,1,0,0
3476,0,0,0
3477,2,1,1
3478,1,0,0
3479,0,0,0
3480,1,0,0
3481,0,0,0
3482,0,0,0
3483,1,0,0
3484,2,1,1
3485,0,0,0
3486,0,0,0
3487,2,1,1
3488,1,0,0
3489,1,0,0
3490,2,1,1
3491,0,0,0
3492,0,0,0
3493,1,0,0
3494,2,1,1
3495,0,0,0
3496,1,0,0
3497,2,1,1
3498,1,0,0
3499,2,1,1
3500,0,0,0
3501,1,0,0
3502,2,1,1
3503,2,1,1
3504,2,1,1
3505,0,0,0
3506,1,0,0
3507,2,1,1
3508,1,0,0
3509,0,0,0
3510,1,0,0
3511,0,0,0
3512,2,1,1
3513,1,0,0
3514,2,1,1
3515,1,0,0
3516,2,1,1
3517,0,0,0
3518,1,0,0
3519,0,0,0
3520,2,1,1
3521,2,1,1
3522,1,0,0
3523,0,0,0
3524,0,0,0
3525,1,0,0
3526,2,1,1
3527,2,1,1
3528,1,0,0
3529,1,0,0
3530,0,0,0
3531,2,1,1
3532,0,0,0
3533,1,0,0
3534,2,1,1
3535,1,0,0
3536,2,1,1
3537,0,0,0
3538,0,0,0
3539,1,0,0
3540,2,1,1
3541,1,0,0
3542,0,0,0
3543,2,1,1
3544,2,1,1
3545,1,0,0
3546,2,1,1
3547,1,0,0
3548,0,0,0
3549,2,1,1
3550,0,0,0
3551,2,1,1
3552,2,1,1
3553,1,0,0
3554,0,0,0
3555,2,1,1
3556,0,0,0
3557,1,0,0
3558,2,1,1
3559,1,0,0
3560,2,1,1
3561,0,0,0
3562,0,0,0
3563,1,0,0
3564,2,1,1
3565,0,0,0
3566,2,1,1
3567,1,0,0
3568,1,0,0
3569,0,0,0
3570,1,0,0
3571,1,0,0
3572,2,1,1
3573,0,0,0
3574,0,0,0
3575,2,1,1
3576,1,0,0
3577,1,0,0
3578,0,0,0
3579,2,1,1
3580,0,0,0
3581,2,1,1
3582,1,0,0
3583,1,0,0
3584,0,0,0
3585,2,1,1
3586,2,1,1
3587,0,0,0
3588,1,0,0
3589,1,0,0
3590,1,0,0
3591,0,0,0
3592,0,0,0
3593,2,1,1
3594,1,0,0
3595,2,1,1
3596,0,0,0
3597,1,0,0
3598,0,0,0
3599,1,0,0
3600,2,1,1
3601,2,1,1
3602,2,1,1
3603,0,0,0
3604,1,0,0
3605,2,1,1
3606,2,1,1
3607,2,1,1
3608,1,0,0
3609,0,0,0
3610,1,0,0
3611,0,0,0
3612,1,0,0
3613,2,1,1
3614,0,0,0
3615,0,0,0
3616,2,1,1
3617,2,1,1
3618,1,0,0
3619,0,0,0
3620,0,0,0
3621,0,0,0
3622,1,0,0
3623,2,1,1
3624,1,0,0
3625,0,0,0
3626,2,1,1
3627,1,0,0
3628,0,0,0
3629,1,0,0
3630,2,1,1
3631,1,0,0
3632,0,0,0
3633,2,1,1
3634,0,0,0
3635,1,0,0
3636,1,0,0
3637,2,1,1
3638,0,0,0
3639,2,1,1
3640,1,0,0
3641,0,0,0
3642,1,0,0
3643,0,0,0
3644,1,0,0
3645,1,0,0
3646,0,0,0
3647,2,1,1
3648,2,1,1
3649,1,0,0
3650,0,0,0
3651,2,1,1
3652,0,0,0
3653,1,0,0
3654,0,0,0
3655,2,1,1
3656,1,0,0
3657,0,0,0
3658,2,1,1
3659,1,0,0
3660,2,1,1
3661,0,0,0
3662,1,0,0
3663,2,1,1
3664,1,0,0
3665,0,0,0
3666,1,0,0
3667,1,0,0
3668,0,0,0
3669,0,0,0
3670,2,1,1
3671,1,0,0
3672,0,0,0
3673,1,0,0
3674,2,1,1
3675,0,0,0
3676,1,0,0
3677,2,1,1
3678,1,0,0
3679,0,0,0
3680,2,1,1
3681,1,0,0
3682,0,0,0
3683,2,1,1
3684,0,0,0
3685,1,0,0
3686,2,1,1
3687,0,0,0
3688,1,0,0
3689,2,1,1
3690,1,0,0
3691,0,0,0
3692,0,0,0
3693,1,0,0
3694,2,1,1
3695,1,0,0
3696,0,0,0
3697,0,0,0
3698,0,0,0
3699,2,1,1
3700,1,0,0
3701,1,0,0
3702,2,1,1
3703,0,0,0
3704,2,1,1
3705,0,0,0
3706,1,0,0
3707,2,1,1
3708,1,0,0
3709,0,0,0
3710,0,0,0
3711,1,0,0
3712,2,1,1
3713,2,1,1
3714,0,0,0
3715,1,0,0
3716,1,0,0
3717,2,1,1
3718,0,0,0
3719,2,1,1
3720,0,0,0
3721,1,0,0
3722,2,1,1
3723,0,0,0
3724,1,0,0
3725,2,1,1
3726,0,0,0
3727,1,0,0
3728,2,1,1
3729,0,0,0
3730,1,0,0
3731,2,1,1
3732,0,0,0
3733,1,0,0
3734,1,0,0
3735,0,0,0
3736,2,1,1
3737,1,0,0
3738,0,0,0
3739,2,1,1
3740,0,0,0
3741,1,0,0
3742,2,1,1
3743,1,0,0
3744,2,1,1
3745,0,0,0
3746,0,0,0
3747,1,0,0
3748,1,0,0
3749,2,1,1
3750,0,0,0
3751,1,0,0
3752,0,0,0
3753,1,0,0
3754,1,0,0
3755,1,0,0
3756,2,1,1
3757,2,1,1
3758,1,0,0
3759,2,1,1
3760,0,0,0
3761,0,0,0
3762,2,1,1
3763,2,1,1
3764,1,0,0
3765,2,1,1
3766,0,0,0
3767,0,0,0
3768,2,1,1
3769,1,0,0
3770,0,0,0
3771,1,0,0
3772,2,1,1
3773,2,1,1
3774,1,0,0
3775,0,0,0
3776,0,0,0
3777,1,0,0
3778,2,1,1
3779,1,0,0
3780,0,0,0
3781,2,1,1
3782,2,1,1
3783,1,0,0
3784,0,0,0
3785,0,0,0
3786,2,1,1
3787,1,0,0
3788,1,0,0
3789,0,0,0
3790,1,0,0
3791,2,1,1
3792,0,0,0
3793,2,1,1
3794,1,0,0
3795,0,0,0
3796,0,0,0
3797,1,0,0
3798,2,1,1
3799,0,0,0
3800,2,1,1
3801,1,0,0
3802,1,0,0
3803,0,0,0
3804,2,1,1
3805,1,0,0
3806,1,0,0
3807,0,0,0
3808,0,0,0
3809,2,1,1
3810,2,1,1
3811,1,0,0
3812,0,0,0
3813,2,1,1
3814,1,0,0
3815,2,1,1
3816,0,0,0
3817,2,1,1
3818,1,0,0
3819,0,0,0
3820,1,0,0
3821,2,1,1
3822,0,0,0
3823,2,1,1
3824,1,0,0
3825,0,0,0
3826,0,0,0
3827,2,1,1
3828,1,0,0
3829,0,0,0
3830,1,0,0
3831,1,0,0
3832,0,0,0
3833,1,0,0
3834,0,0,0
3835,2,1,1
3836,1,0,0
3837,2,1,1
3838,0,0,0
3839,1,0,0
3840,1,0,0
3841,1,0,0
3842,0,0,0
3843,1,0,0
3844,0,0,0
3845,2,1,1
3846,0,0,0
3847,2,1,1
3848,0,0,0
3849,1,0,0
3850,2,1,1
3851,1,0,0
3852,0,0,0
3853,2,1,1
3854,2,1,1
3855,2,1,1
3856,0,0,0
3857,0,0,0
3858,1,0,0
3859,1,0,0
3860,0,0,0
3861,0,0,0
3862,1,0,0
3863,0,0,0
3864,2,1,1
3865,1,0,0
3866,2,1,1
3867,0,0,0
3868,2,1,1
3869,1,0,0
3870,0,0,0
3871,2,1,1
3872,0,0,0
3873,2,1,1
3874,1,0,0
3875,1,0,0
3876,0,0,0
3877,2,1,1
3878,1,0,0
3879,2,1,1
3880,0,0,0
3881,0,0,0
3882,1,0,0
3883,1,0,0
3884,0,0,0
3885,1,0,0
3886,2,1,1
3887,2,1,1
3888,0,0,0
3889,1,0,0
3890,2,1,1
3891,0,0,0
3892,1,0,0
3893,2,1,1
3894,0,0,0
3895,1,0,0
3896,1,0,0
3897,0,0,0
3898,2,1,1
3899,0,0,0
3900,2,1,1
3901,1,0,0
3902,0,0,0
3903,1,0,0
3904,2,1,1
3905,1,0,0
3906,2,1,1
3907,0,0,0
3908,2,1,1
3909,0,0,0
3910,1,0,0
3911,2,1,1
3912,1,0,0
3913,0,0,0
3914,0,0,0
3915,1,0,0
3916,2,1,1
3917,1,0,0
3918,2,1,1
3919,0,0,0
3920,2,1,1
3921,1,0,0
3922,0,0,0
3923,1,0,0
3924,0,0,0
3925,2,1,1
3926,2,1,1
3927,1,0,0
3928,0,0,0
3929,0,0,0
3930,1,0,0
3931,2,1,1
3932,2,1,1
3933,2,1,1
3934,0,0,0
3935,2,1,1
3936,0,0,0
3937,1,0,0
3938,2,1,1
3939,2,1,1
3940,1,0,0
3941,0,0,0
3942,1,0,0
3943,0,0,0
3944,0,0,0
3945,2,1,1
3946,1,0,0
3947,2,1,1
3948,0,0,0
3949,1,0,0
3950,2,1,1
3951,1,0,0
3952,2,1,1
3953,2,1,1
3954,2,1,1
3955,0,0,0
3956,1,0,0
3957,0,0,0
3958,0,0,0
3959,0,0,0
3960,1,0,0
3961,2,1,1
3962,1,0,0
3963,2,1,1
3964,0,0,0
3965,0,0,0
3966,2,1,1
3967,2,1,1
3968,0,0,0
3969,2,1,1
3970,1,0,0
3971,1,0,0
3972,2,1,1
3973,0,0,0
3974,0,0,0
3975,2,1,1
3976,1,0,0
3977,0,0,0
3978,1,0,0
3979,2,1,1
3980,2,1,1
3981,1,0,0
3982,0,0,0
3983,0,0,0
3984,1,0,0
3985,1,0,0
3986,0,0,0
3987,1,0,0
3988,2,1,1
3989,0,0,0
3990,2,1,1
3991,1,0,0
3992,0,0,0
3993,1,0,0
3994,2,1,1
3995,1,0,0
3996,2,1,1
3997,0,0,0
3998,0,0,0
3999,1,0,0
4000,1,0,0
4001,2,1,1
4002,0,0,0
4003,1,0,0
4004,0,0,0
4005,1,0,0
4006,1,0,0
4007,1,0,0
4008,0,0,0
4009,1,0,0
4010,2,1,1
4011,0,0,0
4012,0,0,0
4013,1,0,0
4014,1,0,0
4015,2,1,1
4016,0,0,0
4017,1,0,0
4018,2,1,1
4019,1,0,0
4020,0,0,0
4021,1,0,0
4022,2,1,1
4023,0,0,0
4024,2,1,1
4025,1,0,0
4026,2,1,1
4027,2,1,1
4028,1,0,0
4029,0,0,0
4030,2,1,1
4031,0,0,0
4032,1,0,0
4033,1,0,0
4034,0,0,0
4035,2,1,1
4036,1,0,0
4037,2,1,1
4038,0,0,0
4039,1,0,0
4040,2,1,1
4041,0,0,0
4042,1,0,0
4043,0,0,0
4044,2,1,1
4045,2,1,1
4046,0,0,0
4047,1,0,0
4048,1,0,0
4049,0,0,0
4050,2,1,1
4051,1,0,0
4052,0,0,0
4053,2,1,1
4054,2,1,1
4055,0,0,0
4056,1,0,0
4057,1,0,0
4058,0,0,0
4059,2,1,1
4060,0,0,0
4061,1,0,0
4062,1,0,0
4063,0,0,0
4064,2,1,1
4065,1,0,0
4066,0,0,0
4067,2,1,1
4068,0,0,0
4069,2,1,1
4070,1,0,0
4071,1,0,0
4072,0,0,0
4073,2,1,1
4074,0,0,0
4075,2,1,1
4076,1,0,0
4077,1,0,0
4078,1,0,0
4079,0,0,0
4080,1,0,0
4081,0,0,0
4082,2,1,1
4083,2,1,1
4084,1,0,0
4085,0,0,0
4086,2,1,1
4087,2,1,1
4088,0,0,0
4089,2,1,1
4090,0,0,0
4091,1,0,0
4092,0,0,0
4093,1,0,0
4094,2,1,1
4095,0,0,0
4096,2,1,1
4097,1,0,0
4098,1,0,0
4099,0,0,0
4100,2,1,1
4101,0,0,0
4102,1,0,0
4103,2,1,1
4104,0,0,0
4105,1,0,0
4106,2,1,1
4107,2,1,1
4108,1,0,0
4109,0,0,0
4110,2,1,1
4111,0,0,0
4112,1,0,0
4113,0,0,0
4114,2,1,1
4115,1,0,0
4116,0,0,0
4117,1,0,0
4118,2,1,1
4119,0,0,0
4120,1,0,0
4121,2,1,1
4122,1,0,0
4123,0,0,0
4124,2,1,1
4125,2,1,1
4126,0,0,0
4127,1,0,0
4128,0,0,0
4129,2,1,1
4130,1,0,0
4131,2,1,1
4132,1,0,0
4133,1,0,0
4134,0,0,0
4135,2,1,1
4136,0,0,0
4137,1,0,0
4138,2,1,1
4139,1,0,0
4140,2,1,1
4141,0,0,0
4142,0,0,0
4143,1,0,0
4144,2,1,1
4145,0,0,0
4146,1,0,0
4147,2,1,1
4148,1,0,0
4149,2,1,1
4150,0,0,0
4151,2,1,1
4152,1,0,0
4153,0,0,0
4154,1,0,0
4155,0,0,0
4156,1,0,0
4157,2,1,1
4158,0,0,0
4159,2,1,1
4160,0,0,0
4161,1,0,0
4162,0,0,0
4163,2,1,1
4164,1,0,0
4165,2,1,1
4166,0,0,0
4167,1,0,0
4168,2,1,1
4169,0,0,0
4170,1,0,0
4171,0,0,0
4172,2,1,1
4173,2,1,1
4174,0,0,0
4175,1,0,0
4176,0,0,0
4177,1,0,0
4178,2,1,1
4179,2,1,1
4180,0,0,0
4181,1,0,0
4182,2,1,1
4183,2,1,1
4184,0,0,0
4185,2,1,1
4186,1,0,0
4187,0,0,0
4188,1,0,0
4189,2,1,1
4190,0,0,0
4191,2,1,1
4192,1,0,0
4193,0,0,0
4194,1,0,0
4195,0,0,0
4196,1,0,0
4197,2,1,1
4198,1,0,0
4199,2,1,1
4200,2,1,1
4201,2,1,1
4202,0,0,0
4203,2,1,1
4204,2,1,1
4205,0,0,0
4206,1,0,0
4207,0,0,0
4208,1,0,0
4209,0,0,0
4210,2,1,1
4211,1,0,0
4212,1,0,0
4213,2,1,1
4214,0,0,0
4215,2,1,1
4216,0,0,0
4217,1,0,0
4218,1,0,0
4219,2,1,1
4220,0,0,0
4221,2,1,1
4222,1,0,0
4223,0,0,0
4224,0,0,0
4225,2,1,1
4226,1,0,0
4227,2,1,1
4228,1,0,0
4229,0,0,0
4230,2,1,1
4231,0,0,0
4232,1,0,0
4233,0,0,0
4234,1,0,0
4235,2,1,1
4236,2,1,1
4237,1,0,0
4238,0,0,0
4239,1,0,0
4240,0,0,0
4241,1,0,0
4242,2,1,1
4243,0,0,0
4244,2,1,1
4245,1,0,0
4246,0,0,0
4247,2,1,1
4248,0,0,0
4249,1,0,0
4250,1,0,0
4251,0,0,0
4252,2,1,1
4253,0,0,0
4254,1,0,0
4255,2,1,1
4256,0,0,0
4257,2,1,1
4258,1,0,0
4259,0,0,0
4260,2,1,1
4261,1,0,0
4262,2,1,1
4263,0,0,0
4264,2,1,1
4265,2,1,1
4266,2,1,1
4267,1,0,0
4268,0,0,0
4269,2,1,1
4270,1,0,0
4271,2,1,1
4272,1,0,0
4273,0,0,0
4274,0,0,0
4275,2,1,1
4276,1,0,0
4277,1,0,0
4278,0,0,0
4279,2,1,1
4280,0,0,0
4281,1,0,0
4282,2,1,1
4283,1,0,0
4284,2,1,1
4285,0,0,0
4286,0,0,0
4287,1,0,0
4288,2,1,1
4289,0,0,0
4290,2,1,1
4291,1,0,0
4292,1,0,0
4293,0,0,0
4294,1,0,0
4295,2,1,1
4296,1,0,0
4297,0,0,0
4298,2,1,1
4299,0,0,0
4300,1,0,0
4301,1,0,0
4302,2,1,1
4303,0,0,0
4304,1,0,0
4305,2,1,1
4306,0,0,0
4307,1,0,0
4308,0,0,0
4309,2,1,1
4310,1,0,0
4311,0,0,0
4312,2,1,1
4313,0,0,0
4314,1,0,0
4315,2,1,1
4316,1,0,0
4317,2,1,1
4318,0,0,0
4319,2,1,1
4320,1,0,0
4321,0,0,0
4322,1,0,0
4323,2,1,1
4324,0,0,0
4325,1,0,0
4326,0,0,0
4327,1,0,0
4328,1,0,0
4329,2,1,1
4330,0,0,0
4331,2,1,1
4332,1,0,0
4333,0,0,0
4334,1,0,0
4335,0,0,0
4336,2,1,1
4337,1,0,0
4338,0,0,0
4339,2,1,1
4340,2,1,1
4341,0,0,0
4342,1,0,0
4343,2,1,1
4344,1,0,0
4345,0,0,0
4346,1,0,0
4347,2,1,1
4348,0,0,0
4349,0,0,0
4350,2,1,1
4351,1,0,0
4352,1,0,0
4353,0,0,0
4354,0,0,0
4355,1,0,0
4356,2,1,1
4357,0,0,0
4358,2,1,1
4359,1,0,0
4360,1,0,0
4361,0,0,0
4362,2,1,1
4363,1,0,0
4364,2,1,1
4365,0,0,0
4366,0,0,0
4367,2,1,1
4368,0,0,0
4369,1,0,0
4370,0,0,0
4371,0,0,0
4372,1,0,0
4373,2,1,1
4374,0,0,0
4375,2,1,1
4376,0,0,0
4377,2,1,1
4378,1,0,0
4379,2,1,1
4380,0,0,0
4381,0,0,0
4382,1,0,0
4383,1,0,0
4384,2,1,1
4385,0,0,0
4386,0,0,0
4387,0,0,0
4388,2,1,1
4389,0,0,0
4390,1,0,0
4391,2,1,1
4392,0,0,0
4393,2,1,1
4394,2,1,1
4395,0,0,0
4396,1,0,0
4397,2,1,1
4398,2,1,1
4399,0,0,0
4400,0,0,0
4401,1,0,0
4402,2,1,1
4403,2,1,1
4404,0,0,0
4405,1,0,0
4406,1,0,0
4407,2,1,1
4408,0,0,0
4409,2,1,1
4410,0,0,0
4411,1,0,0
4412,0,0,0
4413,2,1,1
4414,1,0,0
4415,0,0,0
4416,2,1,1
4417,1,0,0
4418,2,1,1
4419,1,0,0
4420,0,0,0
4421,0,0,0
4422,2,1,1
4423,1,0,0
4424,0,0,0
4425,0,0,0
4426,2,1,1
4427,1,0,0
4428,2,1,1
4429,2,1,1
4430,1,0,0
4431,2,1,1
4432,0,0,0
4433,0,0,0
4434,2,1,1
4435,1,0,0
4436,2,1,1
4437,1,0,0
4438,0,0,0
4439,0,0,0
4440,1,0,0
4441,2,1,1
4442,0,0,0
4443,1,0,0
4444,2,1,1
4445,0,0,0
4446,2,1,1
4447,1,0,0
4448,0,0,0
4449,1,0,0
4450,1,0,0
4451,0,0,0
4452,2,1,1
4453,1,0,0
4454,1,0,0
4455,1,0,0
4456,0,0,0
4457,1,0,0
4458,2,1,1
4459,0,0,0
4460,2,1,1
4461,0,0,0
4462,1,0,0
4463,0,0,0
4464,2,1,1
4465,1,0,0
4466,0,0,0
4467,2,1,1
4468,1,0,0
4469,0,0,0
4470,1,0,0
4471,0,0,0
4472,1,0,0
4473,2,1,1
4474,0,0,0
4475,2,1,1
4476,1,0,0
4477,0,0,0
4478,0,0,0
4479,2,1,1
4480,1,0,0
4481,0,0,0
4482,1,0,0
4483,2,1,1
4484,0,0,0
4485,1,0,0
4486,2,1,1
4487,2,1,1
4488,0,0,0
4489,2,1,1
4490,1,0,0
4491,0,0,0
4492,1,0,0
4493,2,1,1
4494,2,1,1
4495,1,0,0
4496,0,0,0
4497,2,1,1
4498,2,1,1
4499,0,0,0
4500,0,0,0
4501,0,0,0
4502,2,1,1
4503,0,0,0
4504,1,0,0
4505,1,0,0
4506,1,0,0
4507,2,1,1
4508,0,0,0
4509,1,0,0
4510,0,0,0
4511,2,1,1
4512,2,1,1
4513,1,0,0
4514,0,0,0
4515,0,0,0
4516,0,0,0
4517,0,0,0
4518,2,1,1
4519,0,0,0
4520,1,0,0
4521,1,0,0
4522,1,0,0
4523,2,1,1
4524,1,0,0
4525,0,0,0
4526,0,0,0
4527,2,1,1
4528,1,0,0
4529,2,1,1
4530,0,0,0
4531,2,1,1
4532,0,0,0
4533,1,0,0
4534,2,1,1
4535,0,0,0
4536,1,0,0
4537,1,0,0
4538,2,1,1
4539,0,0,0
4540,2,1,1
4541,2,1,1
4542,0,0,0
4543,1,0,0
4544,2,1,1
4545,0,0,0
4546,0,0,0
4547,1,0,0
4548,2,1,1
4549,0,0,0
4550,2,1,1
4551,1,0,0
4552,2,1,1
4553,1,0,0
4554,0,0,0
4555,0,0,0
4556,1,0,0
4557,2,1,1
4558,0,0,0
4559,1,0,0
4560,2,1,1
4561,1,0,0
4562,0,0,0
4563,2,1,1
4564,2,1,1
4565,1,0,0
4566,0,0,0
4567,1,0,0
4568,2,1,1
4569,0,0,0
4570,2,1,1
4571,0,0,0
4572,2,1,1
4573,1,0,0
4574,2,1,1
4575,0,0,0
4576,0,0,0
4577,1,0,0
4578,2,1,1
4579,1,0,0
4580,1,0,0
4581,0,0,0
4582,0,0,0
4583,1,0,0
4584,2,1,1
4585,1,0,0
4586,2,1,1
4587,0,0,0
4588,0,0,0
4589,2,1,1
4590,1,0,0
4591,2,1,1
4592,0,0,0
4593,1,0,0
4594,1,0,0
4595,2,1,1
4596,0,0,0
4597,2,1,1
4598,1,0,0
4599,0,0,0
4600,0,0,0
4601,2,1,1
4602,1,0,0
4603,1,0,0
4604,0,0,0
4605,1,0,0
4606,0,0,0
4607,0,0,0
4608,0,0,0
4609,2,1,1
4610,0,0,0
4611,1,0,0
4612,2,1,1
4613,1,0,0
4614,0,0,0
4615,0,0,0
4616,1,0,0
4617,2,1,1
4618,1,0,0
4619,1,0,0
4620,0,0,0
4621,0,0,0
4622,2,1,1
4623,2,1,1
4624,0,0,0
4625,1,0,0
4626,2,1,1
4627,0,0,0
4628,2,1,1
4629,1,0,0
4630,1,0,0
4631,1,0,0
4632,0,0,0
4633,0,0,0
4634,1,0,0
4635,2,1,1
4636,0,0,0
4637,2,1,1
4638,1,0,0
4639,2,1,1
4640,0,0,0
4641,1,0,0
4642,2,1,1
4643,0,0,0
4644,1,0,0
4645,2,1,1
4646,2,1,1
4647,0,0,0
4648,1,0,0
4649,2,1,1
4650,0,0,0
4651,1,0,0
4652,2,1,1
4653,1,0,0
4654,0,0,0
4655,2,1,1
4656,0,0,0
4657,1,0,0
4658,1,0,0
4659,2,1,1
4660,0,0,0
4661,1,0,0
4662,0,0,0
4663,2,1,1
4664,1,0,0
4665,0,0,0
4666,0,0,0
4667,2,1,1
4668,0,0,0
4669,1,0,0
4670,0,0,0
4671,1,0,0
4672,2,1,1
4673,1,0,0
4674,2,1,1
4675,0,0,0
4676,1,0,0
4677,0,0,0
4678,1,0,0
4679,1,0,0
4680,0,0,0
4681,1,0,0
4682,0,0,0
4683,2,1,1
4684,1,0,0
4685,1,0,0
4686,2,1,1
4687,0,0,0
4688,1,0,0
4689,2,1,1
4690,0,0,0
4691,0,0,0
4692,1,0,0
4693,2,1,1
4694,1,0,0
4695,2,1,1
4696,0,0,0
4697,0,0,0
4698,2,1,1
4699,1,0,0
4700,2,1,1
4701,0,0,0
4702,1,0,0
4703,0,0,0
4704,2,1,1
4705,1,0,0
4706,2,1,1
4707,1,0,0
4708,0,0,0
4709,1,0,0
4710,0,0,0
4711,2,1,1
4712,0,0,0
4713,2,1,1
4714,1,0,0
4715,2,1,1
4716,0,0,0
4717,1,0,0
4718,1,0,0
4719,2,1,1
4720,0,0,0
4721,0,0,0
4722,2,1,1
4723,0,0,0
4724,1,0,0
4725,2,1,1
4726,0,0,0
4727,0,0,0
4728,1,0,0
4729,2,1,1
4730,0,0,0
4731,2,1,1
4732,1,0,0
4733,2,1,1
4734,0,0,0
4735,1,0,0
4736,1,0,0
4737,0,0,0
4738,0,0,0
4739,2,1,1
4740,2,1,1
4741,1,0,0
4742,2,1,1
4743,0,0,0
4744,0,0,0
4745,1,0,0
4746,0,0,0
4747,0,0,0
4748,1,0,0
4749,2,1,1
4750,2,1,1
4751,1,0,0
4752,0,0,0
4753,0,0,0
4754,1,0,0
4755,2,1,1
4756,2,1,1
4757,1,0,0
4758,0,0,0
4759,2,1,1
4760,1,0,0
4761,0,0,0
4762,0,0,0
4763,2,1,1
4764,1,0,0
4765,2,1,1
4766,0,0,0
4767,1,0,0
4768,1,0,0
4769,0,0,0
4770,2,1,1
4771,0,0,0
4772,1,0,0
