premise,hypothesis,label
three bikers stop in town.,The bikers are riding Harley's.,neutral
A man wearing black is playing an electric guitar at a concert.,A man is playing the piano.,contradiction
A lady is on the floor packing a suitcase.,The girl is going on a trip.,neutral
An elderly man is drinking orange juice at a cafe.,An older gentleman is enjoying his orange juice at a new cafe.,neutral
"Two female medical professionals, one african american& one white, looking over paperwork in a hospital.",There are people at work.,entailment
Various people hanging around outside of a building.,The people are inside playing soccer.,contradiction
A man in blue lies on a mostly-barren patch of grass while small groups of people congregate in the distance.,A man is wearing blue.,entailment
"There is a woman holding a baby, along with a man with a save the children bag.",A man is watching an airplane.,contradiction
A woman on the side of a street is making food on her cart.,A person is cooking.,entailment
A mountain biker jumping a slope outdoors in a forest area.,They are going fast.,neutral
A man in blue lies on a mostly-barren patch of grass while small groups of people congregate in the distance.,The man is tired.,neutral
A young man and young lady dancing on a carpeted floor with a picture from the movie Toy Story on a big screen in the background.,The two people are dancing.,entailment
A woman in a red shirt is speaking at a table in a room where three other people are listening to her.,the woman is wearing a red shirt.,entailment
People walking around in a big city.,People are outside.,entailment
"A man and a woman are standing next to sculptures, talking while another man looks at other sculptures.",There are people next to sculptures.,entailment
Two tan and white dogs and one tan dog racing down the beach near the water.,three dogs are chasing a ball,neutral
Three small puppies bite and play together in the grass.,The puppies are sleeping in a basket.,contradiction
Toddler in striped sweatshirt plays on rope on playground.,A child plays on a playground.,entailment
A man squatting in the foreground of a photograph while taking a photograph of his own of a man doing a skateboarding kick flip in midair above a short flight of stairs outdoors.,A man is taking photos of skateboarding tricks.,entailment
Brown dog treads through water.,Brown dog is sleeping next to the water,contradiction
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,A man is teaching a woman a concept,neutral
man sitting down playing a game of chess alone,A guy playing a board game by himself.,entailment
A woman is running a marathon in a park.,The woman is outdoors.,entailment
A Land Rover makes its way through a deep pond.,A car is in the shop.,contradiction
Two women who just had lunch hugging and saying goodbye.,There are two woman in this picture.,entailment
Young blond woman putting her foot into a water fountain,"A young woman wearing an evening gown, and holding her shoes in her hands, is dipping one foot into Buckingham Fountain in Chicago.",neutral
Cheerleaders are doing a cheer at a football field.,The cheerleaders are at the basketball arena.,contradiction
A woman is waiting with children as she is checked out at Walmart.,A woman has children with her at the check out counter.,entailment
A woman in a red shirt is speaking at a table in a room where three other people are listening to her.,the woman is going to the park.,neutral
A man with a red shirt is watching another man who is standing on top of a attached cart filled to the top.,"Someone is on top of a cart full of items, while someone else observes.",entailment
Man wearing black t-shirt sitting at a computer desk.,the man is doing a project for work,neutral
People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,People in orange vests await the beginning of a race.,entailment
A crowded city during daytime.,A city filled with people in the middle of the daytime.,entailment
Indian lady and a guy in a blue suit dancing in the sunlight.,Two people dancing outdoors.,entailment
A man wearing a striped top and jeans does a skateboard trick on some steps while a man who is hunched over photographs him.,a man is riding his scooter alone,contradiction
Wet brown dog swims towards camera.,A dog is in the water.,entailment
Students practicing yoga in a class setting.,A yoga class is in progress.,entailment
The young man is waiting with others on the sidewalk.,there is a group of people waiting outside,entailment
A yellow uniformed skier is performing a trick across a railed object.,A snowboarder is riding a ski lift.,contradiction
A mountain biker jumping a slope outdoors in a forest area.,A biker is doing jumps in a wooded area.,neutral
"A woman is walking across the street eating a banana, while a man is following with his briefcase.",The woman is eating a banana.,entailment
Exhausted looking firemen are walking.,Exhausted looking firemen are walking back to the fire station to rest.,neutral
Two older men are talking.,Men are exchanging ideas.,neutral
A woman is running a marathon in a park.,The woman is running in her backyard.,contradiction
Three guys and a girl are all jumping in a pool together.,The people are all jumping into a body of water.,entailment
three bikers stop in town.,Bikers stop in towns,entailment
A woman talks to two other women and a man with notepads in an office building with large windows.,A woman talks to others indoors.,entailment
A man sitting on a scooter on the curb.,A man is waiting for someone to fix his scooter.,neutral
"A woman is walking across the street eating a banana, while a man is following with his briefcase.",The mans briefcase is for work.,neutral
Two older men are talking.,A crowd is talking over each other.,contradiction
A Little League team tries to catch a runner sliding into a base in an afternoon game.,A team is trying to tag a runner out.,entailment
A mountain biker jumping a slope outdoors in a forest area.,The biker is using a small bike to jump a hole.,neutral
A person on skis on a rail at night.,They are fantastic skiiers,neutral
People waiting at a light on bikes.,People biking through the city.,neutral
A skier slides along a metal rail.,A skier is near the rail.,entailment
A man with a red shirt is watching another man who is standing on top of a attached cart filled to the top.,A man is sleeping under a bench.,contradiction
A white bike is tied to a street sign.,the bike is tied to a stop sign,neutral
Toddler in striped sweatshirt plays on rope on playground.,A child is napping.,contradiction
A man squatting in the foreground of a photograph while taking a photograph of his own of a man doing a skateboarding kick flip in midair above a short flight of stairs outdoors.,A man is taking the picture of a skateboarder who is performing a trick.,entailment
A foreign family is walking along a dirt path next to the water.,There is a family taking a walk outside.,entailment
Children smiling and waving at camera,There are children present,entailment
A man walking proudly down the street.,The man is part of the gay pride parade.,neutral
A young boy paddles across the water in a makeshift boat.,A boy is swimming.,contradiction
A gentleman in a purple scarf and hat is looking at money while holding an accordion.,A woman is brushing her hair in her bedroom.,contradiction
"Two adults, one female in white, with shades and one male, gray clothes, walking across a street, away from a eatery with a blurred image of a dark colored red shirted person in the foreground.",Two adults swimming in water,contradiction
Bicyclists waiting at an intersection.,The bicyclists are outside.,entailment
Indian lady and a guy in a blue suit dancing in the sunlight.,A woman eats a pickle.,contradiction
"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.",The man was clean shaven.,contradiction
A white and brown dog is leaping through the air.,The dog is taking a nap.,contradiction
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,The man handover the cell phone to the woman,contradiction
Exhausted looking firemen are walking.,Determined looking firemen are running into a burning building.,contradiction
Cheerleaders are on the field cheering.,An empty field.,contradiction
A foreign family is walking along a dirt path next to the water.,A family walks along a dirt path.,entailment
"Two adults, one female in white, with shades and one male, gray clothes, walking across a street, away from a eatery with a blurred image of a dark colored red shirted person in the foreground.",Two adults walking across a road near the convicted prisoner dressed in red,neutral
A white dog runs along a rocky shoreline.,A dog is running outside.,entailment
A woman in costume is marching with a large drum.,The drum lady drive a bus.,contradiction
a woman wearing a Chinese straw hat operating some sort of stainless steel machine in what appears to be a park.,The woman is outdoors with a machine.,entailment
Cheerleaders are on the field cheering.,An old man wearing a diaper.,contradiction
A man wearing a white shire shirt and hate is riding a bucking horse in a rodeo.,A rodeo clown chases a bull.,contradiction
A man in a blue shirt is looking up.,A man in a blue shirt is looking up at a dog.,neutral
"A woman is walking across the street eating a banana, while a man is following with his briefcase.",The woman and man are playing baseball together.,contradiction
"A man, woman, and child enjoying themselves on a beach.","A child with mom and dad, on summer vacation at the beach.",neutral
An english farmer with a horse pulled wagon.,There is a farmer laying down outdoors,contradiction
The school is having a special event in order to show the american culture on how other cultures are dealt with in parties.,A school hosts a basketball game.,contradiction
An adult couple enjoys time in a hot tub.,A couple is in a hot tub.,entailment
Woman in white in foreground and a man slightly behind walking with a sign for John's Pizza and Gyro in the background.,A man and a soman are eating together at John's Pizza and Gyro.,contradiction
A woman in capri jeans crouches on the edge of a fountain with her left foot kicked out to touch the falling water.,A woman is like to touch the water in fountain,entailment
A row of legs and black boots with a boy sitting at the end of the row.,A boy sits at peoples feet.,entailment
"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.",a bearded man pulls a rope,entailment
Children smiling and waving at camera,The kids are frowning,contradiction
A man holds a clipboard and a pen as a woman looks at them.,The man is working,neutral
Two people loading brush on a trailer attached to a truck.,A man is carrying a canoe to the water.,contradiction
"Two elderly men having a conversation, snow covered grass in the background.",There are two men outside in this picture,entailment
Young blond woman putting her foot into a water fountain,A person is dipping her foot into water.,entailment
"A couple, who appear to be Indian or Pakistani, walk on a path beside a body of water, the mother carrying a child in a diaper, the father wrapped in a blanket with the logo of the humanitarian organization ""Save the Children.""",A couple carrying a child are walking along water.,entailment
Woman in white in foreground and a man slightly behind walking with a sign for John's Pizza and Gyro in the background.,A woman in white.,entailment
A woman and a child holding on to the railing while on trolley.,The people are not holding onto anything.,contradiction
"A man and a woman are standing next to sculptures, talking while another man looks at other sculptures.",People are looking at scultures that were made by a famous artist.,neutral
An adult couple enjoys time in a hot tub.,A couple is inside watching TV.,contradiction
Two tan and white dogs and one tan dog racing down the beach near the water.,three dogs are laying in a couch,contradiction
BMX biker jumps over a ravine.,ravine jumping is never easy,neutral
A mountain biker jumping a slope outdoors in a forest area.,The mountain biker is going on a desert trail.,contradiction
A blond man is drinking from a public fountain.,The man is very thirsty.,neutral
A man squatting in the foreground of a photograph while taking a photograph of his own of a man doing a skateboarding kick flip in midair above a short flight of stairs outdoors.,A man is photographing another man.,entailment
"Two children in hats play in an open, rocky field.",The children are playing catch.,neutral
A white dog runs along a rocky shoreline.,A dog is running with his owner outside.,neutral
A man wearing a rice hat is shucking corn using a corn shucker and is surrounded by trees.,The man is boiling a pot of corn.,contradiction
Woman in white in foreground and a man slightly behind walking with a sign for John's Pizza and Gyro in the background.,They are working for John's Pizza.,neutral
A woman is making a clay pot.,An artist is sculpting with clay.,entailment
A young man in a blue blazer and shorts sits alone in front of table with a chess game set up.,A man sits in front of a set up chess game.,entailment
Cheerleaders are on the field cheering.,Cheerleaders cheer on a field for an activity.,entailment
"A couple, wearing black, burgundy, and white, dance.",The couple danced.,entailment
Three wheelchair basketball players wearing team uniforms are attempting to reach the descending basketball with other players in the background.,A peoples are taking coffee together at coffeshop.,contradiction
Man smokes while sitting on a parked scooter.,A man smokes a cigarette while sitting on his scooter.,neutral
A little girl follows two guys with umbrellas down a path.,The people are walking home in the rain.,neutral
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,A man is wearing a bright green shirt,entailment
People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,the runners waited to start the race,entailment
Man smokes while sitting on a parked scooter.,The man drinks a beer while sitting in his car.,contradiction
A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A man is showing a woman a funny video on his tablet,neutral
A group of people are doing yoga.,The people are sleep.,contradiction
"An excited, smiling woman stands at a red railing as she holds a boombox to one side.",A human standing.,entailment
"A man in a gold foils skirt, sitting at a computer desk, looks at the camera with his hands raised to his face.",a man is sticking his tongue out,contradiction
"Two women, holding food carryout containers, hug.","The two sisters saw each other across the crowded diner and shared a hug, both clutching their doggie bags.",neutral
Three men standing on grass by the water looking at something on a table.,The three men are outside.,entailment
A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.,The man has something to tell the woman.,entailment
"A man and a woman are standing next to sculptures, talking while another man looks at other sculptures.",People standing near sculptures,entailment
"Two people dancing, wearing dance costumes.",Two people are eating dinner.,contradiction
People waiting at a light on bikes.,People in a car race.,contradiction
