,label,A,B
3106,0,1,1
3107,-1,1,1
3108,-1,0,1
3109,1,0,0
3110,0,1,1
3111,0,1,1
3112,1,1,1
3113,-1,0,0
3114,1,1,1
3115,0,0,0
3116,-1,0,0
3117,-1,1,1
3118,1,1,1
3119,0,1,1
3120,0,0,0
3121,-1,1,1
3122,1,1,1
3123,0,1,1
3124,1,0,0
3125,0,0,0
3126,-1,0,0
3127,1,0,0
3128,0,1,1
3129,1,0,0
3130,-1,1,1
3131,0,0,0
3132,-1,0,0
3133,0,0,0
3134,1,1,1
3135,-1,1,1
3136,0,0,0
3137,1,0,0
3138,-1,1,1
3139,0,1,1
3140,1,1,1
3141,1,0,0
3142,-1,1,1
3143,0,0,0
3144,1,1,1
3145,0,0,0
3146,-1,1,1
3147,1,1,1
3148,0,1,0
3149,-1,0,0
3150,-1,1,1
3151,1,0,0
3152,1,0,0
3153,0,1,0
3154,-1,1,1
3155,1,0,0
3156,-1,0,0
3157,0,0,0
3158,1,1,1
3159,0,1,1
3160,1,0,0
3161,-1,0,0
3162,-1,0,0
3163,0,0,0
3164,0,0,1
3165,1,0,0
3166,0,1,1
3167,-1,0,0
3168,1,1,1
3169,-1,1,1
3170,0,0,0
3171,1,0,0
3172,-1,0,1
3173,0,1,1
3174,0,0,0
3175,0,0,0
3176,-1,1,1
3177,0,0,0
3178,-1,1,1
3179,1,1,1
3180,1,1,1
3181,0,0,0
3182,-1,0,0
3183,0,1,1
3184,1,0,0
3185,-1,0,0
3186,1,1,1
3187,-1,0,1
3188,0,0,0
3189,1,1,1
3190,-1,0,0
3191,0,1,1
3192,1,0,0
3193,0,1,1
3194,-1,1,1
3195,-1,1,1
3196,1,0,0
3197,0,0,0
3198,1,1,1
3199,0,0,0
3200,-1,1,1
3201,0,0,0
3202,-1,0,0
3203,1,1,1
3204,0,0,0
3205,-1,1,0
3206,1,1,1
3207,0,1,1
3208,-1,0,0
3209,1,0,0
3210,1,1,1
3211,-1,0,0
3212,0,0,0
3213,1,0,0
3214,0,1,1
3215,1,0,0
3216,1,0,0
3217,-1,0,0
3218,-1,0,0
3219,0,0,0
3220,-1,1,1
3221,1,1,1
3222,1,1,1
3223,0,1,1
3224,-1,1,1
3225,-1,0,0
3226,1,1,1
3227,0,1,1
3228,-1,1,1
3229,1,0,0
3230,0,1,1
3231,1,0,0
3232,0,1,1
3233,-1,1,1
3234,1,1,1
3235,0,0,0
3236,-1,0,0
3237,0,1,1
3238,1,0,1
3239,-1,1,1
3240,1,1,1
3241,-1,1,1
3242,0,0,0
3243,0,0,0
3244,1,0,1
3245,-1,0,0
3246,-1,1,1
3247,0,1,1
3248,0,1,1
3249,-1,0,0
3250,1,1,1
3251,1,1,1
3252,1,0,0
3253,-1,1,1
3254,0,1,1
3255,-1,0,0
3256,0,1,1
3257,1,0,0
3258,1,0,0
3259,0,0,0
3260,-1,1,1
3261,1,1,1
3262,0,1,1
3263,-1,0,1
3264,0,1,1
3265,-1,1,1
3266,1,0,0
3267,-1,1,1
3268,1,0,0
3269,1,0,0
3270,1,1,1
3271,-1,1,1
3272,0,1,1
3273,0,0,0
3274,0,1,1
3275,1,0,0
3276,-1,0,0
3277,0,1,1
3278,1,1,1
3279,0,0,0
3280,1,0,0
3281,-1,0,0
3282,0,1,1
3283,1,1,1
3284,-1,0,0
3285,-1,0,0
3286,0,1,1
3287,1,1,1
3288,1,0,0
3289,-1,0,0
3290,-1,0,0
3291,0,0,0
3292,1,1,1
3293,1,1,1
3294,-1,0,0
3295,0,0,0
3296,-1,0,0
3297,-1,1,1
3298,-1,1,1
3299,1,1,1
3300,1,0,1
3301,-1,0,0
3302,1,0,0
3303,0,0,0
3304,-1,1,1
3305,0,1,1
3306,-1,0,1
3307,1,1,1
3308,0,0,0
3309,1,1,1
3310,-1,0,0
3311,-1,1,1
3312,0,0,0
3313,1,0,0
3314,0,1,1
3315,-1,1,1
3316,1,1,1
3317,1,0,0
3318,-1,0,0
3319,0,1,1
3320,-1,1,1
3321,1,0,0
3322,0,0,0
3323,0,1,1
3324,-1,1,1
3325,1,0,0
3326,0,0,0
3327,1,0,0
3328,-1,1,1
3329,1,0,0
3330,-1,1,1
3331,1,0,0
3332,1,0,0
3333,1,0,0
3334,-1,1,1
3335,-1,1,0
3336,0,0,0
3337,1,1,1
3338,1,1,1
3339,0,1,1
3340,-1,0,0
3341,-1,0,0
3342,1,1,1
3343,0,0,0
3344,0,1,1
3345,1,1,1
3346,-1,0,0
3347,-1,1,1
3348,0,0,0
3349,1,1,1
3350,-1,0,0
3351,0,1,1
3352,1,0,1
3353,1,1,1
3354,-1,1,1
3355,0,0,0
3356,1,1,1
3357,-1,1,1
3358,1,1,1
3359,0,0,0
3360,1,1,1
3361,-1,1,1
3362,1,0,0
3363,-1,0,0
3364,0,0,0
3365,1,0,0
3366,-1,0,0
3367,0,0,0
3368,1,0,0
3369,-1,1,1
3370,0,0,0
3371,-1,0,0
3372,0,0,0
3373,1,1,1
3374,-1,0,0
3375,1,1,1
3376,0,0,0
3377,0,1,1
3378,1,0,0
3379,-1,1,1
3380,0,1,1
3381,-1,0,0
3382,1,0,0
3383,0,1,1
3384,-1,0,0
3385,0,0,0
3386,1,1,1
3387,-1,0,1
3388,0,1,1
3389,-1,0,0
3390,1,1,1
3391,0,0,0
3392,-1,1,1
3393,1,0,0
3394,1,1,0
3395,0,0,1
3396,-1,1,1
3397,0,0,0
3398,1,0,0
3399,-1,0,0
3400,-1,1,1
3401,0,0,0
3402,1,0,0
3403,-1,1,1
3404,0,1,1
3405,1,1,1
3406,1,1,1
3407,-1,1,1
3408,0,0,0
3409,-1,1,1
3410,1,1,1
3411,0,1,0
3412,-1,0,0
3413,1,1,1
3414,0,0,1
3415,0,1,1
3416,-1,0,0
3417,1,0,0
3418,0,1,1
3419,-1,1,1
3420,1,1,1
3421,1,1,1
3422,-1,1,1
3423,0,0,0
3424,-1,1,1
3425,1,0,0
3426,0,1,1
3427,0,1,1
3428,1,1,1
3429,-1,1,1
3430,0,0,0
3431,-1,1,1
3432,0,1,0
3433,1,0,0
3434,1,0,0
3435,-1,1,1
3436,0,0,1
3437,1,1,1
3438,-1,1,1
3439,0,0,0
3440,1,0,0
3441,-1,1,1
3442,1,1,1
3443,0,0,0
3444,-1,1,1
3445,1,1,1
3446,0,1,1
3447,-1,1,1
3448,1,0,0
3449,0,0,0
3450,-1,1,1
3451,1,0,0
3452,0,0,0
3453,-1,1,1
3454,1,1,0
3455,0,0,0
3456,-1,0,0
3457,-1,0,0
3458,1,0,0
3459,0,1,1
3460,1,1,1
3461,1,1,0
3462,-1,1,1
3463,-1,1,1
3464,0,0,0
3465,1,0,0
3466,1,0,0
3467,-1,1,1
3468,1,1,1
3469,-1,1,1
3470,0,1,1
3471,1,0,0
3472,0,1,1
3473,-1,1,1
3474,0,1,1
3475,1,0,0
3476,-1,0,1
3477,0,0,0
3478,1,0,1
3479,-1,1,1
3480,1,1,1
3481,-1,1,1
3482,-1,1,1
3483,1,1,1
3484,0,0,0
3485,-1,1,1
3486,-1,0,1
3487,0,0,0
3488,1,1,1
3489,1,1,1
3490,0,1,1
3491,-1,1,1
3492,-1,0,0
3493,1,0,0
3494,0,1,1
3495,-1,1,1
3496,1,1,1
3497,0,1,1
3498,1,1,1
3499,0,1,1
3500,-1,1,1
3501,1,1,1
3502,0,0,0
3503,0,1,1
3504,0,1,1
3505,-1,0,0
3506,1,1,1
3507,0,1,1
3508,1,1,1
3509,-1,0,0
3510,1,1,1
3511,-1,0,1
3512,0,0,1
3513,1,0,0
3514,0,1,1
3515,1,1,1
3516,0,1,1
3517,-1,1,1
3518,1,1,1
3519,-1,0,0
3520,0,1,1
3521,0,0,0
3522,1,1,1
3523,-1,0,0
3524,-1,1,1
3525,1,1,1
3526,0,1,1
3527,0,0,0
3528,1,0,0
3529,1,0,0
3530,-1,1,1
3531,0,0,0
3532,-1,1,1
3533,1,1,1
3534,0,1,1
3535,1,0,1
3536,0,1,1
3537,-1,1,1
3538,-1,1,1
3539,1,1,1
3540,0,1,1
3541,1,1,1
3542,-1,1,1
3543,0,0,0
3544,0,1,1
3545,1,0,1
3546,0,1,1
3547,1,1,1
3548,-1,1,1
3549,0,0,0
3550,-1,1,1
3551,0,0,0
3552,0,1,1
3553,1,0,0
3554,-1,0,0
3555,0,1,1
3556,-1,0,0
3557,1,0,0
3558,0,0,0
3559,1,0,0
3560,0,1,1
3561,-1,0,0
3562,-1,1,1
3563,1,1,1
3564,0,1,1
3565,-1,1,1
3566,0,1,1
3567,1,1,1
3568,1,0,0
3569,-1,0,0
3570,1,0,0
3571,1,0,0
3572,0,1,1
3573,-1,0,1
3574,-1,1,1
3575,0,1,1
3576,1,0,0
3577,1,1,1
3578,-1,1,1
3579,0,0,0
3580,-1,1,1
3581,0,1,1
3582,1,0,0
3583,1,1,1
3584,-1,1,1
3585,0,1,1
3586,0,1,1
3587,-1,1,1
3588,1,0,0
3589,1,0,0
3590,1,0,0
3591,-1,1,1
3592,-1,1,0
3593,0,0,0
3594,1,1,1
3595,0,0,0
3596,-1,0,0
3597,1,1,1
3598,-1,1,0
3599,1,1,1
3600,0,0,0
3601,0,0,0
3602,0,0,0
3603,-1,1,1
3604,1,0,0
3605,0,1,1
3606,0,0,0
3607,0,0,0
3608,1,1,1
3609,-1,0,0
3610,1,1,1
3611,-1,0,0
3612,1,1,1
3613,0,0,0
3614,-1,1,1
3615,-1,0,0
3616,0,1,1
3617,0,0,0
3618,1,0,0
3619,-1,1,1
3620,-1,1,1
3621,-1,1,1
3622,1,1,1
3623,0,1,1
3624,1,1,1
3625,-1,0,0
3626,0,1,1
3627,1,0,0
3628,-1,0,0
3629,1,0,0
3630,0,1,1
3631,1,0,0
3632,-1,1,1
3633,0,0,0
3634,-1,0,0
3635,1,1,1
3636,1,0,0
3637,0,1,1
3638,-1,0,1
3639,0,0,0
3640,1,1,1
3641,-1,1,1
3642,1,0,0
3643,-1,1,1
3644,1,0,0
3645,1,0,0
3646,-1,1,0
3647,0,0,0
3648,0,1,1
3649,1,0,0
3650,-1,0,0
3651,0,0,0
3652,-1,1,1
3653,1,1,1
3654,-1,1,1
3655,0,1,1
3656,1,0,0
3657,-1,1,1
3658,0,0,0
3659,1,0,0
3660,0,0,0
3661,-1,1,1
3662,1,0,0
3663,0,0,0
3664,1,1,1
3665,-1,1,1
3666,1,1,1
3667,1,1,1
3668,-1,0,0
3669,-1,1,1
3670,0,1,1
3671,1,1,1
3672,-1,1,1
3673,1,0,0
3674,0,1,1
3675,-1,0,0
3676,1,1,1
3677,0,0,0
3678,1,0,0
3679,-1,1,1
3680,0,1,1
3681,1,1,1
3682,-1,0,0
3683,0,1,1
3684,-1,1,1
3685,1,1,1
3686,0,1,1
3687,-1,1,1
3688,1,0,0
3689,0,1,1
3690,1,0,0
3691,-1,1,1
3692,-1,1,1
3693,1,1,1
3694,0,0,0
3695,1,1,0
3696,-1,0,0
3697,-1,0,0
3698,-1,1,1
3699,0,1,1
3700,1,0,0
3701,1,1,1
3702,0,0,0
3703,-1,0,0
3704,0,1,1
3705,-1,1,1
3706,1,0,0
3707,0,0,0
3708,1,1,1
3709,-1,1,1
3710,-1,0,0
3711,1,1,1
3712,0,0,0
3713,0,0,0
3714,-1,1,1
3715,1,0,0
3716,1,0,0
3717,0,1,1
3718,-1,0,0
3719,0,1,1
3720,-1,0,0
3721,1,0,0
3722,0,1,1
3723,-1,1,1
3724,1,0,0
3725,0,0,0
3726,-1,1,1
3727,1,0,1
3728,0,0,0
3729,-1,1,0
3730,1,0,0
3731,0,0,0
3732,-1,1,1
3733,1,0,1
3734,1,1,1
3735,-1,1,1
3736,0,1,1
3737,1,0,0
3738,-1,1,1
3739,0,1,1
3740,-1,1,1
3741,1,1,1
3742,0,1,1
3743,1,1,1
3744,0,1,1
3745,-1,1,1
3746,-1,1,1
3747,1,0,0
3748,1,1,1
3749,0,1,1
3750,-1,1,1
3751,1,0,0
3752,-1,0,0
3753,1,1,1
3754,1,0,0
3755,1,1,1
3756,0,0,0
3757,0,1,1
3758,1,1,1
3759,0,0,0
3760,-1,0,0
3761,-1,1,1
3762,0,0,0
3763,0,1,1
3764,1,0,0
3765,0,0,0
3766,-1,1,1
3767,-1,0,0
3768,0,1,1
3769,1,0,0
3770,-1,0,0
3771,1,1,1
3772,0,1,1
3773,0,0,0
3774,1,1,1
3775,-1,1,1
3776,-1,1,1
3777,1,1,1
3778,0,0,1
3779,1,0,0
3780,-1,0,0
3781,0,0,0
3782,0,1,0
3783,1,1,1
3784,-1,1,1
3785,-1,1,1
3786,0,1,1
3787,1,0,0
3788,1,0,0
3789,-1,1,1
3790,1,0,0
3791,0,1,1
3792,-1,0,0
3793,0,1,1
3794,1,1,1
3795,-1,1,1
3796,-1,1,1
3797,1,0,0
3798,0,0,0
3799,-1,1,1
3800,0,0,0
3801,1,0,0
3802,1,0,0
3803,-1,0,1
3804,0,1,1
3805,1,1,1
3806,1,1,1
3807,-1,0,0
3808,-1,1,1
3809,0,0,0
3810,0,1,1
3811,1,1,1
3812,-1,1,1
3813,0,0,0
3814,1,1,1
3815,0,0,0
3816,-1,1,1
3817,0,0,0
3818,1,1,1
3819,-1,0,0
3820,1,1,1
3821,0,0,0
3822,-1,1,1
3823,0,0,0
3824,1,0,0
3825,-1,1,1
3826,-1,1,1
3827,0,0,0
3828,1,0,0
3829,-1,1,1
3830,1,0,0
3831,1,1,1
3832,-1,1,1
3833,1,0,0
3834,-1,0,0
3835,0,1,1
3836,1,0,0
3837,0,0,0
3838,-1,0,0
3839,1,1,1
3840,1,1,1
3841,1,1,1
3842,-1,0,0
3843,1,0,0
3844,-1,1,1
3845,0,1,1
3846,-1,1,1
3847,0,1,1
3848,-1,1,1
3849,1,0,0
3850,0,0,0
3851,1,1,1
3852,-1,1,1
3853,0,1,1
3854,0,1,1
3855,0,0,0
3856,-1,1,1
3857,-1,1,1
3858,1,0,0
3859,1,0,0
3860,-1,1,1
3861,-1,1,1
3862,1,0,0
3863,-1,0,0
3864,0,0,0
3865,1,1,1
3866,0,0,0
3867,-1,0,0
3868,0,0,0
3869,1,1,1
3870,-1,1,1
3871,0,0,0
3872,-1,0,0
3873,0,0,0
3874,1,1,1
3875,1,1,1
3876,-1,1,1
3877,0,1,1
3878,1,1,1
3879,0,0,0
3880,-1,1,1
3881,-1,1,1
3882,1,1,1
3883,1,0,0
3884,-1,0,0
3885,1,0,0
3886,0,1,1
3887,0,0,0
3888,-1,1,1
3889,1,0,0
3890,0,0,0
3891,-1,0,0
3892,1,1,1
3893,0,1,1
3894,-1,0,0
3895,1,1,1
3896,1,1,1
3897,-1,1,1
3898,0,0,0
3899,-1,1,1
3900,0,1,1
3901,1,1,1
3902,-1,1,1
3903,1,1,1
3904,0,0,0
3905,1,1,1
3906,0,1,1
3907,-1,0,0
3908,0,1,1
3909,-1,0,0
3910,1,1,1
3911,0,1,1
3912,1,0,0
3913,-1,0,0
3914,-1,1,1
3915,1,0,0
3916,0,0,1
3917,1,0,0
3918,0,1,1
3919,-1,1,0
3920,0,1,1
3921,1,1,1
3922,-1,1,1
3923,1,1,1
3924,-1,1,1
3925,0,1,1
3926,0,0,0
3927,1,1,1
3928,-1,1,1
3929,-1,0,0
3930,1,0,0
3931,0,1,1
3932,0,0,0
3933,0,0,0
3934,-1,0,0
3935,0,1,1
3936,-1,1,1
3937,1,0,0
3938,0,1,1
3939,0,0,0
3940,1,0,0
3941,-1,1,1
3942,1,0,0
3943,-1,1,1
3944,-1,0,0
3945,0,0,0
3946,1,1,1
3947,0,1,1
3948,-1,0,0
3949,1,0,0
3950,0,1,1
3951,1,1,1
3952,0,1,1
3953,0,0,0
3954,0,0,1
3955,-1,0,0
3956,1,1,1
3957,-1,0,0
3958,-1,1,1
3959,-1,1,1
3960,1,0,0
3961,0,1,1
3962,1,1,1
3963,0,0,0
3964,-1,1,1
3965,-1,0,0
3966,0,0,0
3967,0,1,1
3968,-1,1,1
3969,0,0,0
3970,1,0,0
3971,1,1,1
3972,0,0,0
3973,-1,0,0
3974,-1,1,1
3975,0,1,1
3976,1,0,0
3977,-1,1,1
3978,1,1,1
3979,0,1,1
3980,0,1,1
3981,1,1,1
3982,-1,0,0
3983,-1,1,1
3984,1,1,1
3985,1,1,1
3986,-1,0,0
3987,1,1,1
3988,0,0,0
3989,-1,0,0
3990,0,1,1
3991,1,0,1
3992,-1,0,0
3993,1,1,1
3994,0,1,1
3995,1,1,1
3996,0,0,0
3997,-1,0,0
3998,-1,1,1
3999,1,0,0
4000,1,0,0
4001,0,1,1
4002,-1,1,1
4003,1,0,0
4004,-1,1,1
4005,1,0,1
4006,1,0,0
4007,1,0,0
4008,-1,1,1
4009,1,1,1
4010,0,1,1
4011,-1,1,1
4012,-1,1,1
4013,1,0,0
4014,1,0,0
4015,0,0,0
4016,-1,1,1
4017,1,1,1
4018,0,0,0
4019,1,0,0
4020,-1,1,1
4021,1,1,1
4022,0,1,1
4023,-1,1,1
4024,0,0,0
4025,1,1,1
4026,0,0,0
4027,0,0,0
4028,1,0,0
4029,-1,1,1
4030,0,1,1
4031,-1,0,0
4032,1,1,0
4033,1,0,0
4034,-1,0,0
4035,0,1,1
4036,1,1,1
4037,0,0,0
4038,-1,1,1
4039,1,0,0
4040,0,0,0
4041,-1,0,0
4042,1,1,1
4043,-1,1,1
4044,0,0,0
4045,0,0,0
4046,-1,1,1
4047,1,1,1
4048,1,0,0
4049,-1,1,1
4050,0,1,1
4051,1,0,0
4052,-1,1,1
4053,0,0,0
4054,0,1,1
4055,-1,1,1
4056,1,0,0
4057,1,0,0
4058,-1,1,1
4059,0,1,1
4060,-1,1,1
4061,1,0,0
4062,1,0,0
4063,-1,0,0
4064,0,1,1
4065,1,0,0
4066,-1,1,1
4067,0,0,0
4068,-1,1,1
4069,0,1,1
4070,1,0,0
4071,1,1,1
4072,-1,0,0
4073,0,0,1
4074,-1,0,0
4075,0,1,1
4076,1,0,1
4077,1,1,1
4078,1,0,0
4079,-1,0,0
4080,1,0,0
4081,-1,1,1
4082,0,0,0
4083,0,0,0
4084,1,0,1
4085,-1,1,0
4086,0,1,1
4087,0,0,0
4088,-1,1,1
4089,0,0,0
4090,-1,0,0
4091,1,1,1
4092,-1,0,0
4093,1,0,0
4094,0,1,1
4095,-1,1,1
4096,0,0,0
4097,1,0,0
4098,1,1,1
4099,-1,0,1
4100,0,1,1
4101,-1,0,0
4102,1,0,0
4103,0,1,1
4104,-1,0,1
4105,1,1,1
4106,0,1,1
4107,0,1,1
4108,1,1,1
4109,-1,1,1
4110,0,1,0
4111,-1,0,0
4112,1,0,0
4113,-1,1,1
4114,0,1,1
4115,1,0,0
4116,-1,0,0
4117,1,1,1
4118,0,1,1
4119,-1,1,1
4120,1,1,1
4121,0,1,1
4122,1,0,0
4123,-1,1,1
4124,0,1,0
4125,0,0,0
4126,-1,0,0
4127,1,0,0
4128,-1,1,1
4129,0,0,0
4130,1,0,0
4131,0,0,0
4132,1,0,0
4133,1,0,0
4134,-1,0,0
4135,0,1,1
4136,-1,0,0
4137,1,0,0
4138,0,1,1
4139,1,1,1
4140,0,1,1
4141,-1,1,1
4142,-1,1,1
4143,1,0,0
4144,0,0,0
4145,-1,1,1
4146,1,1,1
4147,0,0,0
4148,1,0,0
4149,0,0,0
4150,-1,1,1
4151,0,1,1
4152,1,0,0
4153,-1,1,1
4154,1,1,1
4155,-1,1,1
4156,1,1,1
4157,0,1,1
4158,-1,1,1
4159,0,0,0
4160,-1,0,0
4161,1,1,1
4162,-1,1,1
4163,0,0,0
4164,1,1,1
4165,0,1,1
4166,-1,1,1
4167,1,1,1
4168,0,0,0
4169,-1,1,1
4170,1,0,0
4171,-1,1,1
4172,0,1,1
4173,0,1,1
4174,-1,0,0
4175,1,0,0
4176,-1,0,0
4177,1,1,1
4178,0,0,0
4179,0,0,0
4180,-1,0,0
4181,1,1,1
4182,0,0,0
4183,0,0,0
4184,-1,1,1
4185,0,0,0
4186,1,0,0
4187,-1,0,0
4188,1,0,0
4189,0,0,0
4190,-1,0,0
4191,0,0,0
4192,1,1,1
4193,-1,0,0
4194,1,0,0
4195,-1,1,1
4196,1,0,0
4197,0,1,1
4198,1,0,0
4199,0,0,0
4200,0,0,0
4201,0,1,1
4202,-1,0,1
4203,0,1,1
4204,0,0,0
4205,-1,1,1
4206,1,1,1
4207,-1,0,0
4208,1,0,0
4209,-1,1,1
4210,0,1,1
4211,1,1,1
4212,1,1,1
4213,0,1,1
4214,-1,1,1
4215,0,0,0
4216,-1,0,0
4217,1,1,1
4218,1,1,1
4219,0,1,1
4220,-1,1,0
4221,0,1,1
4222,1,1,1
4223,-1,1,1
4224,-1,0,0
4225,0,1,1
4226,1,0,0
4227,0,1,1
4228,1,0,0
4229,-1,0,0
4230,0,1,1
4231,-1,0,0
4232,1,1,1
4233,-1,1,1
4234,1,0,0
4235,0,0,0
4236,0,1,1
4237,1,1,1
4238,-1,1,1
4239,1,1,1
4240,-1,0,0
4241,1,0,0
4242,0,0,0
4243,-1,1,1
4244,0,0,0
4245,1,0,0
4246,-1,0,0
4247,0,1,1
4248,-1,0,0
4249,1,0,0
4250,1,0,0
4251,-1,1,1
4252,0,1,1
4253,-1,1,1
4254,1,1,1
4255,0,0,0
4256,-1,0,0
4257,0,1,1
4258,1,1,1
4259,-1,1,1
4260,0,0,0
4261,1,0,0
4262,0,0,0
4263,-1,1,1
4264,0,0,0
4265,0,1,1
4266,0,1,1
4267,1,1,1
4268,-1,1,1
4269,0,1,1
4270,1,1,0
4271,0,1,1
4272,1,0,0
4273,-1,1,1
4274,-1,0,0
4275,0,1,1
4276,1,0,0
4277,1,1,1
4278,-1,1,1
4279,0,1,1
4280,-1,1,1
4281,1,1,1
4282,0,1,1
4283,1,0,0
4284,0,0,0
4285,-1,0,0
4286,-1,0,0
4287,1,0,0
4288,0,1,1
4289,-1,0,0
4290,0,1,1
4291,1,1,1
4292,1,1,1
4293,-1,0,0
4294,1,0,0
4295,0,1,1
4296,1,1,1
4297,-1,0,0
4298,0,0,0
4299,-1,0,0
4300,1,1,1
4301,1,1,1
4302,0,1,1
4303,-1,1,1
4304,1,1,1
4305,0,1,1
4306,-1,1,1
4307,1,0,0
4308,-1,1,1
4309,0,1,1
4310,1,0,0
4311,-1,0,0
4312,0,1,1
4313,-1,0,0
4314,1,1,1
4315,0,0,0
4316,1,0,0
4317,0,0,0
4318,-1,1,1
4319,0,1,1
4320,1,0,0
4321,-1,0,0
4322,1,1,1
4323,0,0,0
4324,-1,1,1
4325,1,0,0
4326,-1,1,1
4327,1,1,1
4328,1,0,0
4329,0,0,0
4330,-1,1,1
4331,0,0,0
4332,1,0,0
4333,-1,0,0
4334,1,0,0
4335,-1,1,1
4336,0,1,1
4337,1,1,1
4338,-1,0,0
4339,0,0,0
4340,0,1,1
4341,-1,0,0
4342,1,0,0
4343,0,1,1
4344,1,1,1
4345,-1,0,0
4346,1,1,1
4347,0,1,1
4348,-1,0,0
4349,-1,0,0
4350,0,1,1
4351,1,0,0
4352,1,1,1
4353,-1,0,0
4354,-1,0,0
4355,1,1,1
4356,0,0,0
4357,-1,1,1
4358,0,0,0
4359,1,0,0
4360,1,1,1
4361,-1,1,1
4362,0,0,0
4363,1,1,1
4364,0,1,1
4365,-1,1,1
4366,-1,1,1
4367,0,1,1
4368,-1,1,1
4369,1,1,1
4370,-1,0,0
4371,-1,1,1
4372,1,0,0
4373,0,1,1
4374,-1,1,1
4375,0,1,1
4376,-1,1,1
4377,0,0,0
4378,1,1,1
4379,0,1,1
4380,-1,1,1
4381,-1,0,0
4382,1,0,0
4383,1,1,1
4384,0,1,1
4385,-1,1,1
4386,-1,1,1
4387,-1,1,1
4388,0,0,0
4389,-1,0,0
4390,1,1,1
4391,0,1,1
4392,-1,1,1
4393,0,0,0
4394,0,0,0
4395,-1,0,0
4396,1,1,1
4397,0,0,0
4398,0,0,0
4399,-1,0,0
4400,-1,1,1
4401,1,1,1
4402,0,0,0
4403,0,0,0
4404,-1,1,1
4405,1,1,1
4406,1,1,1
4407,0,1,1
4408,-1,0,0
4409,0,0,0
4410,-1,0,0
4411,1,1,1
4412,-1,0,0
4413,0,0,0
4414,1,1,1
4415,-1,1,1
4416,0,0,0
4417,1,0,0
4418,0,1,1
4419,1,1,1
4420,-1,1,1
4421,-1,1,1
4422,0,1,1
4423,1,1,1
4424,-1,1,1
4425,-1,0,0
4426,0,1,1
4427,1,0,0
4428,0,0,0
4429,0,0,0
4430,1,1,1
4431,0,0,0
4432,-1,0,0
4433,-1,0,0
4434,0,0,0
4435,1,1,1
4436,0,1,1
4437,1,0,0
4438,-1,0,0
4439,-1,0,0
4440,1,1,1
4441,0,0,0
4442,-1,1,1
4443,1,1,1
4444,0,0,0
4445,-1,0,0
4446,0,1,1
4447,1,0,0
4448,-1,1,1
4449,1,1,1
4450,1,1,1
4451,-1,1,1
4452,0,1,1
4453,1,0,0
4454,1,0,0
4455,1,0,0
4456,-1,0,0
4457,1,1,1
4458,0,1,1
4459,-1,1,1
4460,0,0,0
4461,-1,1,1
4462,1,0,0
4463,-1,0,0
4464,0,0,0
4465,1,1,1
4466,-1,1,1
4467,0,0,0
4468,1,1,1
4469,-1,0,0
4470,1,1,1
4471,-1,1,1
4472,1,0,0
4473,0,0,0
4474,-1,1,1
4475,0,1,0
4476,1,1,1
4477,-1,1,1
4478,-1,0,0
4479,0,1,1
4480,1,0,0
4481,-1,1,1
4482,1,0,0
4483,0,0,0
4484,-1,1,1
4485,1,0,0
4486,0,0,0
4487,0,0,0
4488,-1,1,1
4489,0,1,1
4490,1,0,0
4491,-1,1,1
4492,1,0,0
4493,0,1,1
4494,0,1,0
4495,1,0,0
4496,-1,1,1
4497,0,0,0
4498,0,1,1
4499,-1,1,1
4500,-1,0,0
4501,-1,0,0
4502,0,0,0
4503,-1,1,1
4504,1,0,0
4505,1,1,1
4506,1,0,0
4507,0,0,0
4508,-1,1,1
4509,1,1,1
4510,-1,1,1
4511,0,0,0
4512,0,1,1
4513,1,1,1
4514,-1,1,1
4515,-1,0,0
4516,-1,0,0
4517,-1,0,0
4518,0,1,0
4519,-1,0,1
4520,1,0,0
4521,1,0,0
4522,1,0,0
4523,0,0,0
4524,1,0,0
4525,-1,1,1
4526,-1,1,1
4527,0,0,0
4528,1,1,1
4529,0,1,1
4530,-1,0,0
4531,0,1,1
4532,-1,1,1
4533,1,1,1
4534,0,1,1
4535,-1,1,1
4536,1,1,1
4537,1,1,1
4538,0,0,0
4539,-1,1,1
4540,0,1,1
4541,0,0,0
4542,-1,1,1
4543,1,0,0
4544,0,0,0
4545,-1,1,1
4546,-1,0,0
4547,1,0,0
4548,0,1,1
4549,-1,0,0
4550,0,1,1
4551,1,0,0
4552,0,1,1
4553,1,1,1
4554,-1,1,1
4555,-1,1,1
4556,1,1,1
4557,0,0,0
4558,-1,0,0
4559,1,1,1
4560,0,0,0
4561,1,0,0
4562,-1,1,1
4563,0,1,1
4564,0,1,1
4565,1,0,0
4566,-1,0,0
4567,1,1,1
4568,0,1,1
4569,-1,1,1
4570,0,1,1
4571,-1,0,0
4572,0,1,1
4573,1,1,1
4574,0,1,1
4575,-1,0,0
4576,-1,0,0
4577,1,1,1
4578,0,1,1
4579,1,0,0
4580,1,1,1
4581,-1,1,1
4582,-1,0,0
4583,1,0,0
4584,0,1,1
4585,1,0,0
4586,0,1,1
4587,-1,1,1
4588,-1,1,1
4589,0,1,1
4590,1,0,1
4591,0,1,1
4592,-1,1,1
4593,1,1,1
4594,1,1,1
4595,0,0,0
4596,-1,1,1
4597,0,1,1
4598,1,1,1
4599,-1,0,0
4600,-1,1,1
4601,0,1,1
4602,1,1,1
4603,1,1,1
