,label,A,B
3219,2,1,1
3220,0,1,1
3221,1,1,1
3222,1,1,1
3223,2,1,1
3224,0,1,1
3225,0,1,1
3226,1,1,1
3227,2,1,1
3228,0,1,1
3229,1,1,1
3230,2,1,1
3231,1,1,1
3232,2,1,1
3233,0,1,1
3234,1,1,1
3235,2,1,1
3236,0,1,1
3237,2,0,0
3238,1,1,1
3239,0,1,1
3240,1,1,1
3241,0,1,1
3242,2,0,0
3243,2,1,1
3244,1,1,1
3245,0,1,1
3246,0,1,1
3247,2,1,1
3248,2,1,1
3249,0,1,1
3250,1,0,0
3251,1,1,1
3252,1,0,1
3253,0,1,1
3254,2,0,0
3255,0,0,1
3256,2,1,1
3257,1,1,1
3258,1,1,0
3259,2,1,1
3260,0,1,1
3261,1,0,1
3262,2,1,1
3263,0,1,1
3264,2,1,1
3265,0,1,1
3266,1,1,1
3267,0,1,1
3268,1,1,0
3269,1,1,1
3270,1,1,1
3271,0,1,1
3272,2,0,0
3273,2,1,1
3274,2,1,1
3275,1,1,1
3276,0,1,1
3277,2,1,1
3278,1,1,1
3279,2,1,1
3280,1,1,1
3281,0,0,0
3282,2,0,0
3283,1,1,1
3284,0,1,1
3285,0,0,0
3286,2,1,1
3287,1,1,1
3288,1,1,1
3289,0,1,1
3290,0,1,1
3291,2,1,1
3292,1,1,1
3293,1,1,1
3294,0,1,1
3295,2,1,1
3296,0,0,0
3297,0,1,1
3298,0,1,1
3299,1,1,1
3300,1,0,0
3301,0,1,1
3302,1,1,1
3303,2,0,0
3304,0,1,1
3305,2,1,1
3306,0,1,1
3307,1,1,1
3308,2,1,1
3309,1,1,1
3310,0,0,0
3311,0,1,1
3312,2,1,1
3313,1,1,1
3314,2,1,1
3315,0,1,1
3316,1,1,1
3317,1,1,1
3318,0,1,1
3319,2,1,1
3320,0,1,1
3321,1,1,0
3322,2,1,0
3323,2,1,1
3324,0,1,1
3325,1,1,1
3326,2,1,1
3327,1,1,1
3328,0,1,1
3329,1,0,0
3330,0,1,1
3331,1,1,1
3332,1,1,1
3333,1,1,1
3334,0,1,1
3335,0,1,1
3336,2,1,1
3337,1,1,1
3338,1,1,1
3339,2,1,1
3340,0,1,1
3341,0,1,1
3342,1,1,1
3343,2,1,1
3344,2,1,1
3345,1,1,1
3346,0,1,0
3347,0,1,1
3348,2,1,1
3349,1,1,1
3350,0,1,1
3351,2,1,1
3352,1,1,1
3353,1,1,1
3354,0,1,1
3355,2,1,1
3356,1,1,1
3357,0,1,1
3358,1,1,1
3359,2,1,1
3360,1,1,1
3361,0,1,1
3362,1,1,1
3363,0,1,1
3364,2,1,1
3365,1,1,0
3366,0,0,0
3367,2,1,1
3368,1,0,0
3369,0,0,0
3370,2,1,1
3371,0,1,1
3372,2,1,1
3373,1,1,1
3374,0,1,1
3375,1,1,1
3376,2,1,1
3377,2,1,1
3378,1,1,1
3379,0,1,1
3380,2,1,1
3381,0,1,0
3382,1,1,1
3383,2,1,1
3384,0,0,0
3385,2,1,1
3386,1,1,1
3387,0,1,1
3388,2,1,1
3389,0,1,0
3390,1,1,1
3391,2,1,1
3392,0,1,1
3393,1,1,1
3394,1,1,1
3395,2,1,1
3396,0,1,1
3397,2,1,1
3398,1,1,1
3399,0,1,1
3400,0,1,1
3401,2,1,1
3402,1,0,0
3403,0,1,1
3404,2,1,1
3405,1,1,1
3406,1,1,1
3407,0,1,1
3408,2,1,1
3409,0,1,1
3410,1,1,1
3411,2,1,1
3412,0,0,0
3413,1,1,1
3414,2,1,1
3415,2,1,1
3416,0,0,0
3417,1,1,1
3418,2,1,1
3419,0,1,1
3420,1,1,1
3421,1,1,0
3422,0,1,1
3423,2,1,1
3424,0,1,1
3425,1,0,1
3426,2,1,1
3427,2,1,1
3428,1,1,1
3429,0,1,1
3430,2,1,1
3431,0,1,1
3432,2,1,1
3433,1,1,1
3434,1,1,1
3435,0,1,1
3436,2,1,1
3437,1,1,1
3438,0,1,0
3439,2,0,0
3440,1,1,1
3441,0,1,1
3442,1,1,1
3443,2,1,1
3444,0,1,1
3445,1,1,1
3446,2,1,1
3447,0,1,1
3448,1,0,0
3449,2,1,1
3450,0,0,0
3451,1,1,1
3452,2,0,0
3453,0,1,1
3454,1,1,1
3455,2,0,0
3456,0,1,1
3457,0,0,1
3458,1,1,1
3459,2,1,1
3460,1,1,0
3461,1,0,0
3462,0,1,1
3463,0,0,0
3464,2,0,0
3465,1,1,1
3466,1,1,1
3467,0,0,0
3468,1,1,1
3469,0,1,1
3470,2,1,1
3471,1,1,1
3472,2,1,1
3473,0,1,1
3474,2,1,1
3475,1,1,1
3476,0,1,1
3477,2,1,1
3478,1,0,0
3479,0,1,1
3480,1,1,1
3481,0,1,1
3482,0,1,1
3483,1,1,1
3484,2,1,1
3485,0,1,1
3486,0,1,1
3487,2,1,1
3488,1,1,1
3489,1,1,0
3490,2,1,1
3491,0,1,1
3492,0,1,1
3493,1,1,1
3494,2,1,1
3495,0,1,1
3496,1,1,1
3497,2,1,1
3498,1,1,1
3499,2,1,1
3500,0,1,1
3501,1,1,1
3502,2,0,0
3503,2,1,1
3504,2,1,1
3505,0,0,0
3506,1,1,1
3507,2,1,1
3508,1,1,1
3509,0,0,0
3510,1,1,1
3511,0,1,1
3512,2,1,1
3513,1,1,1
3514,2,1,1
3515,1,1,1
3516,2,0,0
3517,0,1,1
3518,1,1,1
3519,0,0,0
3520,2,1,1
3521,2,0,0
3522,1,1,1
3523,0,1,1
3524,0,1,1
3525,1,1,1
3526,2,1,1
3527,2,0,0
3528,1,1,1
3529,1,1,1
3530,0,1,1
3531,2,1,1
3532,0,1,1
3533,1,1,1
3534,2,1,1
3535,1,1,1
3536,2,1,1
3537,0,1,1
3538,0,1,1
3539,1,1,1
3540,2,1,1
3541,1,1,1
3542,0,1,1
3543,2,0,0
3544,2,1,1
3545,1,1,1
3546,2,0,0
3547,1,1,1
3548,0,0,0
3549,2,1,1
3550,0,1,1
3551,2,0,0
3552,2,1,1
3553,1,0,0
3554,0,0,0
3555,2,1,1
3556,0,1,1
3557,1,1,1
3558,2,1,1
3559,1,1,1
3560,2,1,1
3561,0,1,1
3562,0,1,1
3563,1,1,1
3564,2,1,1
3565,0,1,1
3566,2,1,1
3567,1,1,1
3568,1,1,1
3569,0,1,1
3570,1,0,0
3571,1,1,1
3572,2,1,1
3573,0,1,1
3574,0,1,1
3575,2,1,1
3576,1,1,1
3577,1,1,1
3578,0,1,1
3579,2,1,1
3580,0,1,1
3581,2,1,1
3582,1,1,1
3583,1,1,1
3584,0,1,1
3585,2,1,1
3586,2,1,1
3587,0,1,1
3588,1,1,1
3589,1,0,0
3590,1,1,1
3591,0,1,1
3592,0,1,1
3593,2,1,0
3594,1,1,1
3595,2,1,1
3596,0,1,1
3597,1,1,1
3598,0,1,1
3599,1,1,1
3600,2,1,1
3601,2,0,0
3602,2,0,0
3603,0,0,0
3604,1,1,1
3605,2,1,1
3606,2,1,1
3607,2,1,1
3608,1,0,0
3609,0,1,1
3610,1,1,1
3611,0,0,1
3612,1,1,1
3613,2,1,1
3614,0,1,1
3615,0,1,1
3616,2,1,1
3617,2,0,0
3618,1,0,0
3619,0,1,1
3620,0,1,1
3621,0,1,1
3622,1,1,1
3623,2,1,1
3624,1,1,1
3625,0,1,1
3626,2,1,0
3627,1,0,0
3628,0,1,1
3629,1,1,1
3630,2,1,1
3631,1,1,1
3632,0,0,0
3633,2,1,1
3634,0,0,0
3635,1,1,1
3636,1,1,1
3637,2,1,1
3638,0,1,1
3639,2,0,0
3640,1,1,1
3641,0,1,1
3642,1,1,1
3643,0,1,1
3644,1,1,0
3645,1,1,0
3646,0,1,1
3647,2,1,1
3648,2,1,1
3649,1,1,1
3650,0,1,1
3651,2,1,1
3652,0,1,1
3653,1,1,1
3654,0,1,1
3655,2,1,1
3656,1,1,0
3657,0,1,1
3658,2,1,1
3659,1,1,1
3660,2,1,1
3661,0,0,0
3662,1,0,0
3663,2,1,1
3664,1,1,1
3665,0,1,1
3666,1,1,1
3667,1,1,1
3668,0,1,1
3669,0,1,1
3670,2,1,1
3671,1,1,1
3672,0,1,1
3673,1,1,1
3674,2,1,1
3675,0,1,1
3676,1,1,1
3677,2,1,0
3678,1,1,1
3679,0,1,1
3680,2,1,1
3681,1,1,1
3682,0,1,1
3683,2,1,1
3684,0,1,1
3685,1,1,1
3686,2,1,1
3687,0,1,1
3688,1,1,1
3689,2,1,1
3690,1,1,1
3691,0,1,1
3692,0,1,1
3693,1,1,1
3694,2,1,1
3695,1,1,1
3696,0,0,0
3697,0,1,1
3698,0,1,1
3699,2,1,1
3700,1,1,1
3701,1,1,1
3702,2,1,1
3703,0,1,1
3704,2,1,1
3705,0,1,1
3706,1,1,1
3707,2,1,0
3708,1,1,1
3709,0,1,1
3710,0,1,1
3711,1,1,1
3712,2,1,1
3713,2,1,1
3714,0,1,1
3715,1,1,1
3716,1,1,1
3717,2,1,1
3718,0,1,1
3719,2,1,1
3720,0,1,1
3721,1,1,1
3722,2,1,1
3723,0,1,1
3724,1,1,1
3725,2,1,1
3726,0,1,1
3727,1,1,1
3728,2,0,0
3729,0,1,1
3730,1,1,1
3731,2,1,1
3732,0,1,1
3733,1,1,1
3734,1,1,1
3735,0,1,1
3736,2,1,1
3737,1,1,1
3738,0,0,0
3739,2,0,1
3740,0,1,1
3741,1,1,1
3742,2,1,1
3743,1,1,1
3744,2,1,1
3745,0,1,1
3746,0,1,1
3747,1,0,0
3748,1,1,1
3749,2,0,1
3750,0,1,1
3751,1,1,1
3752,0,1,1
3753,1,1,1
3754,1,0,0
3755,1,1,1
3756,2,0,0
3757,2,1,1
3758,1,1,1
3759,2,1,1
3760,0,0,0
3761,0,1,1
3762,2,1,1
3763,2,1,1
3764,1,1,1
3765,2,0,0
3766,0,1,1
3767,0,0,0
3768,2,1,1
3769,1,1,1
3770,0,1,1
3771,1,1,0
3772,2,1,1
3773,2,1,1
3774,1,1,1
3775,0,1,1
3776,0,1,1
3777,1,1,1
3778,2,1,1
3779,1,1,1
3780,0,1,0
3781,2,1,1
3782,2,1,1
3783,1,1,1
3784,0,1,1
3785,0,1,1
3786,2,1,1
3787,1,0,0
3788,1,1,1
3789,0,1,1
3790,1,1,1
3791,2,1,1
3792,0,0,0
3793,2,1,1
3794,1,1,1
3795,0,1,1
3796,0,1,1
3797,1,0,0
3798,2,0,1
3799,0,1,1
3800,2,0,0
3801,1,1,1
3802,1,1,1
3803,0,1,1
3804,2,1,1
3805,1,0,0
3806,1,1,1
3807,0,1,1
3808,0,1,1
3809,2,0,0
3810,2,1,1
3811,1,1,1
3812,0,1,1
3813,2,1,1
3814,1,1,1
3815,2,0,0
3816,0,1,1
3817,2,1,0
3818,1,1,1
3819,0,1,1
3820,1,1,0
3821,2,1,1
3822,0,1,1
3823,2,0,0
3824,1,1,1
3825,0,1,1
3826,0,1,1
3827,2,1,1
3828,1,1,1
3829,0,1,1
3830,1,1,1
3831,1,1,1
3832,0,1,1
3833,1,1,1
3834,0,1,0
3835,2,1,1
3836,1,1,1
3837,2,1,1
3838,0,1,1
3839,1,1,1
3840,1,0,0
3841,1,1,1
3842,0,1,1
3843,1,1,1
3844,0,1,1
3845,2,1,1
3846,0,1,1
3847,2,1,1
3848,0,0,0
3849,1,1,1
3850,2,1,1
3851,1,1,1
3852,0,1,1
3853,2,1,1
3854,2,1,1
3855,2,0,0
3856,0,1,1
3857,0,1,1
3858,1,1,0
3859,1,1,0
3860,0,1,1
3861,0,1,1
3862,1,1,1
3863,0,1,1
3864,2,1,0
3865,1,1,0
3866,2,0,0
3867,0,1,1
3868,2,1,1
3869,1,1,1
3870,0,1,1
3871,2,1,1
3872,0,1,1
3873,2,0,0
3874,1,1,1
3875,1,1,1
3876,0,1,1
3877,2,1,1
3878,1,1,1
3879,2,0,0
3880,0,1,1
3881,0,1,1
3882,1,1,1
3883,1,0,0
3884,0,0,0
3885,1,1,1
3886,2,1,1
3887,2,1,1
3888,0,1,1
3889,1,0,0
3890,2,1,1
3891,0,1,1
3892,1,1,1
3893,2,0,0
3894,0,1,1
3895,1,1,1
3896,1,1,1
3897,0,0,0
3898,2,1,1
3899,0,1,1
3900,2,1,1
3901,1,1,1
3902,0,1,1
3903,1,1,1
3904,2,0,0
3905,1,1,1
3906,2,1,1
3907,0,1,1
3908,2,1,1
3909,0,1,1
3910,1,1,1
3911,2,1,1
3912,1,0,0
3913,0,1,1
3914,0,0,0
3915,1,1,1
3916,2,1,1
3917,1,0,0
3918,2,1,1
3919,0,1,1
3920,2,1,1
3921,1,1,1
3922,0,1,1
3923,1,1,1
3924,0,1,1
3925,2,1,1
3926,2,1,1
3927,1,1,1
3928,0,1,1
3929,0,1,1
3930,1,1,1
3931,2,1,1
3932,2,0,0
3933,2,0,1
3934,0,1,1
3935,2,1,1
3936,0,1,1
3937,1,1,1
3938,2,1,1
3939,2,1,1
3940,1,1,1
3941,0,1,1
3942,1,1,1
3943,0,0,0
3944,0,1,1
3945,2,0,0
3946,1,1,1
3947,2,0,0
3948,0,1,1
3949,1,1,1
3950,2,1,1
3951,1,1,1
3952,2,1,1
3953,2,1,1
3954,2,1,1
3955,0,1,1
3956,1,1,1
3957,0,1,1
3958,0,1,1
3959,0,1,1
3960,1,1,1
3961,2,1,1
3962,1,1,1
3963,2,0,0
3964,0,1,1
3965,0,1,1
3966,2,1,1
3967,2,1,1
3968,0,1,1
3969,2,1,1
3970,1,1,1
3971,1,1,1
3972,2,1,1
3973,0,1,1
3974,0,0,0
3975,2,1,1
3976,1,1,1
3977,0,1,1
3978,1,1,1
3979,2,1,1
3980,2,0,0
3981,1,1,1
3982,0,1,1
3983,0,1,1
3984,1,0,0
3985,1,1,1
3986,0,1,1
3987,1,1,1
3988,2,0,0
3989,0,1,1
3990,2,0,0
3991,1,1,1
3992,0,1,1
3993,1,1,1
3994,2,1,1
3995,1,1,1
3996,2,1,1
3997,0,1,1
3998,0,1,1
3999,1,1,1
4000,1,1,0
4001,2,1,1
4002,0,1,1
4003,1,1,1
4004,0,1,1
4005,1,1,1
4006,1,1,1
4007,1,0,0
4008,0,1,1
4009,1,1,1
4010,2,1,1
4011,0,1,1
4012,0,1,1
4013,1,1,1
4014,1,0,1
4015,2,0,0
4016,0,0,0
4017,1,1,1
4018,2,1,1
4019,1,1,1
4020,0,1,1
4021,1,1,0
4022,2,1,1
4023,0,1,0
4024,2,1,1
4025,1,1,1
4026,2,0,0
4027,2,1,1
4028,1,1,1
4029,0,1,1
4030,2,1,1
4031,0,1,1
4032,1,1,1
4033,1,1,1
4034,0,1,1
4035,2,1,1
4036,1,1,1
4037,2,1,1
4038,0,1,1
4039,1,1,1
4040,2,1,1
4041,0,0,0
4042,1,1,1
4043,0,1,1
4044,2,1,1
4045,2,0,0
4046,0,1,1
4047,1,1,1
4048,1,0,0
4049,0,1,1
4050,2,1,1
4051,1,1,1
4052,0,1,1
4053,2,1,1
4054,2,1,1
4055,0,1,1
4056,1,1,1
4057,1,1,1
4058,0,1,0
4059,2,1,1
4060,0,1,1
4061,1,1,1
4062,1,1,1
4063,0,1,1
4064,2,0,0
4065,1,1,1
4066,0,1,1
4067,2,1,1
4068,0,1,1
4069,2,1,1
4070,1,1,1
4071,1,1,1
4072,0,0,0
4073,2,1,1
4074,0,1,1
4075,2,1,1
4076,1,0,0
4077,1,1,1
4078,1,0,0
4079,0,1,1
4080,1,1,1
4081,0,1,1
4082,2,1,1
4083,2,1,1
4084,1,1,1
4085,0,1,1
4086,2,1,1
4087,2,1,1
4088,0,1,1
4089,2,1,1
4090,0,1,1
4091,1,1,1
4092,0,0,0
4093,1,1,1
4094,2,1,1
4095,0,1,1
4096,2,1,1
4097,1,1,1
4098,1,1,1
4099,0,1,1
4100,2,0,1
4101,0,1,1
4102,1,1,1
4103,2,1,1
4104,0,1,1
4105,1,1,1
4106,2,1,1
4107,2,1,1
4108,1,1,1
4109,0,1,1
4110,2,0,1
4111,0,1,1
4112,1,1,1
4113,0,1,1
4114,2,1,1
4115,1,1,1
4116,0,1,1
4117,1,1,1
4118,2,1,1
4119,0,1,1
4120,1,1,0
4121,2,1,1
4122,1,1,1
4123,0,1,1
4124,2,1,1
4125,2,1,1
4126,0,1,1
4127,1,1,1
4128,0,1,1
4129,2,0,0
4130,1,1,1
4131,2,1,1
4132,1,1,1
4133,1,1,1
4134,0,1,1
4135,2,1,1
4136,0,1,1
4137,1,1,1
4138,2,1,1
4139,1,0,1
4140,2,1,1
4141,0,1,1
4142,0,1,1
4143,1,1,1
4144,2,1,1
4145,0,1,1
4146,1,1,1
4147,2,1,1
4148,1,0,0
4149,2,1,1
4150,0,1,1
4151,2,1,1
4152,1,1,1
4153,0,1,1
4154,1,1,1
4155,0,1,1
4156,1,1,1
4157,2,1,1
4158,0,1,1
4159,2,0,0
4160,0,0,0
4161,1,1,1
4162,0,1,1
4163,2,1,1
4164,1,1,1
4165,2,1,1
4166,0,1,1
4167,1,1,1
4168,2,0,0
4169,0,1,1
4170,1,1,1
4171,0,1,1
4172,2,0,0
4173,2,1,1
4174,0,1,1
4175,1,1,1
4176,0,1,1
4177,1,1,1
4178,2,1,1
4179,2,1,1
4180,0,1,1
4181,1,1,1
4182,2,0,0
4183,2,1,1
4184,0,0,1
4185,2,1,1
4186,1,1,1
4187,0,0,0
4188,1,0,0
4189,2,1,1
4190,0,1,1
4191,2,1,1
4192,1,0,0
4193,0,1,1
4194,1,0,1
4195,0,0,0
4196,1,1,1
4197,2,1,1
4198,1,1,0
4199,2,0,0
4200,2,1,1
4201,2,0,1
4202,0,1,1
4203,2,1,1
4204,2,1,1
4205,0,1,1
4206,1,1,1
4207,0,1,1
4208,1,0,0
4209,0,1,1
4210,2,1,1
4211,1,1,1
4212,1,1,1
4213,2,1,1
4214,0,1,1
4215,2,1,1
4216,0,1,1
4217,1,1,1
4218,1,1,1
4219,2,1,1
4220,0,1,1
4221,2,1,1
4222,1,1,1
4223,0,1,1
4224,0,1,1
4225,2,1,1
4226,1,1,1
4227,2,0,0
4228,1,1,1
4229,0,1,1
4230,2,1,1
4231,0,1,1
4232,1,1,1
4233,0,1,1
4234,1,1,1
4235,2,1,1
4236,2,1,1
4237,1,1,0
4238,0,1,1
4239,1,1,1
4240,0,1,1
4241,1,1,1
4242,2,1,1
4243,0,1,1
4244,2,0,0
4245,1,1,1
4246,0,1,1
4247,2,1,1
4248,0,1,1
4249,1,1,1
4250,1,1,1
4251,0,1,1
4252,2,1,1
4253,0,1,1
4254,1,1,1
4255,2,1,1
4256,0,1,1
4257,2,1,1
4258,1,1,1
4259,0,1,1
4260,2,1,1
4261,1,1,1
4262,2,0,0
4263,0,1,1
4264,2,1,1
4265,2,0,0
4266,2,1,1
4267,1,1,1
4268,0,1,1
4269,2,1,1
4270,1,1,1
4271,2,1,1
4272,1,1,1
4273,0,1,1
4274,0,1,1
4275,2,0,0
4276,1,1,0
4277,1,1,1
4278,0,1,1
4279,2,1,1
4280,0,1,1
4281,1,1,1
4282,2,0,0
4283,1,1,1
4284,2,1,1
4285,0,1,1
4286,0,1,1
4287,1,1,1
4288,2,1,1
4289,0,1,1
4290,2,1,1
4291,1,1,1
4292,1,1,1
4293,0,1,1
4294,1,0,0
4295,2,1,1
4296,1,1,1
4297,0,0,0
4298,2,0,1
4299,0,0,0
4300,1,1,1
4301,1,1,1
4302,2,1,1
4303,0,1,1
4304,1,1,0
4305,2,1,1
4306,0,1,1
4307,1,1,0
4308,0,1,1
4309,2,1,1
4310,1,0,1
4311,0,0,0
4312,2,0,0
4313,0,1,1
4314,1,1,1
4315,2,1,1
4316,1,0,0
4317,2,0,0
4318,0,1,1
4319,2,1,1
4320,1,1,1
4321,0,1,1
4322,1,1,1
4323,2,0,0
4324,0,0,0
4325,1,1,0
4326,0,1,1
4327,1,1,1
4328,1,1,1
4329,2,1,1
4330,0,1,1
4331,2,0,0
4332,1,0,0
4333,0,1,1
4334,1,1,1
4335,0,1,1
4336,2,1,1
4337,1,1,1
4338,0,1,1
4339,2,1,1
4340,2,0,0
4341,0,1,1
4342,1,1,1
4343,2,1,1
4344,1,1,1
4345,0,1,1
4346,1,1,1
4347,2,1,1
4348,0,1,1
4349,0,1,1
4350,2,1,1
4351,1,0,1
4352,1,1,1
4353,0,1,1
4354,0,1,1
4355,1,1,1
4356,2,1,1
4357,0,1,1
4358,2,1,1
4359,1,1,1
4360,1,1,1
4361,0,1,1
4362,2,1,1
4363,1,1,1
4364,2,1,1
4365,0,1,1
4366,0,1,1
4367,2,1,1
4368,0,1,1
4369,1,1,1
4370,0,1,1
4371,0,1,1
4372,1,1,0
4373,2,0,1
4374,0,1,1
4375,2,1,1
4376,0,1,1
4377,2,0,0
4378,1,1,1
4379,2,1,1
4380,0,1,1
4381,0,1,1
4382,1,1,1
4383,1,1,1
4384,2,1,1
4385,0,1,1
4386,0,1,1
4387,0,1,1
4388,2,1,1
4389,0,1,1
4390,1,0,0
4391,2,1,1
4392,0,1,1
4393,2,0,0
4394,2,1,0
4395,0,0,1
4396,1,1,1
4397,2,1,1
4398,2,1,1
4399,0,1,1
4400,0,1,1
4401,1,1,1
4402,2,1,1
4403,2,1,0
4404,0,1,1
4405,1,1,1
4406,1,1,1
4407,2,1,1
4408,0,1,1
4409,2,1,1
4410,0,1,1
4411,1,1,1
4412,0,1,1
4413,2,1,1
4414,1,1,1
4415,0,1,1
4416,2,0,0
4417,1,1,1
4418,2,1,1
4419,1,1,1
4420,0,1,1
4421,0,1,1
4422,2,1,1
4423,1,1,1
4424,0,0,0
4425,0,0,0
4426,2,1,1
4427,1,1,1
4428,2,1,1
4429,2,0,1
4430,1,1,1
4431,2,1,1
4432,0,1,1
4433,0,1,1
4434,2,0,0
4435,1,1,1
4436,2,1,1
4437,1,1,1
4438,0,1,1
4439,0,1,1
4440,1,1,1
4441,2,1,1
4442,0,1,1
4443,1,1,1
4444,2,1,1
4445,0,1,1
4446,2,0,0
4447,1,1,1
4448,0,1,1
4449,1,1,1
4450,1,1,1
4451,0,1,1
4452,2,0,0
4453,1,1,1
4454,1,1,1
4455,1,0,0
4456,0,1,1
4457,1,1,1
4458,2,1,1
4459,0,1,1
4460,2,1,0
4461,0,1,1
4462,1,1,1
4463,0,1,1
4464,2,1,1
4465,1,1,1
4466,0,1,1
4467,2,1,0
4468,1,1,1
4469,0,0,0
4470,1,1,1
4471,0,1,1
4472,1,1,1
4473,2,1,1
4474,0,1,1
4475,2,1,1
4476,1,1,1
4477,0,1,1
4478,0,1,1
4479,2,1,1
4480,1,1,0
4481,0,1,1
4482,1,1,1
4483,2,1,1
4484,0,1,1
4485,1,1,1
4486,2,1,1
4487,2,1,1
4488,0,0,0
4489,2,0,0
4490,1,1,1
4491,0,1,1
4492,1,1,1
4493,2,1,1
4494,2,1,1
4495,1,1,1
4496,0,1,1
4497,2,1,1
4498,2,0,0
4499,0,1,1
4500,0,1,1
4501,0,0,0
4502,2,0,0
4503,0,1,1
4504,1,0,0
4505,1,1,1
4506,1,1,1
4507,2,1,1
4508,0,1,1
4509,1,1,1
4510,0,1,1
4511,2,1,1
4512,2,1,1
4513,1,0,0
4514,0,1,1
4515,0,1,0
4516,0,1,1
4517,0,1,1
4518,2,1,1
4519,0,0,0
4520,1,1,1
4521,1,1,1
4522,1,1,1
4523,2,1,1
4524,1,1,1
4525,0,1,1
4526,0,1,1
4527,2,1,1
4528,1,1,0
4529,2,1,0
4530,0,1,1
4531,2,1,1
4532,0,1,1
4533,1,1,1
4534,2,1,1
4535,0,1,1
4536,1,1,1
4537,1,1,1
4538,2,1,1
4539,0,1,1
4540,2,1,1
4541,2,1,1
4542,0,1,1
4543,1,0,0
4544,2,0,1
4545,0,1,1
4546,0,1,1
4547,1,1,1
4548,2,1,1
4549,0,0,0
4550,2,1,1
4551,1,1,1
4552,2,1,1
4553,1,1,1
4554,0,1,1
4555,0,1,1
4556,1,1,1
4557,2,1,1
4558,0,1,1
4559,1,1,1
4560,2,1,1
4561,1,1,1
4562,0,1,1
4563,2,1,1
4564,2,1,1
4565,1,1,1
4566,0,1,1
4567,1,1,1
4568,2,1,1
4569,0,1,1
4570,2,1,1
4571,0,1,1
4572,2,1,1
4573,1,1,1
4574,2,1,1
4575,0,1,1
4576,0,1,0
4577,1,1,1
4578,2,1,1
4579,1,1,1
4580,1,1,1
4581,0,1,1
4582,0,1,1
4583,1,1,1
4584,2,1,1
4585,1,1,1
4586,2,1,1
4587,0,1,1
4588,0,1,1
4589,2,1,1
4590,1,1,1
4591,2,1,1
4592,0,1,1
4593,1,1,1
4594,1,1,1
4595,2,0,0
4596,0,1,1
4597,2,1,1
4598,1,1,1
4599,0,1,1
4600,0,1,1
4601,2,1,1
4602,1,1,1
4603,1,1,1
4604,0,1,1
4605,1,1,1
4606,0,1,1
4607,0,1,1
4608,0,1,1
4609,2,1,1
4610,0,1,1
4611,1,1,1
4612,2,1,1
4613,1,1,1
4614,0,0,0
4615,0,1,1
4616,1,1,1
4617,2,1,1
4618,1,1,1
4619,1,1,1
4620,0,1,1
4621,0,1,1
4622,2,0,0
4623,2,1,1
4624,0,1,1
4625,1,1,1
4626,2,1,1
4627,0,1,1
4628,2,1,1
4629,1,1,1
4630,1,1,1
4631,1,0,0
4632,0,1,1
4633,0,1,0
4634,1,1,1
4635,2,1,0
4636,0,0,0
4637,2,1,1
4638,1,1,1
4639,2,1,1
4640,0,1,1
4641,1,1,1
4642,2,0,0
4643,0,1,1
4644,1,1,1
4645,2,0,0
4646,2,0,0
4647,0,1,1
4648,1,0,0
4649,2,0,0
4650,0,1,1
4651,1,1,1
4652,2,1,1
4653,1,1,1
4654,0,1,1
4655,2,1,1
4656,0,1,1
4657,1,1,1
4658,1,1,1
4659,2,1,1
4660,0,1,1
4661,1,1,1
4662,0,1,1
4663,2,1,1
4664,1,1,1
4665,0,1,1
4666,0,1,1
4667,2,1,1
4668,0,1,1
4669,1,1,1
4670,0,1,0
4671,1,1,1
4672,2,1,1
4673,1,1,1
4674,2,1,1
4675,0,0,0
4676,1,1,1
4677,0,1,1
4678,1,0,0
4679,1,0,0
4680,0,1,1
4681,1,1,1
4682,0,1,1
4683,2,1,1
4684,1,1,1
4685,1,1,1
4686,2,0,0
4687,0,1,1
4688,1,1,1
4689,2,0,0
4690,0,1,1
4691,0,1,1
4692,1,1,1
4693,2,1,1
4694,1,1,1
4695,2,1,0
4696,0,1,1
4697,0,1,1
4698,2,1,1
4699,1,1,1
4700,2,1,1
4701,0,1,1
4702,1,1,1
4703,0,1,1
4704,2,1,1
4705,1,1,1
4706,2,1,1
4707,1,1,1
4708,0,1,1
4709,1,1,1
4710,0,1,1
4711,2,1,1
4712,0,1,1
4713,2,1,0
4714,1,1,1
4715,2,1,1
4716,0,1,1
4717,1,1,1
4718,1,1,1
4719,2,1,1
4720,0,1,1
4721,0,0,0
4722,2,0,0
4723,0,1,1
4724,1,1,1
4725,2,1,0
4726,0,1,1
4727,0,1,1
4728,1,1,1
4729,2,1,1
4730,0,1,1
4731,2,1,1
4732,1,1,1
4733,2,1,1
4734,0,1,1
4735,1,1,1
4736,1,1,1
4737,0,1,1
4738,0,1,1
4739,2,1,1
4740,2,0,1
4741,1,1,1
4742,2,1,1
4743,0,1,1
4744,0,0,0
4745,1,1,1
4746,0,1,1
4747,0,0,0
4748,1,1,1
4749,2,1,1
4750,2,1,1
4751,1,1,1
4752,0,1,1
4753,0,1,1
4754,1,1,1
4755,2,1,1
4756,2,0,0
4757,1,1,1
4758,0,1,1
4759,2,1,1
4760,1,1,1
4761,0,1,1
4762,0,1,1
4763,2,1,1
4764,1,1,1
4765,2,1,1
4766,0,1,1
4767,1,1,1
4768,1,1,1
4769,0,1,1
4770,2,1,1
4771,0,1,1
4772,1,1,1
