premise,hypothesis,label
yeah and there there's a guy have you ever heard of George Winston he plays piano i think he's dead now  but he plays wonderfully,"Have you heard of George Winston, the great piano player?",entailment
" For contemporary art, especially the work of Irish artists, you should try the Kerlin Gallery (off South Anne Street), the Taylor Galleries (Kildare Street), or the Solomon Gallery (Powerscourt Townhouse).",There are works by contemporary Irish artists in the Solomon Gallery.,entailment
Seixal ( say-shall ) is the only other settlement before Sao Vicente.,There is nothing before Sao Vicinte.,contradiction
Largely because they have heard so many alarming tales about HMOs.,There were so many scary rumors about HMOs. ,entailment
"This house is yours.""Rennie went to the side of the cart.","Rennie walked to the side of the cart, ""This house is yours."" ",entailment
tell you what i'm losing you,"I must mention the service of this phone call is quite inadequate, I do believe we will have to postpone this conversation.",entailment
The Kentuckian began to speculate about a match between the gray stallion and the horse foaled on the Arizona range.,The person who was speculating was from Texas.,contradiction
"The 13th-century granary, beside an even older flour mill, has been turned into an admirable museum for the abbey's sculpted capitals displayed on reconstructed pillars.",The old flour mill has not been used for three hundred years.,neutral
"All the same, I guess I'll have a look round upstairs, said Julius.",Julius expressed his intention to look around upstairs.,entailment
"Foreign investment, in the form of joint ventures in the fields of tourism and mineral and oil exploration, was keenly encouraged.",Foreign investment was keenly encouraged.,entailment
"I saw the depth of the well, and I heard the miners' call.",I could see how deep the well was.,entailment
"British journalist Iain Pears' best-selling murder mystery, set in 17 th century England, is compared to Umberto Eco's The Name of the Rose . Pears uses the thriller as an occasion to wax philosophical, meditating on scientific method and political liberalism.",The comparison between Umberto Eco's and Iain Pears' books is unfair.,neutral
"Now that the island has a modern international airport, people are making their way to St. Barts in ever-increasing numbers.",There is no modern airport at St. Barts at all.  ,contradiction
"Installation of wet FGD, specifically LSFO, presents a conservatively high estimate of anticipated resources and time to provide additional control of SO2 emissions.",LSFO installation is estimated with additional time for quality control at the end.,entailment
"The Board, however, believes that capitalizing and depreciating stewardship PP&amp;E provides information that is of little usefulness.",The information is usually detailed.,neutral
Florida Big Bend,A destination in a southern state.,entailment
oh isn't that fun only people from there can tell everyone else is where did you get that weird accent,Only people that are from there can tell because they use the same weird words as I do.,neutral
"Usually, Clinton finds a way to reconcile the presidential and the political.",Clinton always finds a way to cause a rift between the people. ,contradiction
"The condition of a lake or stream improves as the the ANC increases, moving from chronically acidic e? episodically acidic e? not acidic.",An increase in ANC is good for the acidity in a lake which helps the wildlife.,neutral
"Perhaps Annie could tell you, though she's a careless girl. ",Mayb bill can tell you.,contradiction
Just north of Avenida do Infante (along Rua Dr. Pita) is the delightful Quinta Magnolia park.,South of Avenida do Infante is the Quinta Magnolia park.,contradiction
"He made a suggestion about you last night."" Her smile broadened, catlike.","""He said something suggestive about you yesterday."" he said through a smile.",entailment
"As described above, many alien farmworkers may have a home base in Mexico as commuter aliens or as special agricultural workers who travel through the migrant stream around the United States and return to Mexico during periods of unemployment.",Migrant farmworkers often commute from their homes in Mexico where they live when there is no work for them.,entailment
"This will better allow the board to raise difficult questions and probe issues to provide input on strategy, assess and manage risk, and hold management accountable for its actions.","This allows the board to raise questions about holding management accountable for its actions, thus creating accountability. ",neutral
"well, OK, figures of evil and more evil.",Evil can sometimes be justified under certain circumstances.,neutral
"None associated the pig with its traditional attributes, dirty or foul smelling.","The pig was just as typical, disgustingly dirty and smelly. ",contradiction
oh now come on no Texas Rangers,"No Texas Rangers, come on! ",entailment
uh North Carolina State,North Carolina State. ,entailment
"One of his friends, the poet Robert Graves, wrote a poem about his antics.",Another one of his friends criticized the poem Robert Graves wrote.,neutral
Do you want to do a lot of driving or restrict your trip to destinations easy to reach by train?,Train is the best way to see the most attractions.,contradiction
"Among the historical sites along the shore of the Dead Sea is Qumran, believed to have housed a community of Essenes, an austere, mystical Jewish sect that existed 2,000 years ago.",The Essenes are the oldest Jewish community in history.,neutral
and you know they've never done anything and they come out pretty nice,They have turned out well. ,entailment
"His apologies were as thorough as his methods, and seldom failed in disarming the indignation of his victims; but, as day succeeded day, they were no nearer to discovering Tuppence's whereabouts.",His apologies were always as rushed and incomplete as his methods.,contradiction
"From your report of the timetable, your brother's wife started the marriage with no intention of being faithful.","From your accounts, your brother's wife fully intended to stay faithful.  ",contradiction
says no you can't go at night because uh we were we our business was on the other side of the island we were only in San Juan it was at night,Our business was on the other side of the island.,entailment
"A monument to 26 Christian martyrs executed in 1597 (at the beginning of Japan's repression of Catholicism) includes a small museum displaying relics, including a communion wafer that has survived in dehydrated form since the 17th century.",The monument currently still stands today as a display for all to see.,neutral
"There's also an Online Internship Application , which offers students experience in correspondence, grassroots organization, volunteer coordination, fundraising, events planning and coordination, and media events.",The Online Internship Application offers students nothing in the way of experience.,contradiction
yeah yeah the little Turkish Vans like that pick her up and boy those claws come out and sticks her arms straight out with the claws extended yeah yeah silly silly cat,"Cats have long, sharp claws. ",entailment
"She added that physician buy-in is critical to overcoming professional resistance, and that it is important to identify additional partners who can move intervention services forward in a particular setting or institution.",She had nothing to add to the conversation. ,contradiction
"A week before Henry died from cancer, he directed his wife, from his bedroom window, on the planting of a new bed of irises.","Henry passed away from an illness, leaving his wife behind.",entailment
he's good he's he's talented boy he is,He has the ability to do anything.,neutral
oh there's parts in it that don't move yeah,"Besides there being immobile components in it, there are also unmovable parts as well",neutral
"The commission's report, The Path to Equal  A Five-Year Status Report on Access to Justice in California, examined how the legal needs of the state's poor have changed in the last five years as well as both the shortcomings of the justice system and the improvements during that period.","More poor people have turned to criminality, so there is a greater demand for free legal aid.",neutral
Mobsters and Rat Packers,Criminals and Rat Packers came to Las Vegas seeing opportunity.,neutral
None exploited pig as an epithet for policeman.,They all related police officers and pigs.,contradiction
"If you want to see the area or investigate the caves, do take a guide and go well prepared.",You should hire a guide if you plan on exploring the caves.,entailment
you can use that i don't know why you can't use other credit cards for business that way,"I'm not sure why you can only use that for business, and not other credit cards the same way. ",entailment
"For a look at domestic life in the Jewish Quarter during the 19th century, pay a visit to the exhibit at the Old Yishuv Court Museum on Rehov Or Hayyim .",A museum will not be able to tell you what the Jewish Quarter was like during the 19th century.,contradiction
South Tyrol's historic capital makes a good base for hikes.,One cannot go hiking anywhere in South Tyrol.,contradiction
the thing that's holding everything back right now is the economy,"If it were not for the economy, this country would be in a better place.",neutral
um-hum the twenty percent and and the sad part is that people to to you know combat this they just won't go to the doctor or they won't fill their prescriptions,People will just avoid going to the doctor because it rose twenty percent.,neutral
yes she does that but she yeah um-hum when she wants to of course um-hum um-hum um-hum that's right yeah she does that that's true that's true,You are right about what she does.,entailment
Tommy's been the goods this trip! ,Everyone in the company except Thorn and the Kal rode small desert horses.,entailment
um no we're pretty much um we we've been around long enough as a couple that we learned a long time ago not to wallpaper together,We fight when we put up wallpaper. ,neutral
well you can get a walking membership for two hundred dollars a year at the course down here  yeah,Walking memberships cost two hundred dollars for the whole year.,entailment
and i did but then you know i just gradually come back up a few pounds anyway which is no big deal i'm not,I stay the same weight.,contradiction
Brief intervention for harm reduction with alcohol-positive older adolescents in a hospital emergency department.,There is no way to help kids who use alcohol.,contradiction
Value-free social science does not demand that its practitioners have no values.,Value-free social science does not exist.,contradiction
oh she's got respect for animals thank goodness,I'm very happy she admires animals. ,entailment
but uh i grew up in a real small town in north Texas and uh moved down here to Plano an and uh it's uh it's definitely a big change,Plano is a big change from a small town.,entailment
type of deal it's just further down the road,It will only take a few minutes to get there. ,neutral
"Or to put it another way, voting to recommend impeachment in our advanced democracy was that noted historian and constitutional scholar Mary Bono.","You could say that Mary Bono, noted historian and constitutional scholar, voted in favor of impeachment.",entailment
A little of his concern over Shadow eased.,The concern he had for Shadow lessened.,entailment
yeah whether he's guilty or not yeah that's true,OJ Simpson sparked public outcry during and after the trial.,neutral
"When analyzing Argentina, it's important to keep in mind that since we've been cheated many times, we have learned how to beat the system.","The system is impossible to beat, therefore it's impossible to cheat.",contradiction
all right well groovy it's been cool talking to you see you around bye,"It's been great talking to you, hope to see you around.",entailment
"Your clone would be raised in a different era by different people--like the lost identical twin, only younger than you.",The clone is taken care of by different people in a different era.,entailment
"There must be that between them, she thought.","There is something between them, she thought.  ",entailment
"It sounds more like the pictures every minute. Tuppence smiled, gratified at the success of her efforts.",Tuppence felt like she was in a movie.,neutral
"Part of the museum, which occupies a former convent, is the fabulous interior of the small church of Igreja da Madre de Deus, a heady mix of gilt Rococo and gorgeous azulejos.",The convent used to house 200 nuns.,neutral
Some surmise that he's cleverly waiting to unveil his platform.,People are thinking that he's just waiting for the right time to reveal his platform.,entailment
"What had he expected, anyway?",What had he believed would happen?,entailment
Case studies can determine the effects of programs and reasons for success (or failures).,Case studies can show the effects of programs and reasons for succeeding.,entailment
well that's that's good exercise and i don't do enough of that either,That is excellent exercise and I don't participate enough of that kind of exercise either. ,entailment
"He is fool-hearty, boastful, prideful, and a liar.",He always tells the truth.,contradiction
Some of the agencies had also developed portals or gateways providing customized information for particular target audiences.,The portals and gateways created by those agencies didn't gain much popularity.,neutral
The knights of the Holy Sepulchre held court in its unique double-decker chapel surrounded by a circular nave.,The knights of the Holy Sepulchre never held court.,contradiction
"Because this effect will be more pronounced in the period following 2010 and because other market factors may also change over time, the longer term projections are of less value than those out to 2010.",The effect after the period of 2010 might eventually decline sharply.,neutral
uh-huh We do all have our sport In fact we've been on a real high here because our basketball team won their regional for the first time in the history of the school So sport is uh has been really first and foremost here in the last month But we hope that education is first and foremost for the year nice talking to you,"Sports are a great way to unwind, and it's good that we have that, though education is more important.",neutral
Domestic violence victims needing legal help can get it through a program launched by Central Southwest Mississippi Legal Services Corp.,Central Southwest Mississippi Legal Services Corp helps domestic violence victims.,entailment
"Look, I'm ready to agree right now.",He will agree.,neutral
yeah well i think that would be real interesting for people to do but i guess my concern about that would be the cost involved trying to train people in a new language and ship them you know to other countries and,i think it would be a very boring thing to do even though it would very cheap,contradiction
so oh i don't know now if i want to see it now it's like now i'll probably wait until it's either at the dollar movie or on video,I think I will wait until it comes out on video.,entailment
Or as good as.',It's just the same color as,neutral
i don't see it in the near future,I don't see you getting married in the near future,neutral
Albright is on his side.,Albright is neutral in the case.,contradiction
"It looks like a Voth, said Adrin.",Adrin likes Voths. ,neutral
"The sexes still lead separate lives, with the women in the home, chatting across balconies festooned with washing or sitting on shady street corners.",Women live different lives than men there.,entailment
"Its bass comes from a 4 1/2 inch woofer cone, which takes up two-thirds of the radio's internal space and is powered by its own amplifier.",The woofer cone did not fit inside of the radio.,contradiction
Soon people waited for several hours for her delicious dinners and boysenberry pies.,Her delicious dinners had received glowing reviews on Yelp.,neutral
"That you, Hersheimmer? ",Is that Hersheimmer?,entailment
"Adding to the activity are the sellers of grilled corn cobs, lahmacun, simit, and fried mussels, who com?ΰete with the kitchen boats for passing trade while the water-sellers tempt thirsty diners with lemon- and cherry-flavoured drinks.",There are many types of food and drinks available.,entailment
"It is possible, though not advisable, to visit Las Vegas and never leave your hotel premises.",It would not be possible to stay at the hotel the whole time you are in Las Vegas.,contradiction
"A complete circuit would also include the National Theater, and the National Museum of Modern Art.",Visiting the National Theater and the National Museum of Modern Art could each take up an entire day of exploring.,neutral
"Evidence Indicative of Fraud, Illegal Acts, Or Other Noncompliance",The evidence is reliable and conclusive.,neutral
"The memory of the man whose heart and body you literally stole? I asked myself, sardonically.",I don't remember stealing a heart and body from someone,contradiction
It was a matter of honor for all self-respecting housewives and house husbands to prepare a Robi's recipe for Friday night dinner or Saturday lunch.,House-bound husbands and wives were expected to cook one of Robi's recipes on the weekends.,entailment
boy that's for sure i agree there,You are absolutely wrong about that. ,contradiction
"NOECs and LOECs are determined by hypothesis testing (Dunnett's Test, a t test with the Bonferroni adjustment, Steel's Many-one Rank Test, or the Wilcoxon Rank Sum Test with the Bonferroni adjustment), whereas LCs, ICs, and ECs are determined by point estimation techniques (Probit Analysis, Spearman-Karber Method, Trimmed Spearman-Karber Method, Graphical Method or Linear Interpolation Method).",NOECs are determined by point estimation technique.,contradiction
A Time investigation finds that nursing homes neglect  Seniors have died of thirst and starvation,Babies live in nursing homes.,contradiction
you know i i've in hindsight seen some things that i wished that you know i had done something about that was you know within my power or uh you know wish that in some ways we as parents had more control over,"Even as a parent, I've wished I could have had more power over things.",entailment
so that really made a big difference i think in why we chose TI and chose to move this way,There was no major reason to choose TI over any other.,contradiction
With the revival of island dialects has come a renewed interest in Balearic culture.,Many foreigners want to learn island dialects from in Balearic culture.,neutral
and i find you know i think okay i want Emily to be this way and this is what i'm going to do to make her be that way and then i think no you can't do that,"The way I want Emily to be, is like a role model for other people.",neutral
because i know my sister's in LA see and she calls me up and tells me well LA's going to come down there and beat up on Texas you know and i said yeah and so when they came down  so what happened it took them a long time they beat them,My sister insisted that LA would beat Texas. ,neutral
"American and Jamaican cuisine, including buffalo wings (jerk-style) and burgers.","They serve great burgers, including a vegetarian one.",neutral
i had an interesting comment one time a thought that would never have crossed my mind i had someone tell me that i will never register to vote because i don't serve on a jury,"""I was told once that because I don't serve on a jury or salute the American flag, I will not register to vote.""",neutral
"Viral plagues such as smallpox, polio, measles, hepatitis B, rabies, and other once-terrifying scourges have only been beaten back by vaccines.",Vaccines have been effective in fighting viral pandemics.,entailment
"Gyna bodokalunia, karnuk kilmadorni esdar! The Lotafrankish man answered energetically.",The Lotafrankish man spoke in his own tongue.,entailment
"Several, replied Tommy.","More than one, replied Tommy.",entailment
"The coverage of her day in court was uniformly kind, rarely mentioning that she has lied before and changed her story now.",Her story was about a magical school for young wizards.,neutral
"He looked up at my window as he passed, and I recognized him, though he had changed much in the fifteen years that had elapsed since we last met. ",I noticed that he had not changed in fifteen years because I was engaged to him.  ,neutral
"We entered your sign during the night."" She turned her back on him and took something from a chest beside the bed.",She took something from the chest.,entailment
you always have to have a ham or something on Easter,You should always have a ham on Easter.,entailment
"Ephesus was one of the most important cities in the new Province of Asia, with a population of 200,000, and grew wealthy on the proceeds of trade.",The population grew substantially as Ephesus grew in wealth and importance.,neutral
"The Eternal Cite Rome, lies halfway down the west coast.",The Eternal Cite Rome is located halfway down the coast of a nearby attraction.,neutral
yeah the Persian is,"Actually, the Persian is.",entailment
"About an hour's drive south of Calais, the walled town of Montreuil-sur-Mer sits high above the valley of the river Canche.","There is a walled town below Calais, with river views.",entailment
Station It is from here that Simon carries the crose,Simon bears the cross for a mile along the road,neutral
The report says the state would need to triple its combined public and private investment in legal services to adequately meet the legal needs of low-income Californians.,They had to make sure that the rich were taken care of before the poor.,contradiction
that's one thing down here we certainly have a problem with overcrowded prisons,We clearly have a problem with overcrowded prisons.,entailment
It's an easy place.,It's an easy little town.,neutral
The Sinai is a wild and dramatically beautiful land pointing south out into the Red Sea.,The Sinai is a harsh and unforgiving landscape in Russia.,contradiction
Almost everything Tudjman wished for has come true.,None of Tudjman's wishes ever came true. ,contradiction
Shenzhen's main tourist attractions are its enormous theme parks.,"Shenzhen houses only one miserable theme park, small, old and filthy.",contradiction
um-hum yeah they yeah usually they're just called Himalayan this one goes more appropriately by Himalayan Persian because it doesn't have the coloration that a what people think of himmys they're usually more white with a little black they look like they look like off color Persians,Himalayan Persians are usually more white with only a little black.,entailment
evaluation criteria or if other included factors unfairly restrict the competition.,There is more than one included factor that may unfairly restrict the competition.,entailment
"They leave, however, full of admiration, because the sandstone temples are marvels of harmony and the sculptures' true grace in their sensuality stifles any temptation to smirk.",They leave wanting to come back again and just bask in the harmony and grace.,neutral
it it's you know Van and then Lustbader B A D E R,It's Van Lustbader,entailment
"cleaning up parks, painting public buildings, helping out in nursing homes, and more.",The parks will be cleaned up by the Eagle Scouts.,neutral
"The Pre-Dynastic and Early Dynastic periods are followed by the Old, Middle, and New Kingdoms with Intermediate periods in between.",The longest of these intermediate periods spans over 500 years. ,neutral
He had a decade of writing his novel behind him and almost three more ahead of him.,He has been writing for a decade and has three more to go. ,entailment
"A small quantity of a dark fluid remained in the saucepan, and an empty cup and saucer that had been drunk out of stood near it. ",There was a little bit of dark liquid in the sauce pan which was next too a a cup and saucer. ,entailment
"Jon wore a ruddy canvas tunic, light cotton trousers and wood sandals laced up to the knee.",Jon's skin was totally covered.,neutral
The key to understanding the sequence of events was that the safety board laboratory was able to correlate the exact timing on the cockpit voice recorder and the flight data recorder.,The lab worked overtime to figure out the events as quickly as possible.,neutral
"The Faltats Museum is housed in an old mansion and features costumes, arts and crafts, and photographs.",The Faltats Museum was built this year with an expensive building budget.,contradiction
"If you missed the links in the text, click to read more on the Yale University Press study and for some samples of Conley's conflicted prose style.",You may read more about the study on their website.,entailment
"The mills in North Carolina exist because textile capital migrated from the Northeast in pursuit of low wages, no unions, and cheaper materials.",Northerners were incensed at the shameless profiteering of local tycoons.,neutral
and uh i'm a i'm a home brewer myself so i just am envious of these people and you go there  and a couple you have gone to you can order like a sampler,I have never brewed my own beer and I am not interested in doing it at all. ,contradiction
"More likely, it simply goes to show--as do the exchanges in this stimulating book--that there is more than one way to read a text.",This book has gotten great reviews from critics.,neutral
"It's not religion anymore, it's commerce.",It's no longer religion but commerce instead. ,entailment
in a hot air balloon yes now that's fun,"Yes, lunch in a hot-air balloon is always great.",neutral
"American Beauty won three Golden Globes, including Best Drama . Acting awards went to Hilary Swank for Boys Don't Cry , Denzel Washington for The Hurricane , Janet McTeer for Tumbleweeds , and Jim Carrey for Man on the Moon . HBO series, including the critically hyped The Sopranos , won most of the television awards.","Awards went to Jim Carrey, Hilary Swank, Denzel Washington, Hilary Swank and Janet McTeer.",entailment
"In 39 of the 93 DOT rules that did not explicitly provide for electronic comments, DOT referred the reader to its docket management system for more information about the rule.",The reader was referred by DOT to its docket management system for more information about the rule and its implementation.,neutral
"Number of cases in which the USPS was told by the Postal Rate Many years ago, when I was just starting my government career, one of my mentors gave me some advice, in the way of a quote purportedly from one Petronius Arbiter in 210 B.C.","Years ago, when I was new to my government career, a mentor of mine gave me a quote from Petronius Arbiter.",entailment
that's about it as far as exercise,For exercise that is pretty much it.,entailment
"I don't know, said A'deem.",A'deem didn't know something.,entailment
"Whatever the case, I'll know India has finally risen from Third World status when I go back to visit my relatives and the first few words they say are not Eat, eat, skinny boy.",Talking too much about food is a sign of poverty.,neutral
"Worst Case Texas is an outlier, with a 15-percent unfiled rate.",Texas has a 15-percent unfiled rate.,entailment
"Because the students were increasingly exhibiting symptoms of exhaustion and ADHD, Mr. Jedynak decided to open, sponsored by the companies where the kid's parents worked, a fully equipped medical facility, along with a resuscitation unit, a repeated psychiatric intervention unit, and a unit for the prevention of premature sexual development.",The students were exhausted and a new facility was open where the parents were working. ,entailment
Why Norplant?,"Norplant, why?",entailment
"Twenty-five years ago, our government made a pledge to help ensure that all persons have access to America's civil justice system by enacting legislation that created Legal Services Corporation.","The government pledged to make sure everyone had access to the civil justice system and gave LSC $5,000,000.",neutral
we what was it in seventy four when we had the the last last oil crisis and and uh we started getting smart and and we were looking all these alternative sources of energy and so forth,We started looking at alternative energy during the last oil crisis.,entailment
Why would you want to work in our sports-hospitality oriented firm?',Why do you want to work for our company?,entailment
"For example, as a way to develop a cadre of experienced and diverse leaders, the CFO Council Fellows Program was initiated in April of 1998 with the selection of nine fellows to serve 1year appointments at host organizations.",The CFO Council Fellow Program started in 1998 and continued for 7 years.,neutral
Ask for zumo natural de naranja (freshly pressed orange juice).,"Ask for freshly pressed orange juice, called zumo natrual de naranja.",entailment
They are real and they are coming.,They are an illusion. ,contradiction
Some of the interior has been refurbished in recent years and there is a collection of interesting furniture.,The furniture has always been the same.,contradiction
um uh usually engineers are expected to to dress you know little more professionally it just in case things would come up during the day sometimes unexpected meetings or a client would come in and wanna see you,Engineers can wear whatever they want.,contradiction
Locating the SCR in an elevated location near the boiler economizer and air preheater is frequently done to minimize the length of ductwork (with the associated pressure loss) and because no additional real estate is necessary for the SCR reactor.,Ductwork can be minimized by placing the SCR near the boiler.,entailment
well not that we could be bought but uh,"I would rather not sell myself out, or us as a whole, but if you can think of something tempting, maybe we can come to a deal.",neutral
"Brunelleschi is at his most elegant in the Old Sacristy at the end of the left transept (site of a few Medici tombs), decorated with four Donatello wall-medallions (the artist himself is buried in the left transept).",Donatello alone designed the entirety of the Old Sacristy.,contradiction
Marriage-alliance and conquest allowed the Guptas to create an empire from Bengal to the Punjab and from Kashmir to the Deccan.,Even through alliance the Gupta's could not form an empire.,contradiction
uh you know it could be an advantage to them,They have no use for it.,contradiction
but it it has a big engine and it it pulls a boat and stuff but it's and it it's got the seats that and the other thing that is interesting is it has uh rear air conditioning,"It possesses a large engine since it pulls a boat, and something else intriguing is the back air conditioning.",entailment
Advocates turning to state for financial assistance,The state is turning to advocates for financial aid.,contradiction
News accounts agree that Arafat has finally shed his image as a terrorist and is now being honored by the White House not only as a virtual head of state but as the indispensable player in the peace process.,Reports have stated that Arafat is no longer a terrorist and is being a peaceful citizen in america,entailment
you mean that you put on a truck or what,Did you mean that you put on a truck?,entailment
really it's it's life is so much more enjoyable,Life is so pleasant.,entailment
"At the top of Long Bay is Booby Cay, a small island just a short distance offshore.",Booby Cay is an island that is not far from the water.,neutral
"And now, Miss Tuppence, said Sir James, ""we want to hear your adventures.""",Sir James told Tuppence to keep her mouth shut and not bore anyone with her stories about her adventures. ,contradiction
"Instead of Wanda 's delicious anti-PC nastiness (flattened lapdogs, stuttering jokes) and bawdy high-spiritedness, Fierce piles on sight gags as crass commercialism runs amok in the zoo, says the USA Today's Susan Wloszczyna.","The uglier the joke, the better the comedy.",neutral
"Because our model assumptions are based on current budget projections and recent long-term actuarial projections for Social Security and Medicare, our current model assumptions differ somewhat from those used in our earlier reports.",Our model assumptions differ somewhat from those that were used in our earlier reports.,entailment
"There are also thrill rides for the older crowd, notably the high-speed roller-coasters Montezooma's Revenge and Boomerang.",The Montezooma's Revenge and Boomerang are high-speed roller-coasters.,entailment
"Starr is not persuaded by the White House's various novel theories of privilege (exemption from testifying) for Secret Service agents, family pets, and so on.",Starr didn't buy the definition of privilege they came up with.,entailment
"John may live here, but I shall not.",I refuse to live in this place.,entailment
well that's nice uh-huh that's good,"That really sucks, don't you think?",contradiction
Clinton needed Ickes to help him shore up his liberal base and prevent a Democratic-primary challenge.,Clinton needs Ickes' help to get his liberal base shored up.,entailment
"Figure 3.2 shows the difference between domestic investment and national saving, which is defined in the NIPA as net foreign investment.",Figure 3.2 shows how domestic investment and national saving are the same.,contradiction
"Sunday morning wore away, and still he did not reappear. ",He had been gone for two days already. ,neutral
Lawrence Cavendish was carrying it. ,It was carried by Lawrence Cavendish.,entailment
These sources recommended over 30 public and private organizations.,These sources know of 30 organizations they approve of to help people with legal issues.,neutral
because normally i'm i'm at work before seven so uh just stay a little later that as it were and and make the the effort to vote uh but unfortunately since there are so many other things that uh our city wants to vote on,Usually I arrive at work before seven so I can just wait a little and vote.,entailment
"The forbidding design of the Palais Vieux, reflecting the pious austerity of Benedict XII, contrasts with successor Clement VI's more decorative Palais Nouveau.",The Palais Nouveau design is more forbidding than is the Palais Vieux. ,contradiction
"Yet, borrowing and early withdrawals can ultimately reduce individuals' retirement income.",Early withdraws and borrowing increase retirement amount ,contradiction
"A momentary lack of brain power, Kudupi hissed quietly, took a shot of chrynine and washed it down with his drink, 'So?'","While contemplating the mistake he made from suffering a momentary lack of brain power, Kuduppi took a shot of chrynine.",neutral
"Why?"" Poirot shrugged his shoulders. ",Poirot had been very quiet and secretive as of late.,neutral
"Which suggests that if you really believe that stocks are actually no riskier than a savings account--or, rather, if you believe that everyone else will come to believe this--the Dow may still have 3,888 or so points to go.","While there are those that believe that stocks are a harmless investment, these people often have money stashed under the mattress.",neutral
"The House Gun , by Nadine Gordimer (Farrar, Straus &amp; Giroux).",Nadine Gordimer is the author of The House Gun.,entailment
"It doesn't diminish the credit Gore deserves for volunteering to participate in a war that he personally opposed, and that nearly all of his Harvard classmates did their utmost to avoid.",Gore deserves applause for volunteering to serve in the war.,entailment
"Other buildings house res?­tau?­rants, cafe, and fashionable bou?­tiques and galleries.",There are buildings that contain eating establishments including restaurants.,entailment
Yet her hatred of Inglethorp seems almost a mania. ,Her hatred of Inglethorp reached its highest point yet seen.,neutral
Donald Trump walks the streets unafraid that someone will scrawl some harsh architectural criticism across his vast backside.,Donald Trump is afraid when he walks the streets.,contradiction
rub up against the siding uh,They rub up against the siding and cause damage.,neutral
"The LAT front reports that, in an attempt to highlight Southern California's virtues as a technology marketplace, today a nickname will be chosen for the region that will figure in an aggressive marketing campaign.",The campaign is a hard and long one. ,neutral
"You overrate my manly charms, murmured Tommy.","He lacked manly charms, because he didn't care to be manly at all.",neutral
Tourism has grown over the last ten years.,"Over the last decade, tourism has grown.",entailment
The wound was fatal.,They were healed in no time. ,contradiction
The road leading south from Ocho Rios climbs out of the town and twists and turns through a narrow valley of tropical vegetation called Fern Gully.,Getting to Ocho Rios can be quite a challenge.,neutral
"It lost some of its dynamism because of squabbles following the death of the founder, The Mother.","The Mother's death led to internecine squabbles, which sapped the movement of its vitality.",entailment
"The floating steel-and-concrete jetties and pontoons, hauled across the English Channel, were the only way of unloading tanks and heavy artillery on a coastline (Gold Beach) without natural harbors.",The steel-and-concrete jetties and pontoons were ineffectual at carrying the weight.,contradiction
"Le Monde 's editorial Sunday said the action might be terribly counterproductive because it won't change the minds of Serbs who believe Milosevic's propaganda, but it will appear pointlessly destructive of human lives to those who don't.",No Serbs believe Milosevic's propaganda.,contradiction
are you keeping them sold them all,I kept all of them.,contradiction
Havana sprawls over more than 700 square km (270 square miles) and is divided into five districts.,Havana covers an area of 700 square km and is broken int five districts. ,entailment
What a voice Driver has!,Driver has an amazing voice!,entailment
"A year later, Cavour negotiated the handover of Emilia and Tuscany.","Emilia and Tuscany remained in the same hands,",contradiction
"It also reflects the fact that most cultural journalists are under constant pressure, whether from above or from within, to whip up instant controversies tied to some product on the shelf.",Most cultural Journalists are loved by all.,contradiction
"We must discover where he lives, what he does sleuth him, in fact! ",We don't need to know anything about him.,contradiction
"Typical A frequency distribution of unfiled rates shows that 14 states had rates of 3, which turns out to be both the mode and the median for this distribution.",The mode of the distribution was affected by outliers.,neutral
"Dunleavy, John, Hjelm, Elizabeth, Johansson, Henry, and Walther, Thomas.",More than five people altogether.,entailment
So here is where I am left.,I am left here.,entailment
"Yore hat, suh. Hamilcar brought in the well-brushed headgear, much more respectable looking than it had been an hour ago.",Hamilcar gave him a hat.,entailment
My book asks a different set of questions.,My book has no questions in it.,contradiction
"You'll find maps, leaflets, and other useful information there; you can also arrange accommodation and book tours, theater tickets, and other entertainment.",Maps and leaflets contain useful information.,entailment
well see that isn't too bad  a couple hours,"A few short hours isn't really that bad, is it?",entailment
That was the information I have.,That was not any of the information I have.,contradiction
"Certainly not, agreed Tommy hastily.",Tommy agreed against a course of action quickly.,entailment
so but i mean the price of computers has gone down they said that um if the auto industry would have kept the same trend as the computer industry has ever since you know it started,They were talking about what things would be like if the auto industry had followed the computer industry's pricing trend.,entailment
oh boy yeah that sounds great,That sounds like something I would love to see.,neutral
Our advertising is based on a breadth of research from which we develop specific campaigns depending on the drug and the demographic we're targeting.,"We base our ad campaigns on intense research, but we don't take target demographic into account much.",contradiction
"Reporters tried to provoke Bush into making news or embarrassing his hosts, while ignoring the social policy issues on his agenda.",Reporters were mean to Bush by trying to provoke him.,neutral
"Therefore, the Commission prepared an initial and final regulatory flexibility analysis under sections 603 and 604 of title 5, respectively.",The Commission conducted an analysis under sections 603 and 604.,entailment
i i run a little uh computer business at at my home at night,I like working from home on my own time at night.,neutral
Reporting of projected data for additional years is encouraged where it would be useful and relevant.,One is encouraged to report projected data for additional years.,entailment
 The tunnel through the great wall leads to a classic quadrangle fit for royal reviews.,A classic quadrangle can be found after the tunnel through the great wall.,entailment
yeah yeah i've heard that like in China and stuff there is virtually no such thing as rape because if you rape somebody you'd be murdered them  you know on the you know street so yeah,If you murder somebody in China you'd be raped.,neutral
