premise,hypothesis,label
There is no man reading the email.,A man is reading the email.,contradiction
Someone is reading the email.,Someone is not reading the email.,contradiction
Someone is reading the email.,A person is reading the email.,entailment
A man is reading the email.,Someone is reading the email.,entailment
Two baby pandas are playing.,Two cubs are playing.,entailment
Two baby pandas are sleeping.,Two baby pandas are playing.,neutral
Two pandas are lying together.,Two panda bears are lying together.,entailment
Two baby pandas are playing.,Two panda bears are lying together.,neutral
Two baby pandas are playing.,Two pandas are not lying together.,entailment
Two pandas are lying together.,Two baby pandas are playing.,neutral
A woman is frying fish.,Fish is being fried by a woman.,entailment
A woman is frying fish.,A woman is not frying fish.,contradiction
A woman is cooking fish.,A woman is not frying fish.,neutral
A woman is playing the flute.,The flute is being played by a woman.,entailment
A woman is playing the flute.,A man is playing the flute.,neutral
A man is playing a flute.,The flute is being played by a woman.,neutral
A man is playing a flute.,A man is playing the flute.,entailment
A man is playing an instrument.,A woman is playing the flute.,neutral
A woman is playing the flute.,A man is not playing a flute.,neutral
A boy is mowing the lawn.,A guy is mowing the lawn.,entailment
A guy is mowing the lawn.,There is no guy mowing the lawn.,contradiction
Grass is being mowed by a man.,A man is mowing grass.,entailment
A guy is mowing the lawn.,Grass is being mowed by a man.,entailment
A guy is mowing the lawn.,There is no man mowing grass.,contradiction
A boy is mowing the lawn.,A man is mowing grass.,neutral
A person is frying meat in a pan.,A person is frying food in a pan.,entailment
A person is not holding a skunk.,A person is holding a skunk.,contradiction
A person is frying meat in a pan.,A person is not holding a skunk.,neutral
A person is frying food in a pan.,A person is holding a skunk.,neutral
A person is holding a skunk.,A person is not frying meat in a pan.,neutral
The lady is cracking an egg into a bowl.,The lady is cracking an egg into a dish.,entailment
The woman is cracking eggs into a bowl.,The man is cracking eggs into a bowl.,neutral
The lady is taking an egg out of a bowl.,The man is cracking eggs into a bowl.,neutral
A man is cutting tomatoes.,A man is slicing tomatoes.,entailment
Broccoli are being cut by a woman.,A woman is cutting broccoli.,entailment
A woman is not cutting broccoli.,A woman is cutting broccoli.,contradiction
A woman is cutting broccoli.,A man is slicing tomatoes.,neutral
A woman is cutting broccoli.,There is no man cutting tomatoes.,neutral
A woman is cutting broccoli.,A man is cutting tomatoes.,neutral
A woman is firing a rifle.,A woman is firing a weapon.,entailment
There is no woman firing a rifle.,A woman is firing a rifle.,contradiction
A woman is cutting a lemon.,A woman is firing a weapon.,neutral
There is no woman firing a rifle.,A woman is cutting a lemon.,neutral
A woman is firing a rifle.,A woman is cutting fruit.,neutral
A man is cutting a lemon.,A woman is firing a rifle.,neutral
Guitar is being played by a man.,A man is playing guitar.,entailment
A man is playing the drums.,A woman is playing the drums.,neutral
A man is playing guitar.,A woman is playing the drums.,neutral
A man is playing the drums.,Guitar is being played by a man.,neutral
There is no man playing guitar.,A man is playing the drums.,neutral
A man is drawing some figures.,A person is drawing some figures.,entailment
A man is drawing on a digital dry erase board.,A person is drawing some figures.,neutral
A man is erasing some figures.,A man is drawing on a digital dry erase board.,neutral
A man is drawing on a board.,A man is drawing some figures.,neutral
A man is not drawing on a digital dry erase board.,A man is drawing some figures.,neutral
A woman is cutting onions.,A woman is chopping onions.,entailment
A woman is cutting onions.,There is no woman cutting onions.,contradiction
A woman is cutting onions.,A woman is not cutting tofu.,neutral
A woman is cutting tofu.,A woman is chopping onions.,neutral
A woman is cutting tofu.,There is no woman cutting onions.,neutral
A woman is cutting tofu.,A woman is cutting onions.,neutral
A group of people are dancing at a concert.,A group of people are dancing in a show.,entailment
A group of people are not dancing at a concert.,A group of people are dancing at a concert.,contradiction
A group of people are marching.,A group of people are standing.,neutral
A group of people are walking.,A group of people are dancing at a concert.,neutral
The man is feeding the snake with a mouse.,The man is feeding the snake with an animal.,entailment
The man is feeding the snake with a mouse.,The man is not feeding the snake with a mouse.,contradiction
A man is working on the laptop.,The man is not feeding the snake with a mouse.,neutral
A man is working on the computer.,The man is feeding the snake with a mouse.,neutral
A boy is playing on a toy phone.,A boy is playing on a toy.,entailment
A girl is playing on a toy phone.,A boy is playing on a toy phone.,neutral
The man is aiming a gun.,The man is handling a gun.,entailment
The man is aiming a gun.,The man is drawing a gun.,entailment
A boy is playing on a toy phone.,The man is handling a gun.,neutral
A boy is playing on a toy.,The man is aiming a gun.,neutral
A boy is playing on a toy phone.,The man is aiming a gun.,neutral
A horse is being ridden by a girl.,A girl is riding a horse.,entailment
The girl is trotting on the horse.,The person is trotting on the horse.,entailment
A girl is riding a horse.,The person is trotting on the horse.,neutral
There is no girl riding a horse.,The girl is trotting on the horse.,contradiction
The girl is trotting on the horse.,A girl is riding a horse.,entailment
A man is breaking a slab of concrete with a sledge hammer.,The woman is using a sledgehammer to break a concrete block that is on another man.,neutral
A dog is barking at a ball.,There is no dog barking at a ball.,contradiction
A dog is swimming after a tennis ball.,A cat is swimming after a tennis ball.,neutral
A dog is barking at a ball.,A cat is swimming after a tennis ball.,neutral
There is no dog barking at a ball.,A dog is swimming after a tennis ball.,neutral
A dog is swimming after a tennis ball.,A dog is barking at a ball.,neutral
A woman is eating a cupcake.,A woman is not eating a cupcake.,contradiction
A girl is eating a cupcake.,A woman is not eating a cupcake.,neutral
A boy is eating a cupcake.,A woman is eating a cupcake.,neutral
There is no man spitting.,A man is speaking.,neutral
A man is talking.,A man is spitting.,neutral
There is no man speaking.,A man is spitting.,neutral
A man is playing keyboards.,A man is not playing keyboards.,contradiction
A man is riding a rodeo bull.,A man is riding a mechanical bull.,neutral
A man is falling off a mechanical bull.,A man is riding a mechanical bull.,neutral
A man is playing keyboards.,A man is riding a rodeo bull.,neutral
A man is riding a mechanical bull.,A man is playing an instrument.,neutral
A man is not playing keyboards.,A man is riding a mechanical bull.,neutral
A man is playing keyboards.,A man is riding a mechanical bull.,neutral
A man is cutting a boot with a sword.,A man is cutting a boot with a blade.,entailment
A person is severing the toe of an empty leather boot with a sword.,A man is severing the toe of an empty leather boot with a sword.,entailment
A man is severing the toe of an empty leather boot with a sword.,A woman is severing the toe of an empty leather boot with a sword.,neutral
A person is severing the toe of an empty leather boot with a sword.,A man is cutting a boot with a sword.,entailment
A woman is severing the toe of an empty leather boot with a sword.,A man is cutting a boot with a sword.,entailment
A man is severing the toe of an empty leather boot with a sword.,A man is cutting a boot with a blade.,entailment
A man is severing the toe of an empty leather boot with a sword.,A man is cutting a boot with a sword.,entailment
A chef is cleaning a bowl of soup.,A bowl of soup is being cleaned by a chef.,entailment
A man is wiping the edge of a bowl.,There is no man wiping the edge of a bowl.,contradiction
A chef is cleaning a bowl of soup.,A man is wiping the edge of a bowl.,neutral
The guitar is being played by a kid.,A kid is playing the guitar.,entailment
A kid is playing the piano.,A kid is playing the guitar.,neutral
A kid is singing and playing a guitar.,A kid is playing the guitar.,entailment
A young boy is singing and playing a guitar.,A kid is playing the piano.,neutral
A young boy is singing and playing a guitar.,A kid is playing the guitar.,entailment
Someone is stirring a pot of chili with a spoon.,A pot of chili is being stirred by someone with a spoon.,entailment
Nobody is stirring a pot of chili with a spoon.,Someone is stirring a pot of chili with a spoon.,contradiction
Someone is not stirring chili in a kettle.,Someone is stirring chili in a kettle.,contradiction
Someone is stirring a pot of chili with a spoon.,Someone is stirring chili in a pot.,entailment
Someone is stirring a pot of chili with a spoon.,Someone is not stirring chili in a kettle.,neutral
A person is eating in a restaurant.,A person is eating at a table.,neutral
A man is making a bed.,A person is making a bed.,entailment
A person is not making a bed.,A person is eating at a table.,neutral
A person is making a bed.,A person is eating at a table.,neutral
The cat is licking a bottle.,The dog is licking a bottle.,neutral
A cat is playing with a small bottle.,A bottle is being licked by the cat.,neutral
The cat is licking a bottle.,A cat is playing with a small bottle.,neutral
A small dog is lying on the bed.,A small animal is lying on the bed.,entailment
A small dog is lying on the bed.,A small cat is lying on a bed.,neutral
A small dog is lying on a bed.,A small dog is lying on the bed.,entailment
A woman is cutting butter.,A woman is slicing butter.,entailment
A woman is slicing butter.,A man is slicing butter.,neutral
Tofu is being sliced by a woman.,A woman is slicing tofu.,entailment
A woman is slicing butter.,There is no woman slicing tofu.,neutral
The man is playing the guitar.,The man is playing the instrument.,entailment
The person is playing with a skull.,The man is playing the guitar.,neutral
The man is playing with a skull.,The man is playing the instrument.,neutral
The man is not playing the guitar.,The man is playing with a skull.,neutral
The man is playing the guitar.,The man is playing with a skull.,neutral
Some cheese is being put on a pizza by a man.,A man is putting some cheese on a pizza.,entailment
There is no man putting some cheese on a pizza.,A man is putting some cheese on a pizza.,contradiction
There is no man sprinkling cheese on the pizza.,A man is putting some cheese on a pizza.,contradiction
A man is firing a shotgun.,There is no man shooting a shotgun.,contradiction
A man is reloading a shotgun.,A man is shooting a shotgun.,neutral
A man is dancing on the floor.,A man is dancing on the ceiling.,neutral
A famous singer is dancing on the ceiling.,A person is dancing on the ceiling.,entailment
A famous singer is dancing on the ceiling.,A man is dancing on the ceiling.,neutral
Hay is being eaten by a cow.,A cow is eating hay.,entailment
A cow is eating grass.,A cow is not eating hay.,entailment
A man is having lunch.,A man is eating.,entailment
A man is puking.,A man is eating.,neutral
A man is eating.,A woman is dancing gracefully.,neutral
A man is eating.,A woman is sleeping.,neutral
A woman is dancing.,A man is puking.,neutral
A man is eating.,A woman is dancing.,neutral
A baby is playing with a doll.,A baby is playing with a toy.,entailment
A baby is not playing with a doll.,A baby is playing with a doll.,contradiction
A baby tiger is playing with a ball.,There is no baby tiger playing with a ball.,contradiction
A baby tiger is playing with a ball.,A baby is playing with a doll.,neutral
The man is playing a game on a lawn.,The man is playing a game on the grass.,entailment
The man is playing a game on the grass.,There is no man playing a game on the grass.,contradiction
The rhino is grazing on the grass.,The animal is grazing on the grass.,entailment
The rhino is grazing on the grass.,There is no rhino grazing on the grass.,contradiction
The man is playing a game on the grass.,There is no rhino grazing on the grass.,neutral
The man is playing a game on a lawn.,The rhino is grazing on the grass.,neutral
The man is playing a game on the grass.,The rhino is grazing on the grass.,neutral
A woman is talking to a man.,A man is talking to a woman.,entailment
A woman is cracking eggs.,A woman is breaking eggs.,entailment
A man is talking to a woman.,A woman is breaking eggs.,neutral
A man is cracking eggs.,A man is talking to a woman.,neutral
A woman is talking to a man.,A woman is cracking eggs.,neutral
A bicycle is being ridden by a man.,A man is riding a bicycle.,entailment
A man is riding an electric bicycle.,A person is riding an electric bicycle.,entailment
A man is riding an electric bicycle.,There is no man riding an electric bicycle.,contradiction
A man is riding an electric bicycle.,A bicycle is being ridden by a man.,entailment
A man is riding an electric bicycle.,A man is not riding a bicycle.,contradiction
A cat is jumping into a container.,A cat is jumping into a box.,entailment
A boy is talking to a leaf.,A young man is talking to a leaf.,entailment
A cat is jumping into a box.,A young man is talking to a leaf.,neutral
A fish is being cut by a man.,A man is cutting a fish.,entailment
A man is slicing a fish.,A woman is slicing a fish.,neutral
A man is cutting a fish.,A fish is being sliced by a man.,entailment
A man is slicing a fish.,A fish is being cut by a man.,entailment
A person is frying some food.,A person is cooking some food.,entailment
A potato is being peeled by a person.,A person is frying some food.,neutral
A man is rowing a boat.,A man is shooting with a weapon.,neutral
A man is shooting with a bow.,A man is rowing a boat.,neutral
A man is shooting with a gun.,A man is rowing a canoe.,neutral
A man is shooting with a gun.,A woman is rowing a boat.,neutral
A woman is cutting a tomato.,A woman is slicing a tomato.,entailment
A man is cutting a tomato.,A woman is cutting a tomato.,neutral
A woman is cutting a tomato.,A woman is dancing near a fireplace.,neutral
There is no woman dancing near a fire.,A woman is cutting a tomato.,neutral
A woman is slicing a tomato.,A woman is dancing near a fire.,neutral
A man is cutting a tomato.,A woman is dancing near a fire.,neutral
A woman is cutting a tomato.,A woman is dancing near a fire.,neutral
A guitar is being played by a girl.,A girl is playing a guitar.,entailment
A girl is playing a guitar.,A boy is playing a guitar.,neutral
A guitar is being played by a man.,A girl is playing a guitar.,neutral
A girl is playing a guitar.,A man is not playing a guitar.,neutral
A man is diving off a cliff.,There is no man diving off a cliff.,contradiction
A man is riding a motorcycle.,A motorcycle is being ridden by a man.,entailment
A man is riding a motorcycle.,A man is diving off a rock.,neutral
A man is diving off a cliff.,A man is riding a motorcycle.,neutral
The man is playing the guitar.,The man is playing the instrument.,entailment
There is no man playing the guitar.,The man is playing the guitar.,contradiction
The man is playing the guitar.,The person is playing the guitar.,entailment
The man is playing the guitar.,There is no man playing the guitar.,contradiction
The man is playing the guitar.,The man is playing the instrument.,entailment
A woman is boiling noodles in water.,Noodles are being boiled in water by a woman.,entailment
A woman is boiling noodles in water.,A man is boiling noodles in water.,neutral
Someone is stirring noodles in the water.,Someone is stirring food in the water.,entailment
A woman is boiling noodles in water.,Someone is stirring food in the water.,entailment
Someone is stirring noodles in the water.,Noodles are being boiled in water by a woman.,neutral
A woman is boiling noodles in water.,Someone is stirring noodles in the water.,neutral
The women are singing and dancing.,The persons are singing and dancing.,entailment
The women are not singing and dancing.,The women are singing and dancing.,contradiction
Two women are dancing and singing in front of many people.,The women are singing and dancing.,entailment
Two men are dancing and singing in front of a crowd.,The women are singing and dancing.,neutral
The women are not singing and dancing.,Two women are dancing and singing in front of a crowd.,neutral
A lemur is biting a person's finger.,An animal is biting someone's finger.,entailment
An animal is biting a person's finger.,An animal is biting someone's finger.,entailment
A lemur is licking a person's finger.,An animal is biting someone's finger.,neutral
A man is skateboarding on a half pipe.,A girl is skateboarding on a half pipe.,neutral
A skateboarder is doing acrobatics on a half pipe.,A man is skateboarding on a half pipe.,entailment
A man is skateboarding on a half pipe.,A skateboarder is falling off a half pipe.,neutral
A girl is skateboarding on a half pipe.,A skateboarder is doing tricks on a half pipe.,neutral
A skateboarder is doing tricks on a half pipe.,A man is skateboarding on a half pipe.,entailment
A big dog is running on the ground.,A dog is running on the ground.,entailment
A girl is tapping her fingernails.,A boy is tapping his fingernails.,neutral
A dog is sitting on the ground.,A girl is tapping her fingernails.,neutral
A dog is running on the ground.,A girl is tapping her fingernails.,neutral
A man and a woman are driving down the street in a jeep.,Two persons are driving down the street in a jeep.,entailment
A man and a woman are driving down the street in a jeep.,A man and a woman are not driving down the street in a jeep.,contradiction
A man and a woman are driving down the road in an open-air vehicle.,Two persons are driving down the street in a jeep.,neutral
A man and a woman are not driving down the street in a jeep.,A man and a woman are driving down the road in an open-air vehicle.,neutral
A man and a woman are driving down the street in a jeep.,A man and a woman are driving down the road in a car.,entailment
Ingredients are being poured into a bowl by a woman.,A woman is pouring ingredients into a bowl.,entailment
There is no woman pouring ingredients into a bowl.,A woman is pouring ingredients into a bowl.,contradiction
The chef is seasoning the oil.,The woman is seasoning the oil.,neutral
Ingredients are being poured into a bowl by a woman.,The woman is seasoning the oil.,neutral
A person is riding a horse.,Potatoes are being sliced by a woman.,neutral
A person is riding a horse.,There is no woman slicing potatoes.,neutral
A woman is slicing potatoes.,A person is riding a horse.,neutral
The man is training.,The man is doing exercises.,neutral
Two men are hugging.,The man is doing exercises.,neutral
Two men are fighting.,The man is doing exercises.,neutral
A man is putting vegetables into a pot.,Someone is adding ingredients to a pot.,entailment
Nobody is pouring ingredients into a pot.,A man is putting vegetables into a pot.,contradiction
The man is standing on a rocky mountain and gray clouds are in the background.,"The man is standing on a mountain, which is rocky, and gray clouds are in the background.",entailment
"A person with a back pack, who is topless, is in front of a pile of rocks and clouds are in the background.",A topless person with a back pack is in front of a pile of rocks and clouds are in the background.,entailment
A topless person with a back pack is in front of a pile of rocks and clouds are in the background.,A fully dressed person is behind a pile of rocks and a clear sky is in the background.,neutral
The man is standing on a rocky mountain and gray clouds are in the background.,A fully dressed person is behind a pile of rocks and a clear sky is in the background.,neutral
The man is standing on a rocky mountain and gray clouds are in the background.,A black topless person is packing a pile of rocks and a front of clouds are in the background.,neutral
The dog is catching a ball.,A dog is catching a ball.,entailment
A dog is catching a ball.,A dog is furiously chasing a ball through dirt.,neutral
A dog is chasing a ball through dirt.,A dog is catching a ball.,entailment
"A child, who has blond hair, is holding a yellow bottle.",A blond child is holding a yellow bottle.,entailment
A blond child is holding a yellow bottle.,There is no blond child holding a yellow bottle.,contradiction
"A child, who has blond hair, is holding a yellow bottle.",A boy in a blue shirt has dirt on his face.,neutral
A boy in a blue dyed shirt has dirt on his face.,A blond child is holding a yellow bottle.,neutral
A blond child is holding a yellow bottle.,A boy has a blue face and dirt on the shirt.,neutral
The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket.,The man in a cowboy hat is walking through a market and is putting a hand in his pocket.,entailment
The man in a cowboy hat is walking through a market and is putting a hand in his pocket.,The man in a cowboy hat is not walking through a market and is not putting a hand in his pocket.,contradiction
The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket.,A man in a hat is walking through a store.,entailment
A man in a hat is walking through a store.,The man in a cowboy hat is not walking through a market and is not putting a hand in his pocket.,neutral
A man in a hat is pacing through a store.,The man in a cowboy hat is walking through a market and is putting a hand in his pocket.,neutral
A man in a hat is walking through a store.,The man in a cowboy hat is walking through a market and is putting a hand in his pocket.,neutral
A large white crane is flying near the water.,"A crane, which is large and white, is flying near the water.",entailment
A white bird is swiftly taking off from the water.,A white bird is landing swiftly in the water.,neutral
The land near a white bird is being watered swiftly.,A white bird is landing swiftly in the water.,neutral
The white bird is landing swiftly in the water.,A large white crane is flying near the water.,neutral
A large white crane is flying near the water.,A white bird is swiftly taking off from the water.,neutral
The land near a white bird is being watered swiftly.,A large white crane is flying near the water.,neutral
A white bird is landing swiftly in the water.,"A crane, which is large and white, is flying near the water.",neutral
A large white crane is flying far above the water.,A white bird is landing swiftly in the water.,neutral
A dog with golden fur is in the water.,A dog with a golden coat is in the water.,entailment
A dog with golden fur is in the water.,A brown dog is calmly standing in the water.,neutral
The girl is carrying a sign and a group of people is following her.,The girl is carrying a sign and is being followed by a group of people.,entailment
The girl is carrying a sign and a group of people is following her.,The girl is not carrying a sign and no group of people is following her.,contradiction
One man in a big city is holding up a sign and begging for money.,A man in a big city is holding a sign and begging for money.,entailment
A man in a big city is holding a sign and begging for money.,A man in a small city is doing charity work.,neutral
A homeless man is holding up a sign and is begging for money.,A homeless man is holding up a sign and is pitifully begging for money.,entailment
A man in a big city is holding a sign and begging for money.,A homeless man is putting down a sign and refusing some charity.,neutral
A homeless man is holding up a sign and is begging for money.,A man in a small city is doing charity work.,neutral
A dog is chasing the tail of an animal in the grass.,The tail of an animal is being chasing by a dog in the grass.,entailment
A dog is walking away from the tail of an animal in the grass.,A dog is chasing the tail of an animal in the grass.,neutral
A small dog is chasing a large brown cow.,The tail of an animal is being chasing by a dog in the grass.,neutral
A small dog is chasing a large brown cow.,A dog is walking away from the tail of an animal in the grass.,neutral
There is no small dog chasing a large brown cow.,A dog is chasing the tail of an animal in the grass.,neutral
The small child is wading through the water and is being guided by another person.,The small child is not wading through the water and is not being guided by another person.,contradiction
A young child is splashing in the water.,There is no young child splashing in the water.,contradiction
A young child is watering a plant with splashes.,A young child is splashing in the water.,neutral
The small child is wading through the water and is being guided by another person.,A young child is watering a plant with splashes.,neutral
The small child is wading through the water and is being guided by another person.,A young child is splashing in the water.,neutral
A woman is looking curiously at a man.,A man is being curiously looked at by a woman.,entailment
A woman is looking curiously at a man.,A man and a woman are outside and are wearing light colored shirts.,neutral
A man is being curiously looked at by a woman.,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background.",neutral
A woman is ignoring a man.,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background.",neutral
A woman is looking curiously at a man.,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background.",neutral
The little dog is grabbing the bedroom slipper with its mouth funnily.,The little dog is grabbing the bedroom slipper with its mouth.,entailment
A brown dog is looking closely at a brown and white dog.,A brown dog is staring attentively at a brown and white dog.,entailment
A brown dog is staring attentively at a brown and white dog.,The little dog is grabbing the bedroom slipper with its mouth funnily.,neutral
A brown dog is staring attentively at a brown and white dog.,The little dog is dropping the bedroom slipper from its mouth.,neutral
A person in a blue jacket is jumping off of a tall cement wall.,A person in a blue colored jacket is jumping off of a tall cement wall.,entailment
A person in a blue colored jacket is jumping off of a tall cement wall.,The man is performing a large jump.,neutral
A person in a blue jacket is jumping off of a tall cement wall.,The man is not performing a large jump.,neutral
A woman in jeans is sitting on the saddle of a horse.,A woman in jeans is standing near a horse with a saddle.,neutral
A person wearing jeans is sitting on top of a horse saddle.,There is no person wearing jeans sitting on top of a horse saddle.,contradiction
The woman in jeans is sitting on the saddle of a horse.,A person wearing jeans is sitting on top of a horse saddle.,entailment
A woman in jeans is sitting on the saddle of a horse.,A person wearing jeans is sitting on top of a horse saddle.,entailment
The brown dog and the red dog are frolicking on the beach.,A brown dog and a red dog are frolicking on the beach.,entailment
A brown dog and a red dog are sitting sadly on the beach.,A brown dog and a red dog are frolicking on the beach.,neutral
The brown dogs are playfully fighting on the sandy beach.,The brown dogs are playfully fighting on the sandy shore.,entailment
The brown dogs are playfully fighting on the sandy beach.,The brown dogs are not playfully fighting on the sandy beach.,contradiction
The brown dogs are not playfully fighting on the sandy beach.,A brown dog and a red dog are frolicking on the beach.,neutral
The man is standing steadily next to a birdcage.,The man is standing next to a bird cage.,entailment
The man is sitting next to a birdcage.,The man is standing next to a bird cage.,neutral
There is no man standing beside a large and colorful birdcage.,A man is standing beside a large and colorful birdcage.,contradiction
A man is standing beside a birdcage which is large and colorful.,The man is standing next to a bird cage.,entailment
The man is standing steadily next to a birdcage.,A man is standing beside a large and colorful birdcage.,neutral
A man is standing beside a large and colorful birdcage.,The man is sitting next to a birdcage.,neutral
One brown and black dog is running through the leaves.,A brown and black dog is running through the leaves.,entailment
A brown and black dog is running through the leaves.,A dog and a black man are running through brown leaves.,neutral
A dog in a colored coat is running swiftly across the yard.,A dog in a colored coat is running across the yard.,entailment
There is no dog in a colored coat running across the yard.,A dog in a colored coat is running across the yard.,contradiction
A dog in a colored coat is running across the yard.,A dog in the yard is running across colored coats.,neutral
A brown and black dog is running through the leaves.,There is no dog in a colored coat running across the yard.,neutral
A dog in the yard is running across colored coats.,A brown and black dog is running through the leaves.,neutral
A dog in a colored coat is running across the yard.,A dog and a black man are running through brown leaves.,neutral
A black and white dog is holding a baseball in its mouth.,A black and white dog is dropping a baseball from its mouth.,neutral
"A dog, which has a brown and white coat, is holding a baseball in its mouth.",A black and white dog is holding a baseball in its mouth.,neutral
A black and white dog is holding a baseball in its mouth.,A brown and white dog is holding a baseball in its mouth.,neutral
A boy wearing red shorts is jumping into a paddling pool.,A kid wearing red shorts is jumping into a paddling pool.,entailment
"A boy, who looks young and is wearing a red swimsuit, is jumping into a blue kiddies pool.",A boy wearing red shorts is jumping into a paddling pool.,neutral
A boy wearing red shorts is jumping into a paddling pool.,A young boy wearing a red swimsuit is jumping out of a blue kiddies pool.,neutral
A group of dogs are resting without muzzles.,A group of dogs are racing and have muzzles on their noses.,neutral
A group of racing dogs is wearing striped uniforms and is running down a track.,A group of dogs bred for racing is wearing striped uniforms and is running down a track.,entailment
A group of racing dogs is wearing striped uniforms and is running down a track.,There is no group of racing dogs wearing striped uniforms and running down a track.,contradiction
A group of dogs are racing and have muzzles on their noses.,A group of dogs bred for racing is wearing striped uniforms and is running down a track.,neutral
Two people are walking near the water.,Two people are wading through the water.,neutral
Two people are standing in the ocean and watching the sunset.,Two people are standing in the ocean and looking at the sunset.,entailment
Two people are standing in the ocean and looking at the sunset.,Two people are wading through the water.,entailment
Two people are walking near the water.,Two people are standing in the ocean and watching the sunset.,neutral
A race car driver is standing up and is fiercely pointing his hand at the sky.,A race car driver is standing up and pointing his hand at the sky.,entailment
The person in the blue jacket is wearing a colorful helmet.,A person in a blue jacket is wearing a colorful helmet.,entailment
The person in the blue jacket is putting down a colorful helmet.,The person in the blue jacket is wearing a colorful helmet.,neutral
A race car driver is standing up and pointing his hand at the sky.,The person in the blue jacket is putting down a colorful helmet.,neutral
The person in the blue jacket is wearing a colorful helmet.,A race car driver is sitting down and is motionless.,neutral
A race car driver is standing up and pointing his hand at the sky.,The person in the blue jacket is wearing a colorful helmet.,neutral
A boy and a girl in swimsuits are wearing arm floats.,A boy and a girl in swimsuits are wearing floats for their arms.,entailment
The boy and the girl are playing and wearing arm floats.,The boy and the girl are not playing and wearing arm floats.,contradiction
A boy and a girl in swimsuits are wearing arm floats.,The boy and the girl are playing and wearing arm floats.,neutral
A woman in a yellow dyed shirt is surfing on a pink surfboard.,A woman in a yellow shirt is surfing on a pink surfboard.,entailment
A woman in a yellow shirt is surfing on a pink surfboard.,There is no woman in a yellow shirt surfing on a pink surfboard.,contradiction
A surfer is falling off the wave.,A surfer is riding the wave.,contradiction
A surfer is riding the wave.,A rider is waving at a surfer.,neutral
The wave is being ridden by a surfer.,A woman in a yellow shirt is surfing on a pink surfboard.,neutral
A rider is waving at a surfer.,A woman in a yellow shirt is surfing on a pink surfboard.,neutral
A woman in a yellow dyed shirt is surfing on a pink surfboard.,A surfer is riding the wave.,entailment
A surfer is riding the wave.,There is no woman in a yellow shirt surfing on a pink surfboard.,neutral
Four people are sitting on a low cement ledge.,Some people are sitting on a low cement ledge.,entailment
The group of people is sitting on a ledge which is rocky and a scenic view is behind them.,The group of people is sitting on a rocky ledge and a scenic view is behind them.,entailment
The group of people is sitting on a rocky ledge and a scenic view is behind them.,The group of people is not sitting on a rocky ledge with a scenic view behind them.,contradiction
The group of people is sitting on a ledge which is rocky and a scenic view is behind them.,Four people are sitting on a low cement ledge.,neutral
The group of people is not sitting on a rocky ledge with a scenic view behind them.,Four people are sitting on a low cement ledge.,neutral
The group of people is sitting on a rocky ledge and a scenic view is behind them.,Four people are sitting on a low cement ledge.,neutral
Two girls are laughing and other girls are watching them.,There is no girl laughing and there is no other girl watching.,contradiction
A group of Asian girls are standing together.,The group of Asian girls are standing together.,entailment
A group of Asian girls are standing by themselves.,A group of Asian girls are standing together.,entailment
A group of Asian girls are standing by themselves.,Two girls are laughing and other girls are watching them.,neutral
A group of Asian girls are standing together.,Two girls are laughing breathlessly and other girls are watching them.,neutral
There is no girl laughing and there is no other girl watching.,A group of Asian girls are standing together.,neutral
A group of Asian girls are standing together.,Two girls are laughing and other girls are watching them.,neutral
A bicyclist is holding a bike over his head in a group of people.,A lone bicyclist is putting down a bike.,contradiction
A cold cyclist is celebrating.,There is no cold cyclist celebrating.,contradiction
Something is being celebrated by a cold cyclist.,A bicyclist is holding a bike over his head in a group of people.,neutral
A cold cyclist is celebrating.,A bike is being held over his head by a bicyclist in a group of people.,neutral
A lone bicyclist is putting down a bike.,A cold cyclist is celebrating.,neutral
A cold cyclist is celebrating.,A bicyclist is holding a bike over his head in a group of people.,neutral
A man is sitting peacefully on a boat in front of the sunset near a flag.,"A man is sitting on a boat in font of the sunset, near a flag.",entailment
A man is on a ship in front of the sunset.,A man is on a boat in front of the sunset.,entailment
There is no man on a boat in front of the sunset.,A man is on a boat in front of the sunset.,contradiction
A man is sitting peacefully on a boat in front of the sunset near a flag.,A man is on a boat in front of the sunset.,entailment
The crowd is not watching two racing cars that are leaving the starting line.,The crowd is watching two racing cars that are leaving the starting line.,contradiction
The crowd is watching two cars designed for racing that are leaving the starting line.,People at a drag race are looking at the flames that are coming out of the cars.,neutral
A big dog and a small white dog are playing together.,A big dog and a small dog with a white coat are playing together.,entailment
A big dog and a small white dog are walking past each other.,A big dog and a small white dog are playing together.,neutral
Two dogs are playing together on the grass.,A big dog and a small dog with a white coat are playing together.,neutral
Two dogs are cheerfully playing together on the grass.,A big dog and a small white dog are playing together.,neutral
"A dog, which is brown, is jumping in the air.",A brown dog is jumping in the air.,entailment
A malnourished looking dog is standing on its hind legs and preparing to jump.,The malnourished looking dog is standing on its hind legs and is preparing to jump.,entailment
A healthy looking dog is lying on the ground.,A malnourished looking dog is standing on its hind legs and preparing to jump.,neutral
The malnourished looking dog is standing on its hind legs and is preparing to jump.,A brown dog is jumping in the air.,neutral
