premise,hypothesis,label
the adult male in a hat suited for cowboys is walking through a marketplace and is putting a hand in his pocket,a adult male in a hat is walking through a shop,entailment
a adult male in a hat is walking through a shop,the adult male in a cowman hat is not walking through a marketplace and is not putting a hand in his pocket,neutral
a adult male in a hat is pacing through a shop,the adult male in a cowman hat is walking through a marketplace and is putting a hand in his pocket,neutral
a adult male in a hat is walking through a shop,the adult male in a cowman hat is walking through a marketplace and is putting a hand in his pocket,neutral
a large white crane is flying near the water,a crane which is large and white is flying near the water,entailment
a white bird is swiftly taking off from the water,a white bird is landing swiftly in the water,neutral
the land near a white bird is being watered swiftly,a white bird is landing swiftly in the water,neutral
the white bird is landing swiftly in the water,a large white crane is flying near the water,neutral
a large white crane is flying near the water,a white bird is swiftly taking off from the water,neutral
the land near a white bird is being watered swiftly,a large white crane is flying near the water,neutral
a white bird is landing swiftly in the water,a crane which is large and white is flying near the water,neutral
a large white crane is flying far above the water,a white bird is landing swiftly in the water,neutral
a domestic dog with golden pelt is in the water,a domestic dog with a golden coat is in the water,entailment
a domestic dog with golden pelt is in the water,a brown domestic dog is calmly standing in the water,neutral
the girl is carrying a mark and a group of people is following her,the girl is carrying a mark and is being followed by a group of people,entailment
the girl is carrying a mark and a group of people is following her,the girl is not carrying a mark and no group of people is following her,contradiction
one adult male in a big metropolis is holding up a mark and begging for money,a adult male in a big metropolis is holding a mark and begging for money,entailment
a adult male in a big metropolis is holding a mark and begging for money,a adult male in a small metropolis is doing charity work,neutral
a homeless adult male is holding up a mark and is begging for money,a homeless adult male is holding up a mark and is pitifully begging for money,entailment
a adult male in a big metropolis is holding a mark and begging for money,a homeless adult male is putting down a mark and refusing some charity,neutral
a homeless adult male is holding up a mark and is begging for money,a adult male in a small metropolis is doing charity work,neutral
a domestic dog is chasing the tail of an fauna in the grass,the tail of an fauna is being chasing by a domestic dog in the grass,entailment
a domestic dog is walking away from the tail of an fauna in the grass,a domestic dog is chasing the tail of an fauna in the grass,neutral
a small domestic dog is chasing a large brown moo-cow,the tail of an fauna is being chasing by a domestic dog in the grass,neutral
a small domestic dog is chasing a large brown moo-cow,a domestic dog is walking away from the tail of an fauna in the grass,neutral
there is no small domestic dog chasing a large brown moo-cow,a domestic dog is chasing the tail of an fauna in the grass,neutral
the small kid is wading through the water and is being guided by another mortal,the small kid is not wading through the water and is not being guided by another mortal,contradiction
a young kid is splashing in the water,there is no young kid splashing in the water,contradiction
a young kid is watering a works with splashes,a young kid is splashing in the water,neutral
the small kid is wading through the water and is being guided by another mortal,a young kid is watering a works with splashes,neutral
the small kid is wading through the water and is being guided by another mortal,a young kid is splashing in the water,neutral
a adult female is looking curiously at a adult male,a adult male is being curiously looked at by a adult female,entailment
a adult female is looking curiously at a adult male,a adult male and a adult female are outside and are wearing visible light colored shirts,neutral
a adult male is being curiously looked at by a adult female,a adult male and a adult female are in a beige room wearing dark colored shirts and a proctor is in the background,neutral
a adult female is ignoring a adult male,a adult male and a adult female are in a beige room wearing dark colored shirts and a proctor is in the background,neutral
a adult female is looking curiously at a adult male,a adult male and a adult female are in a beige room wearing dark colored shirts and a proctor is in the background,neutral
the little domestic dog is grabbing the bedchamber carpet slipper with its mouth funnily,the little domestic dog is grabbing the bedchamber carpet slipper with its mouth,entailment
a brown domestic dog is looking closely at a brown and white domestic dog,a brown domestic dog is staring attentively at a brown and white domestic dog,entailment
a brown domestic dog is staring attentively at a brown and white domestic dog,the little domestic dog is grabbing the bedchamber carpet slipper with its mouth funnily,neutral
a brown domestic dog is staring attentively at a brown and white domestic dog,the little domestic dog is dropping the bedchamber carpet slipper from its mouth,neutral
a mortal in a blue jacket is jumping off of a tall cement wall,a mortal in a blue colored jacket is jumping off of a tall cement wall,entailment
a mortal in a blue colored jacket is jumping off of a tall cement wall,the adult male is performing a large leap,neutral
a mortal in a blue jacket is jumping off of a tall cement wall,the adult male is not performing a large leap,neutral
a adult female in jeans is sitting on the saddle of a horse,a adult female in jeans is standing near a horse with a saddle,neutral
a mortal wearing jeans is sitting on top of a horse saddle,there is no mortal wearing jeans sitting on top of a horse saddle,contradiction
the adult female in jeans is sitting on the saddle of a horse,a mortal wearing jeans is sitting on top of a horse saddle,entailment
a adult female in jeans is sitting on the saddle of a horse,a mortal wearing jeans is sitting on top of a horse saddle,entailment
the brown domestic dog and the red domestic dog are frolicking on the beach,a brown domestic dog and a red domestic dog are frolicking on the beach,entailment
a brown domestic dog and a red domestic dog are sitting sadly on the beach,a brown domestic dog and a red domestic dog are frolicking on the beach,neutral
the brown dogs are playfully fighting on the sandy beach,the brown dogs are playfully fighting on the sandy shore,entailment
the brown dogs are playfully fighting on the sandy beach,the brown dogs are not playfully fighting on the sandy beach,contradiction
the brown dogs are not playfully fighting on the sandy beach,a brown domestic dog and a red domestic dog are frolicking on the beach,neutral
the adult male is standing steadily next to a birdcage,the adult male is standing next to a bird coop,entailment
the adult male is sitting next to a birdcage,the adult male is standing next to a bird coop,neutral
there is no adult male standing beside a large and colorful birdcage,a adult male is standing beside a large and colorful birdcage,contradiction
a adult male is standing beside a birdcage which is large and colorful,the adult male is standing next to a bird coop,entailment
the adult male is standing steadily next to a birdcage,a adult male is standing beside a large and colorful birdcage,neutral
a adult male is standing beside a large and colorful birdcage,the adult male is sitting next to a birdcage,neutral
one brown and black domestic dog is running through the leaf,a brown and black domestic dog is running through the leaf,entailment
a brown and black domestic dog is running through the leaf,a domestic dog and a black adult male are running through brown leaf,neutral
a domestic dog in a colored coat is running swiftly across the pace,a domestic dog in a colored coat is running across the pace,entailment
there is no domestic dog in a colored coat running across the pace,a domestic dog in a colored coat is running across the pace,contradiction
a domestic dog in a colored coat is running across the pace,a domestic dog in the pace is running across colored coats,neutral
a brown and black domestic dog is running through the leaf,there is no domestic dog in a colored coat running across the pace,neutral
a domestic dog in the pace is running across colored coats,a brown and black domestic dog is running through the leaf,neutral
a domestic dog in a colored coat is running across the pace,a domestic dog and a black adult male are running through brown leaf,neutral
a black and white domestic dog is holding a baseball game in its mouth,a black and white domestic dog is dropping a baseball game from its mouth,neutral
a domestic dog which has a brown and white coat is holding a baseball game in its mouth,a black and white domestic dog is holding a baseball game in its mouth,neutral
a black and white domestic dog is holding a baseball game in its mouth,a brown and white domestic dog is holding a baseball game in its mouth,neutral
a male child wearing red shorts is jumping into a paddling pool,a child wearing red shorts is jumping into a paddling pool,entailment
a male child who looks young and is wearing a red swimwear is jumping into a blue kiddies pool,a male child wearing red shorts is jumping into a paddling pool,neutral
a male child wearing red shorts is jumping into a paddling pool,a young male child wearing a red swimwear is jumping out of a blue kiddies pool,neutral
a group of dogs are resting without muzzles,a group of dogs are racing and have muzzles on their noses,neutral
a group of racing dogs is wearing striped uniforms and is running down a path,a group of dogs bred for racing is wearing striped uniforms and is running down a path,entailment
a group of racing dogs is wearing striped uniforms and is running down a path,there is no group of racing dogs wearing striped uniforms and running down a path,contradiction
a group of dogs are racing and have muzzles on their noses,a group of dogs bred for racing is wearing striped uniforms and is running down a path,neutral
two people are walking near the water,two people are wading through the water,neutral
two people are standing in the ocean and watching the sundown,two people are standing in the ocean and looking at the sundown,entailment
two people are standing in the ocean and looking at the sundown,two people are wading through the water,entailment
two people are walking near the water,two people are standing in the ocean and watching the sundown,neutral
a race car driver is standing up and is fiercely pointing his hand at the sky,a race car driver is standing up and pointing his hand at the sky,entailment
the mortal in the blue jacket is wearing a colorful helmet,a mortal in a blue jacket is wearing a colorful helmet,entailment
the mortal in the blue jacket is putting down a colorful helmet,the mortal in the blue jacket is wearing a colorful helmet,neutral
a race car driver is standing up and pointing his hand at the sky,the mortal in the blue jacket is putting down a colorful helmet,neutral
the mortal in the blue jacket is wearing a colorful helmet,a race car driver is sitting down and is motionless,neutral
a race car driver is standing up and pointing his hand at the sky,the mortal in the blue jacket is wearing a colorful helmet,neutral
a male child and a girl in swimsuits are wearing arm floats,a male child and a girl in swimsuits are wearing floats for their arms,entailment
the male child and the girl are playing and wearing arm floats,the male child and the girl are not playing and wearing arm floats,contradiction
a male child and a girl in swimsuits are wearing arm floats,the male child and the girl are playing and wearing arm floats,neutral
a adult female in a yellow dyed shirt is surfing on a pink surfboard,a adult female in a yellow shirt is surfing on a pink surfboard,entailment
a adult female in a yellow shirt is surfing on a pink surfboard,there is no adult female in a yellow shirt surfing on a pink surfboard,contradiction
a surfboarder is falling off the moving ridge,a surfboarder is riding the moving ridge,contradiction
a surfboarder is riding the moving ridge,a rider is waving at a surfboarder,neutral
the moving ridge is being ridden by a surfboarder,a adult female in a yellow shirt is surfing on a pink surfboard,neutral
a rider is waving at a surfboarder,a adult female in a yellow shirt is surfing on a pink surfboard,neutral
a adult female in a yellow dyed shirt is surfing on a pink surfboard,a surfboarder is riding the moving ridge,entailment
a surfboarder is riding the moving ridge,there is no adult female in a yellow shirt surfing on a pink surfboard,neutral
four people are sitting on a low cement shelf,some people are sitting on a low cement shelf,entailment
the group of people is sitting on a shelf which is rocky and a scenic view is behind them,the group of people is sitting on a rocky shelf and a scenic view is behind them,entailment
the group of people is sitting on a rocky shelf and a scenic view is behind them,the group of people is not sitting on a rocky shelf with a scenic view behind them,contradiction
the group of people is sitting on a shelf which is rocky and a scenic view is behind them,four people are sitting on a low cement shelf,neutral
the group of people is not sitting on a rocky shelf with a scenic view behind them,four people are sitting on a low cement shelf,neutral
the group of people is sitting on a rocky shelf and a scenic view is behind them,four people are sitting on a low cement shelf,neutral
two girls are laughing and other girls are watching them,there is no girl laughing and there is no other girl watching,contradiction
a group of asian girls are standing together,the group of asian girls are standing together,entailment
a group of asian girls are standing by themselves,a group of asian girls are standing together,entailment
a group of asian girls are standing by themselves,two girls are laughing and other girls are watching them,neutral
a group of asian girls are standing together,two girls are laughing breathlessly and other girls are watching them,neutral
there is no girl laughing and there is no other girl watching,a group of asian girls are standing together,neutral
a group of asian girls are standing together,two girls are laughing and other girls are watching them,neutral
a cyclist is holding a motorcycle over his head in a group of people,a lone cyclist is putting down a motorcycle,contradiction
a cold bicyclist is celebrating,there is no cold bicyclist celebrating,contradiction
something is being celebrated by a cold bicyclist,a cyclist is holding a motorcycle over his head in a group of people,neutral
a cold bicyclist is celebrating,a motorcycle is being held over his head by a cyclist in a group of people,neutral
a lone cyclist is putting down a motorcycle,a cold bicyclist is celebrating,neutral
a cold bicyclist is celebrating,a cyclist is holding a motorcycle over his head in a group of people,neutral
a adult male is sitting peacefully on a boat in front of the sundown near a flag,a adult male is sitting on a boat in face of the sundown near a flag,entailment
a adult male is on a ship in front of the sundown,a adult male is on a boat in front of the sundown,entailment
there is no adult male on a boat in front of the sundown,a adult male is on a boat in front of the sundown,contradiction
a adult male is sitting peacefully on a boat in front of the sundown near a flag,a adult male is on a boat in front of the sundown,entailment
the crowd is not watching two racing cars that are leaving the starting line,the crowd is watching two racing cars that are leaving the starting line,contradiction
the crowd is watching two cars designed for racing that are leaving the starting line,people at a retarding force race are looking at the fire that are coming out of the cars,neutral
a big domestic dog and a small white domestic dog are playing together,a big domestic dog and a small domestic dog with a white coat are playing together,entailment
a big domestic dog and a small white domestic dog are walking past each other,a big domestic dog and a small white domestic dog are playing together,neutral
two dogs are playing together on the grass,a big domestic dog and a small domestic dog with a white coat are playing together,neutral
two dogs are cheerfully playing together on the grass,a big domestic dog and a small white domestic dog are playing together,neutral
a domestic dog which is brown is jumping in the air,a brown domestic dog is jumping in the air,entailment
a malnourished looking domestic dog is standing on its hind legs and preparing to leap,the malnourished looking domestic dog is standing on its hind legs and is preparing to leap,entailment
a healthy looking domestic dog is lying on the earth,a malnourished looking domestic dog is standing on its hind legs and preparing to leap,neutral
the malnourished looking domestic dog is standing on its hind legs and is preparing to leap,a brown domestic dog is jumping in the air,neutral
a brown domestic dog is sitting down,a malnourished looking domestic dog is standing on its hind legs and preparing to leap,neutral
the bull is sitting on a police motorcycle,the bull is sitting on a police bike,entailment
the bull is not sitting on a police motorcycle,the bull is sitting on a police motorcycle,contradiction
a officer is sitting tiredly on a bike,a officer is sitting on a bike,entailment
a officer is sitting tiredly on a bike,the bull is sitting on a police motorcycle,entailment
a officer is sitting on a bike,the bull is sitting on a police motorcycle,entailment
two women are wearing bikinis on the sandy beach,two women are wearing bikinis on the beach which is sandy,entailment
two women are wearing bikinis on the sandy beach,two women are wearing bikinis and walking on the sand,neutral
two women are wearing bikinis and are walking on the sand,there are no women wearing bikinis on the sandy beach,contradiction
two women are wearing bikinis and are walking on the sand,two women are wearing bikinis on the sandy beach,entailment
a domestic dog with a golden coat is swimming clumsily through the water,a domestic dog is swimming in a lake and the sun is shining on him,neutral
a black domestic dog is sitting in the grass and keeping its mouth closed,a black domestic dog is running in the grass and its lingua is hanging out,contradiction
a black domestic dog is hanging out in the grass and running with its lingua out,a black domestic dog is running in the grass,entailment
the cheerleaders are parading and wearing uniforms which are black pink and white,the cheerleaders are parading and wearing black pink and white uniforms,entailment
a large group of cheerleaders is walking in a parade,many cheerleaders are walking in a parade,entailment
a large group of cheerleaders is walking in a parade,there is no large group of cheerleaders walking in a parade,contradiction
many cheerleaders are walking in a parade,the cheerleaders are parading and wearing black pink and white uniforms,neutral
there is no large group of cheerleaders walking in a parade,the cheerleaders are parading and wearing black pink and white uniforms,neutral
a large group of cheerleaders is walking in a parade,the cheerleaders are not parading and are not wearing black pink and white uniforms,neutral
the adult male is sitting outside under a purple umbrella,the adult male is sitting outdoors under a purple umbrella,entailment
a barefoot adult female is sitting on a cover under a lavender umbrella,a adult female who is barefoot is sitting on a cover under a lavender umbrella,entailment
a barefoot adult female is sitting on a cover under a lavender umbrella,a barefoot adult female is standing over a cover near a lavender umbrella,neutral
a adult female who is barefoot is sitting on a cover under a lavender umbrella,the adult male is sitting outside under a purple umbrella,neutral
a barefoot adult female is standing over a cover near a lavender umbrella,the adult male is sitting outside under a purple umbrella,neutral
a barefoot adult female is sitting on a cover under a lavender umbrella,the adult male is sitting outside under a purple umbrella,neutral
the adult female is playing with two young boys at a parkland,a adult female is playing with two young boys at a parkland,entailment
a adult female is playing with two young boys at a parkland,there is no adult female playing with two young boys at a parkland,contradiction
a lady is standing near three child,a adult female is standing near three child,entailment
a adult female is standing near three child,there is no adult female standing near three child,contradiction
a adult female is playing with two young boys at a parkland,a lady is standing near three child,neutral
there is no adult female standing near three child,a adult female is playing with two young boys at a parkland,neutral
a adult female is standing near three child,there is no adult female playing with two young boys at a parkland,neutral
a yellow domestic dog is stopping on white snowfall on a sunny solar day,a yellow domestic dog is running on white snowfall on a sunny solar day,contradiction
a tan domestic dog is running through the snowfall,a domestic dog which is tan is running through the snowfall,entailment
a tan domestic dog is resting in the snowfall,a tan domestic dog is running through the snowfall,neutral
a yellow domestic dog is running on white snowfall on a sunny solar day,a domestic dog which is tan is running through the snowfall,entailment
a yellow domestic dog is running on white snowfall on a very sunny solar day,a tan domestic dog is running through the snowfall,neutral
a girl is wearing jeans and a pink shirt and is running,a girl is running with a pink shirt and is not wearing jeans,neutral
the little girl in a pink shirt is running under a tree in the desert,a little girl in a pink shirt is running under a tree in the desert,entailment
the little girl in a pink shirt is running under a tree in the desert,a girl is running with a pink shirt and is not wearing jeans,neutral
a girl is wearing jeans and a pink shirt and is running,the little girl in a pink shirt is running under a tree in the desert,neutral
the white domestic dog wearing caribou ears is close to a brown domestic dog,the white domestic dog wearing caribou ears is near a brown domestic dog,entailment
the white domestic dog wearing caribou ears is near a brown domestic dog,the white domestic dog is not wearing caribou ears and isnt near a brown domestic dog,contradiction
the white caribou wearing domestic dog ears is near a brown caribou,the white domestic dog wearing caribou ears is near a brown domestic dog,neutral
a white domestic dog is wearing a christmas caribou headband and is playing with a brown domestic dog in the grass,a white domestic dog is wearing a christmas caribou headband and is playing with a domestic dog with a brown coat in the grass,entailment
the white domestic dog wearing caribou ears is close to a brown domestic dog,a white domestic dog is wearing a christmas caribou headband and is playing with a brown domestic dog in the grass,neutral
a white domestic dog is wearing a christmas caribou headband and is playing with a brown domestic dog in the grass,the white domestic dog wearing caribou ears is near a brown domestic dog,entailment
a kid who is young is riding a motorcycle on a rough soil way,a young kid is riding a motorcycle on a rough soil way,entailment
a young kid is walking with a motorcycle on a rough soil way,a young kid is riding a motorcycle on a rough soil way,neutral
the young male child is riding a soil motorcycle through the clay,a young male child is riding a soil motorcycle through the clay,entailment
a young male child is riding a soil motorcycle through the clay,there is no young male child riding a soil motorcycle through the clay,contradiction
a young kid is riding a motorcycle on a rough soil way,the young male child is riding a soil motorcycle through the clay,neutral
a young kid is walking with a motorcycle on a rough soil way,a young male child is riding a soil motorcycle through the clay,neutral
the adult female in a red costume is leaning against a wall made of bricks and playing an instrument,the adult female in a red costume is leaning against a brick wall and playing an instrument,entailment
the adult female in a red costume is leaning against a wall made of bricks and playing an instrument,a adult female in a red frock is playing an instrument,entailment
the adult female in a red costume is not leaning against a brick wall and is not playing an instrument,a adult female in a red frock is playing an instrument,neutral
a adult female in a red frock is putting away an instrument,the adult female in a red costume is leaning against a brick wall and playing an instrument,neutral
a adult female in a red frock is playing an instrument,the adult female in a red costume is leaning against a brick wall and playing an instrument,neutral
a young kid is wearing a white coat and playing a game,a kid who is young is wearing a white coat and playing a game,entailment
a young game is playing with a kid wearing a white coat,a young kid is wearing a white coat and playing a game,neutral
the kid is playing with toys outdoors,there is no young kid wearing a white coat and playing a game,contradiction
the kid is delightedly playing with toys outdoors,a young kid is wearing a white coat and playing a game,neutral
a young kid is wearing a white coat and playing a game,the kid is playing with toys inside,neutral
the adult male is wearing a wetsuit and is riding a surfboard,the mortal is wearing a wetsuit and is riding a surfboard,entailment
a surfboarder is leaning on a surfboard,the surfboarder is leaning on a surfboard,entailment
there is no surfboarder leaning on a surfboard,the adult male is wearing a wetsuit and is riding a surfboard,neutral
a surfboarder is leaning the surfboard against a wall,the adult male is wearing a wetsuit and is riding a surfboard,neutral
the adult male is wearing a wetsuit and is riding a surfboard,a surfboarder is leaning on a surfboard,neutral
a falls is flowing calmly into a shallow pool,a falls is flowing into a shallow pool,entailment
a falls is flowing out of a shallow pool,a falls is flowing into a shallow pool,neutral
a falls is flowing into a shallow pool,the people are walking on the route beside a falls which is beautiful,neutral
the people are walking on the route beside a beautiful falls,a falls is flowing calmly into a shallow pool,neutral
a domestic dog is herding a group of white sheep on a dusty farm,a domestic dog is herding a plurality of white sheep on a dusty farm,entailment
a sheep dog is grouping a herd of sheep,the sheep dog is grouping a herd of sheep,entailment
a sheep dog is grouping a herd of sheep,a domestic dog is scattering a plurality of white sheep on a dusty farm,neutral
the male who is dark shinny is standing on one hand in front of a yellow building,the dark shinny male is standing on one hand in front of a yellow building,entailment
the dark shinny male is standing on one hand in front of a yellow building,the dark shinny male is not standing on one hand in front of a yellow building,contradiction
a black adult male is skillfully interruption dancing on the paving,a black adult male is interruption dancing on the paving,entailment
the male who is dark shinny is standing on one hand in front of a yellow building,a black adult male is interruption dancing on the paving,neutral
the dark shinny male is not standing on one hand in front of a yellow building,a black adult male is interruption dancing on the paving,neutral
a mortal who rides bikes in a black and red uniform is standing on a soil motorcycle,a motorcycle rider in a black and red uniform is standing on a soil motorcycle,entailment
a motorcycle rider in a black and red uniform is standing on a soil motorcycle,a black motorcycle rider in a red motorcycle uniform is standing in the soil,neutral
a mortal is riding a motorcycle,a mortal who rides bikes in a black and red uniform is standing on a soil motorcycle,neutral
a motorcycle rider in a black and red uniform is jumping down off a soil motorcycle,a mortal is riding a motorcycle,neutral
a motorcycle is being ridden by a mortal,a motorcycle rider in a black and red uniform is standing on a soil motorcycle,neutral
there is no mortal riding a motorcycle,a motorcycle rider in a black and red uniform is standing on a soil motorcycle,neutral
a adult male in a purple suit of clothes is standing by a purple example and is playing a guitar,a adult male in a purple colored suit of clothes is standing by a purple example and is playing a guitar,entailment
the adult male is playing the guitar and has the guitar example open for donations,the adult male is putting away the guitar in the guitar example,contradiction
a adult male in a purple suit of clothes is standing by a purple example and is playing a guitar,the adult male is putting away the guitar in the guitar example,neutral
a adult male in a purple colored suit of clothes is standing by a purple example and is playing a guitar,the adult male is playing the guitar and has the guitar example open for donations,neutral
a duet is sitting on a terrace and looking at the ocean,some adults are sitting in the chairs and are watching the ocean,neutral
nobody is sitting in the chairs and watching the ocean,a duet is sitting on a terrace and looking at the ocean,neutral
a small male child in a yellow shirt is laughing on the beach,there is no small male child in a yellow shirt laughing on the beach,contradiction
the little male child is wearing a yellow army tank top and is laughing,a little male child is wearing a yellow army tank top and is laughing,entailment
a small male child in a yellow shirt is laughing on the beach,a little male child is topless and is serious,neutral
a small male child in a shirt which is yellow is laughing on the beach,a little male child is wearing a yellow army tank top and is laughing,entailment
the orange delivery boat is not rushing across the water,the orange delivery boat is rushing across the water,contradiction
two men are riding an orange raft on the shore,two men are getting off of an orange raft on the shore,neutral
two men are getting off of an orange raft on the shore,the orange delivery boat is rushing across the water,neutral
two men are riding an orange raft on the shore,the orange delivery boat is rushing across the water,neutral
a domestic dog with really long hair and a red waistcoat is running in the grass,a domestic dog with long hair and a red waistcoat is running in the grass,entailment
a domestic dog with long hair and a red waistcoat is sitting in the grass,a domestic dog with long hair and a red waistcoat is running in the grass,neutral
the domestic dog in the dyed red waistcoat is running in the field,the domestic dog in the red waistcoat is running in the field,entailment
the domestic dog in the red waistcoat is not running in the field,the domestic dog in the red waistcoat is running in the field,contradiction
a mortal is standing in a vast field of glacial water ice,one mortal is standing in a vast field of glacial water ice,entailment
a mortal is standing in a vast field of glacial water ice,there is no mortal standing in a vast field of glacial water ice,contradiction
the mortal is not standing on white water ice,the mortal is standing on white water ice,contradiction
a adult female is swiftly snowboarding down an side and another adult female is standing behind her,a adult female is snowboarding down an side and another adult female is standing behind her,entailment
a adult female is snowboarding down an side and another adult female is standing behind her,there is no adult female snowboarding down an side and there is no other adult female standing behind her,contradiction
a blond male child is sliding down a sand sand dune on a skateboard,there is no adult female snowboarding down an side and there is no other adult female standing behind her,neutral
the adult male is taking a icon of himself and another guy,a icon of himself and another guy is being taken by the adult male,entailment
the adult male is not taking a icon of himself and another guy,the adult male is taking a icon of himself and another guy,contradiction
a adult male is holding up an electronic device,a mortal is holding up an electronic device,entailment
an electronic adult male is held as a device,a adult male is holding up an electronic device,neutral
the adult male is taking a icon of himself and another guy,a mortal is holding up an electronic device,entailment
a little black domestic dog is chasing a little brown domestic dog,a domestic dog which is little and black is chasing a little brown domestic dog,entailment
the brown domestic dog and the black domestic dog are in the grass,a brown domestic dog and a black domestic dog are in the grass,entailment
the brown domestic dog and the black domestic dog are in the grass,a little black domestic dog is chasing a little brown domestic dog,neutral
a brown domestic dog and a black domestic dog are far from the grass,a little black domestic dog is chasing a little brown domestic dog,neutral
there is no little black domestic dog chasing a little brown domestic dog,a brown domestic dog and a black domestic dog are in the grass,neutral
a little black domestic dog is chasing a little brown domestic dog,a brown domestic dog and a black domestic dog are in the grass,neutral
a girl is surrounding brown dressed child who are closing the eyes,a girl in a brown frock is being surrounded by child and is closing her eyes,neutral
a girl in a brown frock is being surrounded by child and is closing her eyes,the sun is not shining on the human face of the girl who is in a yellow frock,neutral
women are not wearing bunny girl ears and race numbers and are not pointing at something in the distance,women are wearing bunny girl ears and race numbers and are pointing at something in the distance,contradiction
several women are wearing pink bunny girl ears and are pointing to the right,several women are taking off pink bunny girl ears and are pointing to the left,neutral
women are wearing bunny girl ears and race numbers and are pointing at something in the distance,a group of women are wearing pink bunny girl ears and are pointing to the right,neutral
several women are taking off pink bunny girl ears and are pointing to the left,women are wearing bunny girl ears and race numbers and are pointing at something in the distance,neutral
several women are wearing pink bunny girl ears and are pointing to the right,women are not wearing bunny girl ears and race numbers and are not pointing at something in the distance,contradiction
women are wearing bunny girl ears and race numbers and are pointing at something in the distance,several women are wearing pink bunny girl ears and are pointing to the right,neutral
the water ice field hockey goaltender is wearing a yellow jersey and is defending the end,the water ice field hockey goaltender is not wearing a yellow jersey and is not defending the end,contradiction
the end is being guarded by a field hockey participant in a yellow jersey,the water ice field hockey goaltender is wearing a yellow jersey and is defending the end,entailment
the water ice field hockey goaltender is wearing a yellow jersey and is defending the end,a field hockey participant in a yellow jersey is guarding the end,entailment
a kid who looks young is standing in front of some trees,a young kid is standing in front of some trees,entailment
the small male child is standing in the wood,a small male child is standing in the wood,entailment
a small male child is standing in the wood,a small male child is sitting in the wood,neutral
the small male child is standing in the wood,a young kid is standing in front of some trees,entailment
a kid who looks young is standing in front of some trees,a small male child is standing in the wood,neutral
a small male child is standing in the wood,a young kid is standing in front of some trees,neutral
two people are looking at a statue made of gold,two people are looking at a gold statue,entailment
two young men are cheerfully playing outside near a golden statue,two young men are playing outside near a golden statue,entailment
two young men are sitting outside near a golden statue,two young men are playing outside near a golden statue,neutral
two young men are cheerfully playing outside near a golden statue,two people are looking at a gold statue,neutral
two people are looking at a gold statue,two young men are playing outside near a golden statue,neutral
the cyclist is riding on a metropolis street,the cyclist is not riding on a metropolis street,contradiction
the adult female is wearing a blue helmet and is riding a bike in a parking lot,a adult female is wearing a blue helmet and is riding a bike in a parking lot,entailment
a adult female is wearing a blue helmet and is riding a bike in a parking lot,there is no adult female wearing a blue helmet and riding a bike in a parking lot,contradiction
the adult female is wearing a blue helmet and is riding a bike in a parking lot,the cyclist is riding on a metropolis street,neutral
a adult female is wearing a blue helmet and is riding a bike in a parking lot,the cyclist is speeding on a metropolis street,neutral
a pet domestic dog is standing on the bank and is looking at another domestic dog which is brown in the pool,a pet domestic dog is standing on the bank and is looking at another brown domestic dog in the pool,entailment
a pet domestic dog is standing on the bank and is looking at another brown domestic dog in the pool,there is no pet domestic dog standing on the bank and looking at another brown domestic dog in the pool,contradiction
the tan domestic dog is watching a brown domestic dog that is swimming in a pool,the tan domestic dog is not watching a brown domestic dog that is swimming in a pool,contradiction
the tan domestic dog is watching a brown domestic dog that is swimming in a pool,a pet domestic dog is standing on the bank and is looking at another brown domestic dog in the pool,neutral
the tan domestic dog is not watching a brown domestic dog that is swimming in a pool,a pet domestic dog is standing on the bank and is looking at another brown domestic dog in the pool,neutral
the tan domestic dog is watching a brown domestic dog that is swimming in a pool,there is no pet domestic dog standing on the bank and looking at another brown domestic dog in the pool,neutral
a young female is dancing,a young girl is dancing,entailment
a young girl is dancing,a young girl is standing challengingly on one leg,neutral
a young girl is dancing,a young girl is standing on both legs,neutral
a young girl is standing on one leg,a young girl is standing still,neutral
a bee is clinging to a yellow flower,a yellow flower is being clung to by a bee,entailment
the small bee is landing on a cluster of yellow flowers,a small bee is landing on a cluster of yellow flowers,entailment
the small bee is landing on a cluster of yellow flowers,a bee is clinging to a yellow flower,neutral
a small bee is landing on a cluster of yellow flowers,a yellow flower is being clung to by a bee,neutral
a bee is taking off from a yellow flower,a small bee is landing on a cluster of yellow flowers,neutral
nobody is treading through the snowfall of the beautiful snowy landscape,some people are treading through the snowfall of the beautiful snowy landscape,contradiction
four people are difficultly walking with trouble across thick snowfall and the sun is setting,four people are walking across thick snowfall and the sun is setting,entailment
four people are walking across thick snowfall and the sun is setting,four people are standing in thick snowfall and the sun is rising,neutral
four people are difficultly walking with trouble across thick snowfall and the sun is setting,some people are treading through the snowfall of the beautiful snowy landscape,neutral
some people are treading through the snowfall of the beautiful snowy landscape,four people are standing in thick snowfall and the sun is rising,neutral
four people are walking across thick snowfall and the sun is setting,some people are treading through the snowfall of the beautiful snowy landscape,neutral
four boys are kneeling next to each other in front of a ball,there are no boys kneeling next to each other in front of a ball,contradiction
some boys are kneeling next to each other in front of a ball,the young boys are posing with a green association football ball in a parkland,neutral
the young child are posing with a green association football ball in a parkland,four boys are kneeling next to each other in front of a ball,neutral
four boys are kneeling next to each other in front of a ball,the young boys are not posing with a green association football ball in a parkland,neutral
the young boys are posing with a green association football ball in a parkland,four boys are kneeling next to each other in front of a ball,neutral
